flow,compartment,unit,amount
Iodine,Emissions / Emissions to air,kilogram,4.98421504773353e-05
To Seabed,land use,square meter,4.9724974698777256e-05
zinc,Emissions / Emissions to soil,kilogram,4.9602049172887e-05
Methyl Chloride,Emissions / Emissions to air,kilogram,4.9395961045895104e-05
Nitrate,Emissions / Emissions to air,kilogram,4.9315219138378563e-05
Ethylenediamine,Emissions / Emissions to air,kilogram,4.896700082815802e-05
Potassium-40,water,kilo Becquerel,4.832263206173451e-05
"Radioactive Species, Other Beta Emitters",air,kilo Becquerel,4.6264447116664144e-05
Chromium,Emissions / Emissions to air,kilogram,4.623356790706607e-05
Potassium,soil,kilogram,4.5026714512954735e-05
Cyanide,Emissions / Emissions to water,kilogram,4.499658595351016e-05
Ethyl Cellulose,air,kilogram,4.4829366202339015e-05
Terpenes,air,kilogram,4.459909766292809e-05
Rubidium,water,kilogram,4.360567041535858e-05
Lead(2+),Emissions / Emissions to water,kilogram,4.255993833714207e-05
Cypermethrin,Emissions / Emissions to soil,kilogram,4.211088770390197e-05
"Unspecified, Used",Land use / Land occupation,square meter-year,4.145737301906619e-05
Lanthanum-140,water,kilo Becquerel,4.086173978913002e-05
Sulfide ion,water,kilogram,4.052317812218004e-05
Thorium-232,emissions to water / ocean,kilo Becquerel,4.006108030827037e-05
Pentachlorophenol,Emissions / Emissions to air,kilogram,3.9321831334654286e-05
Manganese,Emissions / Emissions to water,kilogram,3.906619244185286e-05
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,3.8803207656708887e-05
Trifluralin,Emissions / Emissions to soil,kilogram,3.8795589949987445e-05
Chloroform,Emissions / Emissions to water,kilogram,3.783160396894783e-05
Fluorine,Emissions / Emissions to air,kilogram,3.7742875288052804e-05
Dimethyl Formamide,Emissions / Emissions to air,kilogram,3.7530691188945734e-05
Chlorodifluoromethane,Emissions / Emissions to air,kilogram,3.75195219744907e-05
Decane,Emissions / Emissions to water,kilogram,3.729335793093861e-05
Barium-140,water,kilo Becquerel,3.6717797133901795e-05
Tebutam,soil,kilogram,3.54302783054387e-05
Arsenic,Emissions / Emissions to water,kilogram,3.498923868051903e-05
Beryllium(2+),Emissions / Emissions to water,kilogram,3.494882691781251e-05
Ethylene Oxide,Emissions / Emissions to air,kilogram,3.490130553057597e-05
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,3.413843054847609e-05
Titanium,Emissions / Emissions to air,kilogram,3.335797939765408e-05
Formate,water,kilogram,3.304568418614671e-05
Sodium,air,kilogram,3.198303307805085e-05
Ethyl Benzene,Emissions / Emissions to air,kilogram,3.122170990603504e-05
Black carbon,emissions to air / unspecified,kilogram,3.1207166376841166e-05
Vanadium(2+),Emissions / Emissions to water,kilogram,3.075974737629671e-05
Nickel,Emissions / Emissions to air,kilogram,3.0685024350120555e-05
Styrene,Emissions / Emissions to air,kilogram,3.060093566944772e-05
Lead(2+),Emissions / Emissions to water,kilogram,2.937859670851233e-05
Molybdenum,Emissions / Emissions to air,kilogram,2.908684644741013e-05
"From Urban, Continuously Built",Land use / Land transformation,square meter,2.8520428860072286e-05
Boron,Emissions / Emissions to air,kilogram,2.808227576815484e-05
Phosphorus,Emissions / Emissions to air,kilogram,2.808227576815484e-05
Chlorodifluoromethane,Emissions / Emissions to air,kilogram,2.6855397866426074e-05
Phosphorus,Emissions / Emissions to water,kilogram,2.6506911993139455e-05
Palladium,Resources / Resources from ground,kilogram,2.5951288290322786e-05
Carbofuran,Emissions / Emissions to soil,kilogram,2.5716424405273365e-05
Cadmium,Emissions / Emissions to air,kilogram,2.5495471182452453e-05
Nitrate,Emissions / Emissions to air,kilogram,2.5393615890049693e-05
"1,2-dichloroethane",Emissions / Emissions to water,kilogram,2.511969563667065e-05
Iodine-133,water,kilo Becquerel,2.4524898134952326e-05
"Volume Occupied, Final Repository For Low-active Radioactive Waste",land use,cubic meter,2.4244032474563637e-05
Napropamide,Emissions / Emissions to soil,kilogram,2.4043644896369223e-05
Tebuconazole,Emissions / Emissions to soil,kilogram,2.4024350360061454e-05
Cesium-134,Emissions / Emissions to air,kilo Becquerel,2.3629829661618504e-05
Ethanol,Emissions / Emissions to air,kilogram,2.208498494930502e-05
Lanthanum,natural resource,kilogram,2.1676440497850924e-05
Styrene,Emissions / Emissions to air,kilogram,2.1644821481031272e-05
O-xylene,Emissions / Emissions to air,kilogram,2.151017878532159e-05
Zirconium-95,water,kilo Becquerel,2.1333171081748808e-05
Ethylene,Emissions / Emissions to water,kilogram,2.104033064770113e-05
Acrolein,Emissions / Emissions to air,kilogram,2.0830883945070222e-05
Barium(2+),Emissions / Emissions to air,kilogram,1.9696978608499773e-05
Mercury,Emissions / Emissions to air,kilogram,1.91724146393587e-05
Molybdenum,Emissions / Emissions to water,kilogram,1.906483279846061e-05
Strontium(2+),Emissions / Emissions to air,kilogram,1.8872035835452053e-05
Cfc 113,Emissions / Emissions to air,kilogram,1.8564811715279946e-05
Ethanol,Emissions / Emissions to air,kilogram,1.849273897600673e-05
Nitrate,Emissions / Emissions to air,kilogram,1.7925776861102674e-05
Metribuzin,Emissions / Emissions to soil,kilogram,1.79139648480993e-05
Cobalt-60,Emissions / Emissions to air,kilo Becquerel,1.744205124149825e-05
Lead,Emissions / Emissions to water,kilogram,1.7268589694736358e-05
"Oils, Unspecified",Emissions / Emissions to air,kilogram,1.659812725269778e-05
Endosulfan,Emissions / Emissions to soil,kilogram,1.6332194875980413e-05
Heptane,Emissions / Emissions to air,kilogram,1.6126290622316978e-05
Benzaldehyde,Emissions / Emissions to air,kilogram,1.575229590141441e-05
Fenpiclonil,Emissions / Emissions to soil,kilogram,1.5637942009313652e-05
Sulfate Ion,soil,kilogram,1.5336582644057855e-05
Cerium-141,water,kilo Becquerel,1.530410956648317e-05
Carbon disulfide,Emissions / Emissions to air,kilogram,1.5134364251269046e-05
Trifluoromethane,Emissions / Emissions to air,kilogram,1.5068545817391337e-05
Benzo[a]pyrene,Emissions / Emissions to air,kilogram,1.491667035188227e-05
Boron,Emissions / Emissions to air,kilogram,1.4601700582590457e-05
Barium-140,air,kilo Becquerel,1.4114620715792726e-05
(1S)-1-(ethylcarbamoyl)ethyl N-phenylcarbamate,Emissions / Emissions to soil,kilogram,1.3701273330118968e-05
Sulfite,water,kilogram,1.3597338450802635e-05
sulfur,Emissions / Emissions to water,kilogram,1.3542666889670987e-05
Molybdenum-99,water,kilo Becquerel,1.3504686076976341e-05
Cobalt,Emissions / Emissions to air,kilogram,1.3424698257948158e-05
Trifluoromethane,Emissions / Emissions to air,kilogram,1.3366765749134727e-05
Carbendazim,Emissions / Emissions to soil,kilogram,1.3363824104338987e-05
Tin atom,Emissions / Emissions to soil,kilogram,1.3172654757915553e-05
Neodymium,natural resource,kilogram,1.248576622200812e-05
Bromine,Emissions / Emissions to air,kilogram,1.2169716424009718e-05
CFC-12,Emissions / Emissions to air,kilogram,1.1849431831921558e-05
Cadmium,Resources / Resources from ground,kilogram,1.1813658116902776e-05
"Radioactive species, unspecified",emissions to air / low. pop.,kilo Becquerel,1.1759445727707571e-05
Vinyl Acetate,Emissions / Emissions to air,kilogram,1.1709672640086434e-05
Antimony-122,water,kilo Becquerel,1.1585768508965426e-05
Propaquizafop,Emissions / Emissions to soil,kilogram,1.1065701049070835e-05
Silicon,Emissions / Emissions to soil,kilogram,1.100808035894958e-05
Chlorine,Emissions / Emissions to air,kilogram,1.0799275899803954e-05
Chromium(6+),Emissions / Emissions to air,kilogram,1.0776288484231222e-05
Beryllium(2+),Emissions / Emissions to air,kilogram,1.042174447354702e-05
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,1.010635329140455e-05
Selenium,Emissions / Emissions to water,kilogram,1.0097092593842578e-05
CFC-114,Emissions / Emissions to air,kilogram,1.0021853253878605e-05
Dichromate,water,kilogram,9.950387301967935e-06
Cadmium,Emissions / Emissions to air,kilogram,9.722134446038937e-06
Monocrotophos,Emissions / Emissions to soil,kilogram,9.61372401069075e-06
Thallium,Emissions / Emissions to water,kilogram,9.502406923564741e-06
Benzo[a]pyrene,Emissions / Emissions to water,kilogram,9.28185223928723e-06
Platinum,Resources / Resources from ground,kilogram,9.216355856626768e-06
Nitrate,soil,kilogram,9.186014693948484e-06
Sodium Formate,Emissions / Emissions to water,kilogram,9.085898761320657e-06
Chloroacetic Acid,Emissions / Emissions to water,kilogram,8.942250065058014e-06
Titanium,Emissions / Emissions to air,kilogram,8.764226766336086e-06
Chromium(3+),Emissions / Emissions to water,kilogram,8.691971018953734e-06
Hcfc 124,Emissions / Emissions to air,kilogram,8.661924446261726e-06
Cfc 113,Emissions / Emissions to air,kilogram,8.661704329115768e-06
Carbon,soil,kilogram,8.584144931544696e-06
Octene,Emissions / Emissions to air,kilogram,8.436441506250102e-06
Selenium,Emissions / Emissions to air,kilogram,8.356189383964922e-06
Ethanolamine,Emissions / Emissions to air,kilogram,8.203664682569377e-06
Phosphorus,Emissions / Emissions to soil,kilogram,8.096549196982638e-06
Dichloromethane,Emissions / Emissions to air,kilogram,7.977631452255115e-06
Iron-59,water,kilo Becquerel,7.825564051890063e-06
Metconazole,Emissions / Emissions to soil,kilogram,7.470183923255703e-06
Silicon,Emissions / Emissions to water,kilogram,7.441889361628943e-06
"Aldehydes, Unspecified",Emissions / Emissions to air,kilogram,7.401343043803652e-06
Metolachlor,Emissions / Emissions to soil,kilogram,7.378069972776065e-06
"Wood, unspecified, standing/m3",resources / biotic,cubic meter,7.307678071259792e-06
Antimony,Emissions / Emissions to water,kilogram,7.133731886728609e-06
Strontium,Emissions / Emissions to air,kilogram,7.007000876438767e-06
Tungsten,Emissions / Emissions to air,kilogram,6.758011183146811e-06
Metaldehyde,Emissions / Emissions to soil,kilogram,6.57503103789089e-06
Water,air,cubic meter,6.408510870613595e-06
Aclonifen,Emissions / Emissions to soil,kilogram,6.382533859753606e-06
Propanal,Emissions / Emissions to air,kilogram,6.231054409490954e-06
Cesium,Emissions / Emissions to water,kilogram,6.192978385678182e-06
Molybdenum,Emissions / Emissions to water,kilogram,6.179125077705688e-06
Cerium-144,water,kilo Becquerel,6.177367931181853e-06
Silver,Emissions / Emissions to water,kilogram,6.124904127960526e-06
Feldspar,soil,kilogram,6.100505118179149e-06
Iodine,Emissions / Emissions to air,kilogram,5.996743417896638e-06
Acetone,Emissions / Emissions to air,kilogram,5.915605289190054e-06
Tert-butyl Methyl Ether,Emissions / Emissions to air,kilogram,5.6149888154802e-06
Chlorotrimethylsilane,Emissions / Emissions to air,kilogram,5.596276141485798e-06
Fluoride Ion,Emissions / Emissions to air,kilogram,5.585333650072904e-06
"Volume Occupied, Final Repository For Radioactive Waste",land use,cubic meter,5.578065971815581e-06
Chloroethane,Emissions / Emissions to air,kilogram,5.555831928136275e-06
calcium,Emissions / Emissions to soil,kilogram,5.458468453176961e-06
Potassium,air,kilogram,5.2975539688165014e-06
Cobalt,Emissions / Emissions to soil,kilogram,5.274064078298179e-06
Carbon Monoxide (biogenic),Emissions / Emissions to air,kilogram,5.238538765701059e-06
Chromium(3+),Emissions / Emissions to air,kilogram,5.176641120903409e-06
Nitric oxide,Emissions / Emissions to air,kilogram,5.149109542354742e-06
arsenic,Emissions / Emissions to soil,kilogram,5.113924911532643e-06
Adsorbable Organic Halogen Compounds,Emissions / Emissions to water,kilogram,4.9206780877313545e-06
Thorium-228,water,kilo Becquerel,4.901651849385001e-06
Sulfur,Emissions / Emissions to water,kilogram,4.878260779912979e-06
Silver,Emissions / Emissions to water,kilogram,4.818417522920094e-06
Fluazifop-p-butyl,Emissions / Emissions to soil,kilogram,4.769708846507855e-06
Isoprene,Emissions / Emissions to air,kilogram,4.71658107865219e-06
Selenium,Emissions / Emissions to air,kilogram,4.645437901945072e-06
Chloroform,Emissions / Emissions to air,kilogram,4.56825189579872e-06
Sodium Dichromate,air,kilogram,4.45169319711127e-06
Titanium,Emissions / Emissions to soil,kilogram,4.42200077770552e-06
O-xylene,Emissions / Emissions to air,kilogram,4.414292849839314e-06
Cesium,Emissions / Emissions to water,kilogram,4.360567103150303e-06
Sodium Chlorate,Emissions / Emissions to air,kilogram,4.222169906153383e-06
Borax (B4Na2O7.10H2O),water,kilogram,4.208174494594066e-06
Total Organic Carbon,air,kilogram,4.202753994443725e-06
"1,4-Butanediol",Emissions / Emissions to air,kilogram,4.179773292869261e-06
Chloride,Emissions / Emissions to air,kilogram,4.119089107764371e-06
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,4.093095636868912e-06
Glutaraldehyde,Emissions / Emissions to water,kilogram,4.013029645018823e-06
Beryllium(2+),Emissions / Emissions to water,kilogram,3.952464244218437e-06
Chromium,Emissions / Emissions to water,kilogram,3.863361360036108e-06
Ruthenium-103,water,kilo Becquerel,3.855147676655226e-06
Lithium,Resources / Resources from ground,kilogram,3.844721158018835e-06
Dichloroacetylene,Emissions / Emissions to air,kilogram,3.8091191830343543e-06
Sodium Formate,Emissions / Emissions to air,kilogram,3.781947610895893e-06
Arsenic,Emissions / Emissions to air,kilogram,3.7195570847397737e-06
Cesium-136,water,kilo Becquerel,3.6013286038317968e-06
Sulfur,Emissions / Emissions to soil,kilogram,3.598491159178168e-06
Tributyltin,Emissions / Emissions to water,kilogram,3.594243814157295e-06
Silver,Emissions / Emissions to water,kilogram,3.5540979480810265e-06
Phosphorus,Emissions / Emissions to air,kilogram,3.5371920023641143e-06
Tin atom,Emissions / Emissions to air,kilogram,3.484028756490089e-06
Uranium-235,Emissions / Emissions to air,kilo Becquerel,3.440599729538855e-06
Total Organic Carbon,soil,kilogram,3.4345858477950727e-06
Cerium-141,air,kilo Becquerel,3.421431240758706e-06
Nitrogen,water,kilogram,3.3118924976889086e-06
Bentazon,Emissions / Emissions to soil,kilogram,3.276132186221914e-06
Cobalt,Emissions / Emissions to air,kilogram,3.2508354237142687e-06
Chlorine,Emissions / Emissions to soil,kilogram,3.1809497119046205e-06
Molybdenum,Emissions / Emissions to soil,kilogram,3.1154348813715002e-06
Carbon disulfide,Emissions / Emissions to water,kilogram,3.0513104653453473e-06
Phenol,Emissions / Emissions to air,kilogram,2.980949258012615e-06
Cobalt-60,Emissions / Emissions to air,kilo Becquerel,2.9653825679129833e-06
CFC-10,Emissions / Emissions to air,kilogram,2.871810107539094e-06
Gamma-Butyrolactone,Emissions / Emissions to water,kilogram,2.8475286840486287e-06
HFC-134a,Emissions / Emissions to air,kilogram,2.766255902713023e-06
Mercury(2+),Emissions / Emissions to water,kilogram,2.7163762550523156e-06
Chloride,Emissions / Emissions to soil,kilogram,2.6437725572588942e-06
Volatile Organic Compound,Emissions / Emissions to air,kilogram,2.6435617536939013e-06
Iodine-131,Emissions / Emissions to water,kilo Becquerel,2.6248602497023514e-06
Total Organic Carbon,air,kilogram,2.6201061646969663e-06
Silver,Emissions / Emissions to air,kilogram,2.502290623186343e-06
Particles (PM2.5),Emissions / Emissions to air,kilogram,2.33295740244049e-06
CFC-10,Emissions / Emissions to water,kilogram,2.3307767293595396e-06
Titanium,Emissions / Emissions to soil,kilogram,2.3154879806243227e-06
Cadmium,Emissions / Emissions to air,kilogram,2.2831120130022743e-06
Uranium,emissions to water / unspecified,kilogram,2.186430200716453e-06
Molybdenum,Emissions / Emissions to air,kilogram,2.185329612980384e-06
Beryllium,Emissions / Emissions to air,kilogram,2.109595427745743e-06
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,2.0879756372076215e-06
Prochloraz,Emissions / Emissions to soil,kilogram,2.0744299969279042e-06
Copper,Emissions / Emissions to soil,kilogram,2.03400311338665e-06
Tin(2+),Emissions / Emissions to water,kilogram,2.016780735604232e-06
Tantalum,Resources / Resources from ground,kilogram,1.9835936097421677e-06
Aluminium,Emissions / Emissions to soil,kilogram,1.9814522476906623e-06
Chromium(6+),Emissions / Emissions to air,kilogram,1.8828186501829338e-06
Bromotrifluoromethane,Emissions / Emissions to air,kilogram,1.8628951744059023e-06
Trichloroethylene,Emissions / Emissions to air,kilogram,1.8551161229471796e-06
Barium,Emissions / Emissions to water,kilogram,1.7982410755533222e-06
lead,Emissions / Emissions to soil,kilogram,1.7925386561909331e-06
"1,4-Butanediol",Emissions / Emissions to water,kilogram,1.6719213988375285e-06
"1,3-Butadiene",Emissions / Emissions to air,kilogram,1.538368576585738e-06
Antimony,Emissions / Emissions to air,kilogram,1.5068539217222198e-06
Uranium-234,Emissions / Emissions to water,kilo Becquerel,1.5014434125433154e-06
Ethylenediamine,Emissions / Emissions to water,kilogram,1.4948220397281808e-06
Carbon disulfide,Emissions / Emissions to air,kilogram,1.494022538631652e-06
"Aldehydes, Unspecified",Emissions / Emissions to air,kilogram,1.4887499003083786e-06
Potassium,Resources / Resources from ground,kilogram,1.4649970476749774e-06
iodide,Emissions / Emissions to water,kilogram,1.4215750319357688e-06
Chlorodifluoromethane,Emissions / Emissions to air,kilogram,1.3941652586033089e-06
Bis(tributyltin) oxide,Emissions / Emissions to water,kilogram,1.386303492160003e-06
Praseodymium,natural resource,kilogram,1.3247843703852785e-06
Silicium Tetrafluoride,air,kilogram,1.2515033360441432e-06
Plutonium,Emissions / Emissions to air,kilo Becquerel,1.2494074321867692e-06
Indium,Resources / Resources from ground,kilogram,1.2253155800632244e-06
Lanthanum-140,air,kilo Becquerel,1.2062251072136438e-06
Thallium,Emissions / Emissions to air,kilogram,1.2057540052988608e-06
Barium(2+),Emissions / Emissions to soil,kilogram,1.1957873256566129e-06
Teflubenzuron,Emissions / Emissions to soil,kilogram,1.1942642744129052e-06
Gamma-Butyrolactone,Emissions / Emissions to air,kilogram,1.1864486596863821e-06
Titanium,Emissions / Emissions to water,kilogram,1.1570080954193083e-06
Mercury,Emissions / Emissions to air,kilogram,1.1506884182839712e-06
Ethyl Acetate,Emissions / Emissions to air,kilogram,1.0994225310843212e-06
Tellurium-132,water,kilo Becquerel,1.0791169576236242e-06
Methylamine,Emissions / Emissions to water,kilogram,1.0431032143524873e-06
Mercury,Emissions / Emissions to soil,kilogram,1.0246629529177252e-06
Ammonium Carbonate,Emissions / Emissions to air,kilogram,1.0188911815448704e-06
Linuron,Emissions / Emissions to soil,kilogram,1.0145632881743465e-06
Sulfur Trioxide,Emissions / Emissions to air,kilogram,9.807688084242813e-07
Helium,air,kilogram,9.498485766877511e-07
Samarium,natural resource,kilogram,9.453512984104545e-07
Methyl Chloride,Emissions / Emissions to air,kilogram,9.355050189714953e-07
Uranium,air,kilogram,8.811737023509934e-07
Deltamethrin,Emissions / Emissions to soil,kilogram,7.916987122668615e-07
Barium,Emissions / Emissions to soil,kilogram,7.679318759602177e-07
Monochloramine,Emissions / Emissions to water,kilogram,7.582933851693922e-07
Zirconium-95,air,kilo Becquerel,7.528337323124595e-07
Vinyl Chloride,Emissions / Emissions to water,kilogram,7.146089038056934e-07
Phosphorus,Emissions / Emissions to soil,kilogram,7.145832680273688e-07
Octane,Emissions / Emissions to air,kilogram,7.046802317496467e-07
Zirconium,Emissions / Emissions to air,kilogram,7.037740737750682e-07
Magnesium,Emissions / Emissions to air,kilogram,7.02701095098987e-07
Dichromate,water,kilogram,6.955105233650395e-07
Mercury(2+),Emissions / Emissions to water,kilogram,6.95472797320445e-07
Ethyl Amine,Emissions / Emissions to water,kilogram,6.948893153009978e-07
Formic Acid,Emissions / Emissions to air,kilogram,6.928341574170646e-07
Methyl Formate,Emissions / Emissions to air,kilogram,6.78781295043988e-07
Thorium,air,kilogram,6.582058138033297e-07
Isopropanol,Emissions / Emissions to air,kilogram,6.353545490473375e-07
Antimony-124,air,kilo Becquerel,5.916219857144059e-07
Benzo[a]pyrene,Emissions / Emissions to air,kilogram,5.777052125888389e-07
Cerium,Emissions / Emissions to water,kilogram,5.659880018584706e-07
Thallium,Emissions / Emissions to air,kilogram,5.652631589905738e-07
Zinc-65,air,kilo Becquerel,5.606291408519202e-07
Lambda-cyhalothrin,Emissions / Emissions to soil,kilogram,5.560809164423829e-07
Nitric Acid,Emissions / Emissions to water,kilogram,5.495870589860142e-07
Methanol,Emissions / Emissions to water,kilogram,5.492710587039928e-07
Nitrobenzene,Emissions / Emissions to water,kilogram,5.393032399424434e-07
Sulfuric acid,Emissions / Emissions to soil,kilogram,5.071837960708199e-07
Isopropanol,Emissions / Emissions to water,kilogram,4.916481943945173e-07
Cobalt-58,Emissions / Emissions to air,kilo Becquerel,4.770819498229092e-07
Gadolinium,natural resource,kilogram,4.73488365518967e-07
Clomazone,Emissions / Emissions to soil,kilogram,4.6705270316072276e-07
Gallium,Resources / Resources from ground,kilogram,4.5896774478983706e-07
Triethylene Glycol,Emissions / Emissions to water,kilogram,4.563933015996238e-07
Beryllium(2+),Emissions / Emissions to air,kilogram,4.51643159097411e-07
Methylamine,Emissions / Emissions to air,kilogram,4.3463389708446107e-07
Scandium,air,kilogram,4.30146019190608e-07
Phosphorus Trichloride,Emissions / Emissions to air,kilogram,4.266280242849547e-07
Tert-butyl Methyl Ether,Emissions / Emissions to water,kilogram,3.838680542997736e-07
Vinyl Chloride,Emissions / Emissions to water,kilogram,3.686086454761008e-07
Cobalt-58,Emissions / Emissions to air,kilo Becquerel,3.634279829994879e-07
Phosphorus,Emissions / Emissions to air,kilogram,3.594827913230667e-07
Bromochlorodifluoromethane,Emissions / Emissions to air,kilogram,3.5773927179343035e-07
Tin atom,Emissions / Emissions to water,kilogram,3.555296569592605e-07
Isoproturon,Emissions / Emissions to soil,kilogram,3.483878457990011e-07
Mercury(2+),Emissions / Emissions to air,kilogram,3.460067388747325e-07
Phosphine,Emissions / Emissions to air,kilogram,3.382144803321884e-07
"Metals, unspecified",emissions to air / unspecified,kilogram,3.3315063711154775e-07
Ethephon,Emissions / Emissions to soil,kilogram,3.1934460076882953e-07
Vanadium,Emissions / Emissions to water,kilogram,3.1252485239396055e-07
Manganese,Emissions / Emissions to soil,kilogram,3.120217549852342e-07
Pirimicarb,Emissions / Emissions to soil,kilogram,3.1157077606271007e-07
Trinexapac-ethyl,Emissions / Emissions to soil,kilogram,3.0600455941619026e-07
Antimony-125,air,kilo Becquerel,2.9989710283499253e-07
Acenaphthene,Emissions / Emissions to water,kilogram,2.927000528516855e-07
Ethyl Amine,Emissions / Emissions to air,kilogram,2.895327967544887e-07
Propionic Acid,Emissions / Emissions to air,kilogram,2.882870133409023e-07
Thallium,Emissions / Emissions to water,kilogram,2.881347514926463e-07
Atrazine,Emissions / Emissions to soil,kilogram,2.628602628238038e-07
Tert-butylamine,Emissions / Emissions to water,kilogram,2.573156827274218e-07
Thorium-232,emissions to water / groundwater,kilo Becquerel,2.5622791154290927e-07
"Trans-1,2-Dichloroethylene",Emissions / Emissions to air,kilogram,2.5305585658463275e-07
"1,2-dichloroethane",Emissions / Emissions to water,kilogram,2.5108996301184526e-07
Chloroacetic Acid,Emissions / Emissions to air,kilogram,2.4486979106147313e-07
Tin-San,water,kilogram,2.3578464373741142e-07
Aniline,Emissions / Emissions to water,kilogram,2.198562594047676e-07
Chromium-51,air,kilo Becquerel,2.192447007947689e-07
Isopropylamine,Emissions / Emissions to water,kilogram,2.1312092056649616e-07
Acenaphthene,Emissions / Emissions to water,kilogram,2.0721457878180746e-07
Sodium Dichromate,air,kilogram,1.9406981049978614e-07
Granite,soil,kilogram,1.9299081707657597e-07
Nickel,Emissions / Emissions to soil,kilogram,1.9212732073695771e-07
Europium,natural resource,kilogram,1.8971922262176701e-07
Dimethylamine,Emissions / Emissions to water,kilogram,1.8510295147820264e-07
Tert-butyl Methyl Ether,Emissions / Emissions to water,kilogram,1.8037013126586653e-07
HFC-152a,Emissions / Emissions to air,kilogram,1.7767280631005918e-07
Radium-228,water,kilo Becquerel,1.6916422269649084e-07
Naphthalene,Emissions / Emissions to water,kilogram,1.6877020203670526e-07
Scandium,air,kilogram,1.673606687999308e-07
Diatomite,soil,kilogram,1.6654717207621087e-07
Hexachlorobenzene,Emissions / Emissions to air,kilogram,1.584771578843703e-07
Acetochlor,Emissions / Emissions to soil,kilogram,1.5155973379936667e-07
Beryllium(2+),Emissions / Emissions to air,kilogram,1.5083397212303555e-07
Propionic Acid,Emissions / Emissions to water,kilogram,1.5017510394246398e-07
Acenaphthylene,Emissions / Emissions to water,kilogram,1.4492429849374856e-07
Uranium,air,kilogram,1.41069059670994e-07
Nitrobenzene,Emissions / Emissions to air,kilogram,1.3457344484245414e-07
Ethyl Acetate,Emissions / Emissions to water,kilogram,1.2838256572021912e-07
tin,Emissions / Emissions to soil,kilogram,1.2811086996433343e-07
bromine,Emissions / Emissions to soil,kilogram,1.2222714918455724e-07
selenium,Emissions / Emissions to soil,kilogram,1.2222714918455724e-07
Metamitron,Emissions / Emissions to soil,kilogram,1.2033962144307743e-07
Trifluoromethane,Emissions / Emissions to air,kilogram,1.20249829286126e-07
Chromium(3+),Emissions / Emissions to soil,kilogram,1.138764418739999e-07
Manganese-54,air,kilo Becquerel,1.1227756353992851e-07
O-chlorotoluene,Emissions / Emissions to water,kilogram,1.1009088850512198e-07
Diethylamine,Emissions / Emissions to water,kilogram,1.0812776925270171e-07
Tert-butylamine,Emissions / Emissions to air,kilogram,1.072130005780456e-07
Lithium,Emissions / Emissions to water,kilogram,1.0557625163757109e-07
Isobutanol,Emissions / Emissions to water,kilogram,1.0299054860570909e-07
Acenaphthylene,Emissions / Emissions to water,kilogram,1.0247582303162667e-07
"Particulates, unspecified",emissions to air / unspecified,kilogram,1.001183441928136e-07
Acetone,Emissions / Emissions to water,kilogram,9.797375207727075e-08
PFC-318,Emissions / Emissions to air,kilogram,9.681180296816611e-08
"Propane, perfluorocyclo-",emissions to air / high. pop.,kilogram,9.681180296816611e-08
Polychlorinated Biphenyls,Emissions / Emissions to air,kilogram,9.591589737627796e-08
Aniline,Emissions / Emissions to air,kilogram,9.147652239175044e-08
Formamide,Emissions / Emissions to water,kilogram,9.081891642734868e-08
Nitrogen Trifluoride,Emissions / Emissions to air,kilogram,8.991923314583517e-08
Isopropylamine,Emissions / Emissions to air,kilogram,8.879820025172719e-08
Formic Acid,Emissions / Emissions to air,kilogram,8.538648489918882e-08
Monochloramine,Emissions / Emissions to air,kilogram,8.492872930513002e-08
Thiram,Emissions / Emissions to soil,kilogram,8.32193140348024e-08
sea water,Emissions / Emissions to air,kilogram,8.243364226259011e-08
Stibnite,resources / in ground,kilogram,8.148871839663503e-08
Dichlorofluoromethane,Emissions / Emissions to air,kilogram,8.075276854138102e-08
M-xylene,Emissions / Emissions to water,kilogram,7.98968161453867e-08
Cobalt,Emissions / Emissions to soil,kilogram,7.969884581907179e-08
Molybdenum,Emissions / Emissions to water,kilogram,7.923736124943775e-08
Vinyl Acetate,Emissions / Emissions to water,kilogram,7.834392919785006e-08
"Benzene, chloro-","emissions to water / river, long-term",kilogram,7.69595941819475e-08
Urea,Emissions / Emissions to water,kilogram,7.499060106891871e-08
Hexachlorobenzene,Emissions / Emissions to air,kilogram,7.447076741089978e-08
Pendimethalin,Emissions / Emissions to soil,kilogram,7.12067424049414e-08
Fenpropimorph,Emissions / Emissions to soil,kilogram,6.974851071980896e-08
N-propanol,Emissions / Emissions to water,kilogram,6.939386657739775e-08
Kerosene,Emissions / Emissions to air,kilogram,6.917321474204118e-08
Cobalt,Emissions / Emissions to water,kilogram,6.859528994515438e-08
Dimethoate,Emissions / Emissions to soil,kilogram,6.857353080656476e-08
Propanal,Emissions / Emissions to water,kilogram,6.636968702867252e-08
Sulfur,Emissions / Emissions to air,kilogram,6.430640085449985e-08
"Hydrocarbons, Aliphatic, Alkanes, Cyclic",air,kilogram,6.387256017971507e-08
Fluoride Ion,Emissions / Emissions to air,kilogram,6.300022693010346e-08
Tert-butyl Methyl Ether,Emissions / Emissions to water,kilogram,6.147475059009907e-08
Dipropylamine,Emissions / Emissions to water,kilogram,5.8940179940014624e-08
