flow,compartment,unit,amount
Potassium,water,kilogram,4.221666536742991e-06
To Mineral Extraction Site,Land use / Land transformation,square meter,4.152573058450758e-06
Nitrous Oxide,Emissions / Emissions to air,kilogram,4.090883736352494e-06
Uranium-238,Emissions / Emissions to water,kilo Becquerel,4.001045770474266e-06
Sodium sulfate,resources / in ground,kilogram,3.989126896895605e-06
Potassium,water,kilogram,3.821044486086544e-06
Potassium,water,kilogram,3.775064233072726e-06
Phosphorus,Resources / Resources from ground,kilogram,3.7524102095736153e-06
Ozone,air,kilogram,3.6349980622689854e-06
Aluminium,Emissions / Emissions to water,kilogram,3.633191475592228e-06
Chemical Oxygen Demand,water,kilogram,3.5542809926332584e-06
Biological Oxygen Demand,water,kilogram,3.5015274797682615e-06
Ammonia,Emissions / Emissions to air,kilogram,3.3447058360268504e-06
To Arable,Land use / Land transformation,square meter,3.199847354842692e-06
Biological Oxygen Demand,water,kilogram,3.1274329996318526e-06
Colemanite,soil,kilogram,3.025766141631183e-06
Non-methane Volatile Organic Compounds,Emissions / Emissions to air,kilogram,3.006993693123788e-06
"Solids, Inorganic",water,kilogram,2.9500153020543037e-06
Calcium,Emissions / Emissions to air,kilogram,2.72262570377634e-06
Carbon Monoxide (biogenic),Emissions / Emissions to air,kilogram,2.6674937431694394e-06
cobalt,Emissions / Emissions to water,kilogram,2.638115962261318e-06
Agriculture,Land use / Land occupation,square meter-year,2.6000980531285596e-06
"To Traffic Area, Rail/road Embankment",Land use / Land transformation,square meter,2.557214956850538e-06
Ethane,Emissions / Emissions to air,kilogram,2.534885409020107e-06
Technetium-99m,water,kilo Becquerel,2.524375883938958e-06
"From Traffic Area, Rail/road Embankment",Land use / Land transformation,square meter,2.5146718675321666e-06
Hydrogen-3,Emissions / Emissions to air,kilo Becquerel,2.403602014855708e-06
Potassium,air,kilogram,2.391581477535904e-06
Chloride,Emissions / Emissions to soil,kilogram,2.327468526428044e-06
From Mineral Extraction Site,Land use / Land transformation,square meter,2.3261054422378334e-06
"Aerosols, Radioactive, Unspecified",air,kilo Becquerel,2.3118835037365784e-06
Carbon disulfide,Emissions / Emissions to air,kilogram,2.2873273909592755e-06
Particles (PM2.5),Emissions / Emissions to air,kilogram,2.2757463826075424e-06
Particles (> PM10),air,kilogram,2.1879921490312397e-06
From Seabed,land use,square meter,2.173675979987133e-06
"DOC, Dissolved Organic Carbon",water,kilogram,2.172835256148368e-06
Cesium-134,Emissions / Emissions to water,kilo Becquerel,2.1327672005110605e-06
Ammonia,Emissions / Emissions to air,kilogram,2.12658219821255e-06
Sand,soil,kilogram,2.016061552425922e-06
Calcium,Emissions / Emissions to soil,kilogram,1.9763312464560337e-06
Particles (PM10),Emissions / Emissions to air,kilogram,1.882938222160209e-06
Silicon,Emissions / Emissions to air,kilogram,1.8646553238244324e-06
Boron,Emissions / Emissions to water,kilogram,1.8535963756128785e-06
Strontium-89,water,kilo Becquerel,1.843504090714564e-06
Carbon-14,Emissions / Emissions to air,kilo Becquerel,1.8127100829721306e-06
Sodium chloride,resources / in water,kilogram,1.732167195650348e-06
chloride,Emissions / Emissions to soil,kilogram,1.729086262068004e-06
Total Organic Carbon,water,kilogram,1.5766234790487305e-06
Sulfate Ion,air,kilogram,1.5227734056064574e-06
Carbon,soil,kilogram,1.4819663515634984e-06
To Unspecified,Land use / Land transformation,square meter,1.4641882222190975e-06
Potassium,air,kilogram,1.4322382970973897e-06
"DOC, Dissolved Organic Carbon",water,kilogram,1.4300795059563722e-06
From Dump Site,Land use / Land transformation,square meter,1.4041446237972268e-06
Thorium-234,air,kilo Becquerel,1.3958775287602666e-06
Protactinium-234,air,kilo Becquerel,1.3952721657129404e-06
"Noise, aircraft, freight",non material emissions / unspecified,ton kilometer,1.3716248130210374e-06
Ammonium,Emissions / Emissions to water,kilogram,1.3652309052450194e-06
arsenic,Emissions / Emissions to water,kilogram,1.3557851938933417e-06
Barium sulfate,Emissions / Emissions to water,kilogram,1.3294731576236543e-06
lead,Emissions / Emissions to water,kilogram,1.3216980065810023e-06
Particles (PM2.5),Emissions / Emissions to air,kilogram,1.314349718485253e-06
Strontium,Emissions / Emissions to water,kilogram,1.2948534348643981e-06
Chemical Oxygen Demand,water,kilogram,1.2919890799242834e-06
Shrub Land,Land use / Land occupation,square meter-year,1.2495740066443888e-06
From Arable,Land use / Land transformation,square meter,1.2140165215973237e-06
Talc,resources / in ground,kilogram,1.1992753266560492e-06
Hydrogen Chloride,Emissions / Emissions to air,kilogram,1.192769426915511e-06
To Pasture/meadow,Land use / Land transformation,square meter,1.1856517726634022e-06
Hydrogen Chloride,Emissions / Emissions to air,kilogram,1.1739788824318402e-06
vanadium,Emissions / Emissions to water,kilogram,1.1664609442413156e-06
Iodine-131,Emissions / Emissions to water,kilo Becquerel,1.133962484504855e-06
Iron,Emissions / Emissions to water,kilogram,1.1263088206273953e-06
Sodium,soil,kilogram,1.124393553090468e-06
Carbonate Ion,water,kilogram,1.0610809911227417e-06
Nitrous Oxide,Emissions / Emissions to air,kilogram,1.0400060169639536e-06
Nitrous Oxide,Emissions / Emissions to air,kilogram,1.0230873859024669e-06
Ammonia,Emissions / Emissions to air,kilogram,1.0201059898747464e-06
iron,Emissions / Emissions to soil,kilogram,9.881730425918155e-07
tin,Emissions / Emissions to water,kilogram,9.774881717303848e-07
Strontium,Emissions / Emissions to water,kilogram,9.658694154567416e-07
Water,Emissions / Emissions to water,cubic meter,9.647061181010983e-07
"DOC, Dissolved Organic Carbon",water,kilogram,9.584045537311462e-07
Carbonate Ion,water,kilogram,9.30594320167634e-07
Potassium-40,water,kilo Becquerel,9.202733142381593e-07
Fluorine,natural resource,kilogram,9.182180689282447e-07
Particles (PM10),Emissions / Emissions to air,kilogram,9.085818379813e-07
Arable,Land use / Land occupation,square meter-year,8.888274110735636e-07
Xenon-138,air,kilo Becquerel,8.729672428618789e-07
Radium-228,air,kilo Becquerel,8.727345735166718e-07
Formaldehyde,Emissions / Emissions to air,kilogram,8.627546567097577e-07
Thorium-232,emissions to water / river,kilo Becquerel,8.558619219963249e-07
Magnesium,Emissions / Emissions to air,kilogram,8.350910587422298e-07
"Carbon, organic, in soil or biomass stock",resources / in ground,kilogram,8.0994613742524e-07
Xenon-137,air,kilo Becquerel,7.951772012001554e-07
Chromium VI,"emissions to water / groundwater, long-term",kilogram,7.819169355460724e-07
"From Pasture/meadow, Intensive",Land use / Land transformation,square meter,7.74381478349278e-07
Sodium-24,water,kilo Becquerel,7.698498094835337e-07
molybdenum,Emissions / Emissions to water,kilogram,7.59926494093464e-07
Potassium-40,air,kilo Becquerel,7.52186405459577e-07
Uranium-235,Emissions / Emissions to air,kilo Becquerel,7.357110846103681e-07
Hydrogen,air,kilogram,7.232535511655295e-07
"Carboxylic Acids, Unspecified",water,kilogram,7.113038832891393e-07
Hydrogen Chloride,Emissions / Emissions to air,kilogram,7.031007208994639e-07
tungsten,Emissions / Emissions to water,kilogram,6.727768332453406e-07
Propane,Emissions / Emissions to air,kilogram,6.699695942181468e-07
"Permanent Crops, Non-irrigated, Intensive",Land use / Land occupation,square meter-year,6.555946981058403e-07
Tin atom,Resources / Resources from ground,kilogram,6.347454408818302e-07
Fluoride Ion,Emissions / Emissions to water,kilogram,6.304074802318068e-07
Cobalt-57,water,kilo Becquerel,6.185020969637694e-07
Calcium,Emissions / Emissions to air,kilogram,6.132980575080803e-07
Ammonium,Emissions / Emissions to water,kilogram,6.13003135776569e-07
Particles (> PM10),air,kilogram,6.095653181366212e-07
Scandium,"emissions to water / groundwater, long-term",kilogram,5.594594038310237e-07
"Energy, Geothermal, Converted",natural resource,megajoule,5.492689641980992e-07
Titanium,Emissions / Emissions to air,kilogram,5.468130185116409e-07
Butane,Emissions / Emissions to air,kilogram,5.332255375868411e-07
Manganese,Emissions / Emissions to water,kilogram,5.288628309652813e-07
selenium,Emissions / Emissions to water,kilogram,5.257990043901633e-07
Fluorine,Emissions / Emissions to air,kilogram,5.10206316011899e-07
cadmium,Emissions / Emissions to water,kilogram,5.092937262934838e-07
Nitrogen,water,kilogram,5.019222651278637e-07
aluminium,Emissions / Emissions to soil,kilogram,4.939865964186574e-07
Sodium,air,kilogram,4.919029476960213e-07
Barium,Emissions / Emissions to water,kilogram,4.891199483734624e-07
antimony,Emissions / Emissions to water,kilogram,4.860781094403553e-07
Uranium-238,Emissions / Emissions to air,kilo Becquerel,4.838403452489554e-07
"From Forest, Natural",Land use / Land transformation,square meter,4.7291315301771354e-07
"Metamorphous rock, graphite containing",resources / in ground,kilogram,4.68633910749728e-07
From Industrial Area,Land use / Land transformation,square meter,4.4161242447136473e-07
Chromium,Emissions / Emissions to air,kilogram,4.317457785447257e-07
"Carboxylic Acids, Unspecified",water,kilogram,4.097538811909687e-07
Sulfur,Resources / Resources from ground,kilogram,4.0290702280713854e-07
Magnesium,Emissions / Emissions to soil,kilogram,3.9518952608181995e-07
Pentane,Emissions / Emissions to air,kilogram,3.9228188166421784e-07
Pentane,Emissions / Emissions to air,kilogram,3.8640818082436385e-07
Niobium-95,water,kilo Becquerel,3.7680698439466893e-07
Argon-41,air,kilo Becquerel,3.7170752593292744e-07
Sulfide ion,water,kilogram,3.7106386644899876e-07
Benzene,Emissions / Emissions to air,kilogram,3.5737820933421353e-07
"To Traffic Area, Road Network",Land use / Land transformation,square meter,3.5197815217564803e-07
Boron,Emissions / Emissions to air,kilogram,3.511601886216897e-07
Magnesium,natural resource,kilogram,3.4313070896161713e-07
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,3.4302693533695465e-07
hydrogen sulfide,Emissions / Emissions to water,kilogram,3.4084978339654567e-07
Copper,Emissions / Emissions to air,kilogram,3.294302787358127e-07
Tellurium-123m,water,kilo Becquerel,3.277878785220157e-07
Ethyl Acetate,Emissions / Emissions to air,kilogram,3.239674137429072e-07
Methyl Ethyl Ketone,Emissions / Emissions to air,kilogram,3.2396701775833715e-07
Lanthanum-140,water,kilo Becquerel,3.1769164670116537e-07
"Oils, Unspecified",Emissions / Emissions to water,kilogram,3.1669257327324603e-07
"Actinides, Radioactive, Unspecified",air,kilo Becquerel,3.102962121949869e-07
Potassium-40,air,kilo Becquerel,3.061883728277953e-07
Barium(2+),Emissions / Emissions to water,kilogram,3.059609667720621e-07
Lead,Emissions / Emissions to air,kilogram,3.015396844383322e-07
Barium-140,water,kilo Becquerel,3.014298265249089e-07
"Oils, biogenic",emissions to soil / forestry,kilogram,2.9873598582341754e-07
sulfur,Emissions / Emissions to soil,kilogram,2.9639191084504863e-07
