flow,compartment,unit,amount
Thorium-228,air,kilo Becquerel,0.00017994474124323568
Fluometuron,Emissions / Emissions to soil,kilogram,0.0001789817159704156
nickel,Emissions / Emissions to water,kilogram,0.00017576156091478375
"Oils, unspecified",Emissions / Emissions to soil,kilogram,0.0001751168899894746
Kaolinite,soil,kilogram,0.0001737147208146574
From Shrub Land,Land use / Land transformation,square meter,0.0001686553478963269
"Wood, soft, standing",resources / biotic,cubic meter,0.0001626032503641398
Carbon-14,Emissions / Emissions to air,kilo Becquerel,0.00015484613787429321
Thorium-234,water,kilo Becquerel,0.00015311988997006038
Protactinium-234,water,kilo Becquerel,0.00015304735767742575
Alachlor,Emissions / Emissions to soil,kilogram,0.00015172082210457841
"Radioactive Species, Alpha Emitters",water,kilo Becquerel,0.00014798097909666432
Sulfide ion,water,kilogram,0.00014704583408424416
Radon-220,air,kilo Becquerel,0.0001460156026449416
Trifluralin,Emissions / Emissions to soil,kilogram,0.00014334362270645586
Chemical Oxygen Demand,water,kilogram,0.00014199808685690506
To Water Bodies,land use,square meter,0.0001372905788772386
Hydrogen-3,Emissions / Emissions to air,kilo Becquerel,0.00013676929027192544
"Carbon, organic, in soil or biomass stock",resources / in ground,kilogram,0.0001340735490676695
Carbon Monoxide (biogenic),Emissions / Emissions to air,kilogram,0.00013082460092707173
Sodium Methylarsonate,Emissions / Emissions to soil,kilogram,0.00012921458567892807
Sodium,soil,kilogram,0.0001270626169790577
Particles (PM2.5),Emissions / Emissions to air,kilogram,0.00012620969524024237
Water,Emissions / Emissions to water,cubic meter,0.0001236720414074328
iron,Emissions / Emissions to soil,kilogram,0.0001215482435854551
fluorane,Emissions / Emissions to air,kilogram,0.00011557281355473288
"Wood, hard, standing",resources / biotic,cubic meter,0.0001150627459089247
Carbonate Ion,water,kilogram,0.00011438768882175964
Ammonia,Emissions / Emissions to air,kilogram,0.00011324359960862706
Sodium sulfate,resources / in ground,kilogram,0.00011303724448940388
copper,Emissions / Emissions to water,kilogram,0.00011067004380009918
barium,Emissions / Emissions to water,kilogram,0.00010941991078272459
Methane (biogenic),Emissions / Emissions to air,kilogram,0.00010839376968654893
Iodine-133,Emissions / Emissions to air,kilo Becquerel,0.00010802086092384
"From Forest, Natural",Land use / Land transformation,square meter,0.00010730054758300153
"Solids, Inorganic",water,kilogram,0.00010419123488075859
Xenon-133m,air,kilo Becquerel,0.00010095859252880535
From Seabed,land use,square meter,0.0001006389594786663
Nitrogen,air,kilogram,0.00010026684751999591
Krypton-89,air,kilo Becquerel,9.515623606246028e-05
Xenon-135,air,kilo Becquerel,9.388050165768184e-05
"DOC, Dissolved Organic Carbon",water,kilogram,9.354977582323916e-05
Strontium,Emissions / Emissions to water,kilogram,9.104758091559611e-05
Acephate,Emissions / Emissions to soil,kilogram,8.858826751650934e-05
"Nitrogen, organic bound","emissions to water / groundwater, long-term",kilogram,8.464554973486539e-05
From Mineral Extraction Site,Land use / Land transformation,square meter,8.455277814429901e-05
Tribufos,Emissions / Emissions to soil,kilogram,8.36434345199607e-05
To Pasture/meadow,Land use / Land transformation,square meter,7.984119350570129e-05
Particles (> PM10),air,kilogram,7.872140912836318e-05
Molybdenum,Resources / Resources from ground,kilogram,7.865089670372267e-05
From Dump Site,Land use / Land transformation,square meter,7.624517606757174e-05
Particles (PM10),Emissions / Emissions to air,kilogram,7.555355689306516e-05
Iodine,natural resource,kilogram,6.930297025074938e-05
Aldicarb,Emissions / Emissions to soil,kilogram,6.859740360348011e-05
Strontium,Emissions / Emissions to water,kilogram,6.660329366178717e-05
Ethane,Emissions / Emissions to air,kilogram,6.614721915689215e-05
Pendimethalin,Emissions / Emissions to soil,kilogram,6.461345753219614e-05
Hydrogen Chloride,Emissions / Emissions to air,kilogram,6.376697261010033e-05
"Energy, Geothermal, Converted",natural resource,megajoule,6.237349932059199e-05
Barium sulfate,Emissions / Emissions to water,kilogram,6.229987410365887e-05
To Shrub Land,Land use / Land transformation,square meter,6.194961585204163e-05
aluminium,Emissions / Emissions to soil,kilogram,6.0768978448080985e-05
Diuron,Emissions / Emissions to soil,kilogram,6.072181086940709e-05
Cyfluthrin,Emissions / Emissions to soil,kilogram,5.7130184580937323e-05
Acetic Acid,Emissions / Emissions to water,kilogram,5.667811030608556e-05
Nitrous Oxide,Emissions / Emissions to air,kilogram,5.640066275549643e-05
Dicofol,Emissions / Emissions to soil,kilogram,5.5813590015843944e-05
Imidacloprid,Emissions / Emissions to soil,kilogram,5.540425322079926e-05
Radon-220,air,kilo Becquerel,5.488610213640139e-05
Monocrotophos,Emissions / Emissions to soil,kilogram,5.4762560458036157e-05
Trichlorfon,Emissions / Emissions to soil,kilogram,5.4740403130967574e-05
Piperonyl butoxide,Emissions / Emissions to soil,kilogram,5.4740403130967574e-05
Carbonate Ion,water,kilogram,5.444724152030215e-05
Cobalt-58,Emissions / Emissions to water,kilo Becquerel,5.330929031012999e-05
"To Traffic Area, Road Network",Land use / Land transformation,square meter,5.233372839423741e-05
Colemanite,soil,kilogram,5.214056779535224e-05
ammonium,Emissions / Emissions to water,kilogram,5.204138726978913e-05
Cobalt-60,Emissions / Emissions to water,kilo Becquerel,5.047062583107636e-05
Iodide Ion,Emissions / Emissions to water,kilogram,4.952179828787655e-05
Magnesium,Emissions / Emissions to soil,kilogram,4.8615190108517254e-05
cobalt,Emissions / Emissions to water,kilogram,4.829863875695021e-05
Butane,Emissions / Emissions to air,kilogram,4.79733427259595e-05
Particles (PM10),Emissions / Emissions to air,kilogram,4.7232845276922144e-05
vanadium,Emissions / Emissions to water,kilogram,4.688916998263109e-05
Sodium Chlorate,Emissions / Emissions to air,kilogram,4.647408354629318e-05
Ozone,air,kilogram,4.633708154824271e-05
"To Traffic Area, Rail/road Embankment",Land use / Land transformation,square meter,4.566478822559033e-05
Potassium,water,kilogram,4.518167223827106e-05
Silver-110,Emissions / Emissions to water,kilo Becquerel,4.3813051618533865e-05
Benzene,Emissions / Emissions to air,kilogram,4.3668540385276846e-05
iron,Emissions / Emissions to air,kilogram,4.291934263523218e-05
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,4.25521647228413e-05
Chromium,Emissions / Emissions to soil,kilogram,4.237919548244808e-05
"From Traffic Area, Rail/road Embankment",Land use / Land transformation,square meter,4.162085005680449e-05
"Carboxylic Acids, Unspecified",water,kilogram,4.105234073038945e-05
"Oils, Unspecified",Emissions / Emissions to water,kilogram,4.0453703904630514e-05
Aluminium,Emissions / Emissions to air,kilogram,3.9468542052809805e-05
Toluene,Emissions / Emissions to air,kilogram,3.84259003861945e-05
Iron,Emissions / Emissions to soil,kilogram,3.753783046182818e-05
To Inland Water Bodies,land use,square meter,3.723758894011944e-05
Sand,soil,kilogram,3.722705244185676e-05
"Carboxylic Acids, Unspecified",water,kilogram,3.651405112813005e-05
sulfur,Emissions / Emissions to soil,kilogram,3.646138727198504e-05
Sulfate Ion,air,kilogram,3.634125099113839e-05
Sodium chloride,resources / in water,kilogram,3.525074494146254e-05
Cesium-137,Emissions / Emissions to water,kilo Becquerel,3.5137612665593984e-05
Pentane,Emissions / Emissions to air,kilogram,3.483920122316745e-05
Boron,Emissions / Emissions to water,kilogram,3.439948689517375e-05
Sulfur,Resources / Resources from ground,kilogram,3.378628097585558e-05
Propane,Emissions / Emissions to air,kilogram,3.3172875986070363e-05
Zinc,Emissions / Emissions to water,kilogram,3.209875930172873e-05
Aluminium,Emissions / Emissions to water,kilogram,3.1755085361938706e-05
Potassium,air,kilogram,3.1709490654943986e-05
Ammonium,Emissions / Emissions to water,kilogram,3.1650442503173355e-05
Particles (PM2.5),Emissions / Emissions to air,kilogram,3.148856357219611e-05
Xylene,Emissions / Emissions to air,kilogram,3.108271377832082e-05
Pentane,Emissions / Emissions to air,kilogram,3.0893018845923164e-05
"Aerosols, Radioactive, Unspecified",air,kilo Becquerel,3.0823574881459513e-05
Fluoride Ion,Emissions / Emissions to water,kilogram,3.0449446396693243e-05
Barium(2+),Emissions / Emissions to soil,kilogram,3.0384488386538994e-05
Barium(2+),Emissions / Emissions to water,kilogram,2.950727333925147e-05
Chromium,Emissions / Emissions to water,kilogram,2.9259940671246587e-05
Dicrotophos,Emissions / Emissions to soil,kilogram,2.9208436634846676e-05
"Permanent Crops, Non-irrigated, Intensive",Land use / Land occupation,square meter-year,2.9118913657694807e-05
Carbon disulfide,Emissions / Emissions to air,kilogram,2.8054523123277375e-05
Benzene,Emissions / Emissions to air,kilogram,2.574882089399304e-05
"Noise, aircraft, freight",non material emissions / unspecified,ton kilometer,2.5703576657082417e-05
Magnesium,natural resource,kilogram,2.5664001982353087e-05
Barium,Emissions / Emissions to water,kilogram,2.514974993511458e-05
Boron,Emissions / Emissions to air,kilogram,2.35685825574109e-05
Xylene,Emissions / Emissions to air,kilogram,2.3538387291939662e-05
Benzene,Emissions / Emissions to water,kilogram,2.2296807435967975e-05
Formaldehyde,Emissions / Emissions to air,kilogram,2.195117589116018e-05
Paraquat,Emissions / Emissions to soil,kilogram,2.1906219414299748e-05
2-hydroxybenzonitrile,Emissions / Emissions to air,kilogram,2.181833183178037e-05
lead,Emissions / Emissions to water,kilogram,2.1461697773862023e-05
Potassium,soil,kilogram,2.1272789214729023e-05
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,2.1193504765732174e-05
Copper,Emissions / Emissions to water,kilogram,2.1001531575186915e-05
