flow,compartment,unit,amount
Particles (PM2.5),Emissions / Emissions to air,kilogram,7.180727276216597e-06
"Wood, hard, standing",resources / biotic,cubic meter,6.926190452601076e-06
Fluorspar,soil,kilogram,6.7629784636240835e-06
Methane (biogenic),Emissions / Emissions to air,kilogram,6.688679353460863e-06
Ammonia,Emissions / Emissions to air,kilogram,6.580066953688694e-06
Nitrous Oxide,Emissions / Emissions to air,kilogram,6.2855196062992495e-06
Molybdenum,Resources / Resources from ground,kilogram,6.1387496133944426e-06
Uranium-235,Emissions / Emissions to water,kilo Becquerel,6.121942575130436e-06
Uranium alpha,emissions to air / low. pop.,kilo Becquerel,6.0169104061339945e-06
To Forest,Land use / Land transformation,square meter,5.8942392516383135e-06
Krypton-89,air,kilo Becquerel,5.514504812824806e-06
Ozone,air,kilogram,5.365194427940186e-06
Uranium-238,Emissions / Emissions to water,kilo Becquerel,5.299248184888874e-06
Sulfur Dioxide,Emissions / Emissions to air,kilogram,5.145649069420691e-06
Biological Oxygen Demand,water,kilogram,5.0537164445793014e-06
Magnesium,Emissions / Emissions to water,kilogram,4.964475420455131e-06
Radium-228,air,kilo Becquerel,4.960285713928704e-06
Biological Oxygen Demand,water,kilogram,4.896166411329177e-06
To Arable,Land use / Land transformation,square meter,4.871288806339473e-06
Chromium VI,"emissions to water / groundwater, long-term",kilogram,4.80500754163637e-06
Strontium,Emissions / Emissions to water,kilogram,4.761387308949549e-06
"To Traffic Area, Rail/road Embankment",Land use / Land transformation,square meter,4.36603865974148e-06
Uranium-238,Emissions / Emissions to air,kilo Becquerel,4.312713494493447e-06
Manganese,Emissions / Emissions to water,kilogram,4.285533048316153e-06
Boron,Emissions / Emissions to water,kilogram,4.186961606566241e-06
Phosphorus,Resources / Resources from ground,kilogram,3.7073851880320106e-06
Cobalt-58,Emissions / Emissions to water,kilo Becquerel,3.6519658412650764e-06
"Carbon, organic, in soil or biomass stock",resources / in ground,kilogram,3.6508670417535525e-06
From Shrub Land,Land use / Land transformation,square meter,3.644934953309347e-06
Uranium-234,Emissions / Emissions to water,kilo Becquerel,3.6136240343350487e-06
vanadium,Emissions / Emissions to water,kilogram,3.4745838172019553e-06
"From Pasture/meadow, Intensive",Land use / Land transformation,square meter,3.4630926547573882e-06
Potassium,water,kilogram,3.4246614042213566e-06
To Water Bodies,land use,square meter,3.410097476186715e-06
Arable,Land use / Land occupation,square meter-year,3.3572737859388608e-06
Chemical Oxygen Demand,water,kilogram,3.3100673326309586e-06
Fluoride Ion,Emissions / Emissions to water,kilogram,3.252483742714934e-06
"To Traffic Area, Rail Network",Land use / Land transformation,square meter,3.215609142469663e-06
From Arable,Land use / Land transformation,square meter,3.184901217714328e-06
Sulfate Ion,air,kilogram,3.178771405994207e-06
Chemical Oxygen Demand,water,kilogram,3.039604088985566e-06
Carbon Monoxide (biogenic),Emissions / Emissions to air,kilogram,3.03847808102138e-06
"Noise, aircraft, passenger",non material emissions / unspecified,person kilometer,3.015634658756588e-06
Thorium-234,water,kilo Becquerel,3.001836099137349e-06
Protactinium-234,water,kilo Becquerel,3.001343619199493e-06
Biological Oxygen Demand,water,kilogram,2.982555123402733e-06
molybdenum,Emissions / Emissions to water,kilogram,2.9293273597743367e-06
Cobalt-60,Emissions / Emissions to water,kilo Becquerel,2.909008315107638e-06
arsenic,Emissions / Emissions to water,kilogram,2.869457825617294e-06
Silver-110,Emissions / Emissions to water,kilo Becquerel,2.7180515612329864e-06
"From Forest, Natural",Land use / Land transformation,square meter,2.655703611159065e-06
Agriculture,Land use / Land occupation,square meter-year,2.4309307372049145e-06
Particles (PM2.5),Emissions / Emissions to air,kilogram,2.4276361004545585e-06
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,2.366019216347096e-06
Benzene,Emissions / Emissions to air,kilogram,2.3514758476558737e-06
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,2.309707081872153e-06
"Wood, soft, standing",resources / biotic,cubic meter,2.260229158936224e-06
Carbon disulfide,Emissions / Emissions to air,kilogram,2.135662354684567e-06
"DOC, Dissolved Organic Carbon",water,kilogram,2.127902418509663e-06
Iron,Emissions / Emissions to soil,kilogram,2.119498836496154e-06
Talc,resources / in ground,kilogram,2.1082029911899517e-06
Thorium-232,emissions to air / high. pop.,kilo Becquerel,2.0968633607332026e-06
selenium,Emissions / Emissions to water,kilogram,2.013205754592372e-06
From Seabed,land use,square meter,1.9829291013154314e-06
Pentane,Emissions / Emissions to air,kilogram,1.968357854148215e-06
Sodium chloride,resources / in water,kilogram,1.9198265992208726e-06
"DOC, Dissolved Organic Carbon",water,kilogram,1.8546445259814948e-06
Shrub Land,Land use / Land occupation,square meter-year,1.834681470363551e-06
Aluminium,Emissions / Emissions to water,kilogram,1.8328269857376346e-06
"Actinides, Radioactive, Unspecified",water,kilo Becquerel,1.7609267771356695e-06
Nitrogen,air,kilogram,1.7423557366549701e-06
Calcium,Emissions / Emissions to soil,kilogram,1.7228427055524055e-06
Uranium-238,Emissions / Emissions to air,kilo Becquerel,1.6933096858446289e-06
Particles (PM10),Emissions / Emissions to air,kilogram,1.6769385322361062e-06
Total Organic Carbon,water,kilogram,1.663354187616033e-06
Ammonium,Emissions / Emissions to water,kilogram,1.6208047381326113e-06
"Solids, Inorganic",water,kilogram,1.5560357854405451e-06
Xenon-135,air,kilo Becquerel,1.552846368590422e-06
Particles (> PM10),air,kilogram,1.5410881025990814e-06
Particles (> PM10),air,kilogram,1.5366024085727204e-06
chloride,Emissions / Emissions to soil,kilogram,1.5074272847226242e-06
Thorium-228,air,kilo Becquerel,1.4687530539101122e-06
"From Traffic Area, Rail/road Embankment",Land use / Land transformation,square meter,1.4199731063330743e-06
Carbon-14,Emissions / Emissions to air,kilo Becquerel,1.4138775840403443e-06
Ammonia,Emissions / Emissions to air,kilogram,1.3746478122991745e-06
Hydrogen-3,Emissions / Emissions to air,kilo Becquerel,1.3325425292185086e-06
Scandium,"emissions to water / groundwater, long-term",kilogram,1.329145130417019e-06
Uranium-234,Emissions / Emissions to air,kilo Becquerel,1.3281970763741017e-06
Cesium-137,Emissions / Emissions to water,kilo Becquerel,1.3272915010735432e-06
Carbon,soil,kilogram,1.2920555476865813e-06
Boron,Emissions / Emissions to air,kilogram,1.2852960366026902e-06
"To Traffic Area, Road Network",Land use / Land transformation,square meter,1.2671755573073072e-06
Potassium-40,water,kilo Becquerel,1.2285071958208369e-06
Barium sulfate,Emissions / Emissions to water,kilogram,1.2235695297529747e-06
Sodium sulfate,resources / in ground,kilogram,1.203430201922462e-06
Hydrogen Chloride,Emissions / Emissions to air,kilogram,1.2018761329512548e-06
Toluene,Emissions / Emissions to air,kilogram,1.1793207682792469e-06
From Dump Site,Land use / Land transformation,square meter,1.1643495442394553e-06
Strontium,Emissions / Emissions to water,kilogram,1.1583124532974273e-06
Iodine-129,Emissions / Emissions to air,kilo Becquerel,1.0845632207954422e-06
