flow,compartment,unit,amount
Cerium-144,water,kilo Becquerel,5.316711625819467e-09
Sulfur,Emissions / Emissions to water,kilogram,5.250267069925795e-09
Benzene,Emissions / Emissions to water,kilogram,5.245609442423194e-09
Lead(2+),Emissions / Emissions to water,kilogram,5.1838780657053345e-09
"Acidity, unspecified",emissions to water / river,kilogram,5.139941345450565e-09
"Volume Occupied, Final Repository For Low-active Radioactive Waste",land use,cubic meter,5.117267510733471e-09
Molybdenum,Emissions / Emissions to air,kilogram,5.093262083732811e-09
Lanthanum,natural resource,kilogram,5.0546996029758615e-09
Vanadium,Emissions / Emissions to water,kilogram,4.956925289344417e-09
Boron,Emissions / Emissions to air,kilogram,4.91735638869916e-09
Phosphorus,Emissions / Emissions to air,kilogram,4.91735638869916e-09
Lead(2+),Emissions / Emissions to water,kilogram,4.9069853547480845e-09
Cesium,Emissions / Emissions to water,kilogram,4.895280327491314e-09
Thallium,Emissions / Emissions to air,kilogram,4.856517980494353e-09
Magnesium,Emissions / Emissions to air,kilogram,4.810125350343251e-09
Silver,Emissions / Emissions to water,kilogram,4.8044830552333365e-09
Nitrate,Emissions / Emissions to air,kilogram,4.7740624073484016e-09
Scandium,water,kilogram,4.704586915800987e-09
Silver,Emissions / Emissions to water,kilogram,4.703000765329406e-09
Napropamide,Emissions / Emissions to soil,kilogram,4.64251517396293e-09
Xylene,Emissions / Emissions to water,kilogram,4.54397028687264e-09
Titanium,Emissions / Emissions to water,kilogram,4.449664773259705e-09
Chlorine,Emissions / Emissions to air,kilogram,4.432178144008814e-09
Arsenic,Emissions / Emissions to air,kilogram,4.3698283574449335e-09
Acetylene,Emissions / Emissions to air,kilogram,4.343576053730904e-09
Glutaraldehyde,Emissions / Emissions to water,kilogram,4.340706298217261e-09
Sulfate Ion,soil,kilogram,4.318284837636794e-09
Ethanol,Emissions / Emissions to water,kilogram,4.276617020968318e-09
Fluorine,Emissions / Emissions to air,kilogram,4.238116374475515e-09
Lead(2+),Emissions / Emissions to soil,kilogram,4.149642978515516e-09
Potassium,soil,kilogram,4.125229934499819e-09
Tebuconazole,Emissions / Emissions to soil,kilogram,4.022426030013425e-09
Vanadium(2+),Emissions / Emissions to air,kilogram,3.947465594724872e-09
Mercury,Emissions / Emissions to air,kilogram,3.917879448728111e-09
"Hydrocarbons, Chlorinated",air,kilogram,3.8807743064794846e-09
Pentachlorophenol,Emissions / Emissions to air,kilogram,3.8362407080214345e-09
Cesium-137,Emissions / Emissions to air,kilo Becquerel,3.822153721039796e-09
Nickel,Emissions / Emissions to soil,kilogram,3.8067684849004784e-09
Cerium-141,air,kilo Becquerel,3.800727044249981e-09
sulfur,Emissions / Emissions to water,kilogram,3.785134624409534e-09
Ammonium,Emissions / Emissions to water,kilogram,3.714552491601528e-09
Acetaldehyde,Emissions / Emissions to water,kilogram,3.70638310137619e-09
Chlorodifluoromethane,Emissions / Emissions to air,kilogram,3.6741137393730438e-09
Cesium,Emissions / Emissions to water,kilogram,3.6630459659744512e-09
Cadmium,Emissions / Emissions to water,kilogram,3.6444160353011433e-09
Phosphorus,Emissions / Emissions to water,kilogram,3.5946790461107104e-09
CFC-114,Emissions / Emissions to air,kilogram,3.5710371365361896e-09
Vanadium(2+),Emissions / Emissions to air,kilogram,3.535646681102182e-09
Metolachlor,Emissions / Emissions to soil,kilogram,3.5071077966664117e-09
Cadmium,Emissions / Emissions to air,kilogram,3.4955786967860746e-09
Black carbon,emissions to air / unspecified,kilogram,3.4687438418944056e-09
Iodine,natural resource,kilogram,3.465781231200057e-09
"1,2-dichloroethane",Emissions / Emissions to air,kilogram,3.4493001971521496e-09
"1,3-Butadiene",Emissions / Emissions to air,kilogram,3.4210643445471165e-09
Ruthenium-103,water,kilo Becquerel,3.368708423348699e-09
(1S)-1-(ethylcarbamoyl)ethyl N-phenylcarbamate,Emissions / Emissions to soil,kilogram,3.246881330072559e-09
Isocyanic Acid,air,kilogram,3.1596099071209088e-09
Scandium,water,kilogram,3.1187393853010002e-09
Silicon,Emissions / Emissions to soil,kilogram,3.0997259315351644e-09
Cesium-136,water,kilo Becquerel,3.0995767099153465e-09
Arsenic,Emissions / Emissions to air,kilogram,3.0519017310445395e-09
Cobalt-60,Emissions / Emissions to air,kilo Becquerel,3.0513989838997492e-09
Chlorate ion,Emissions / Emissions to water,kilogram,2.898878869751993e-09
Cadmium,Resources / Resources from ground,kilogram,2.8965766293487487e-09
Anhydrite,resources / in ground,kilogram,2.881109475082394e-09
Hexafluoroethane,Emissions / Emissions to air,kilogram,2.8553165994375926e-09
Vinyl Chloride,Emissions / Emissions to air,kilogram,2.8532152395215216e-09
Sodium Chlorate,Emissions / Emissions to air,kilogram,2.817900715029356e-09
Neodymium,natural resource,kilogram,2.783975661892622e-09
Endosulfan,Emissions / Emissions to soil,kilogram,2.781893062371439e-09
Carbofuran,Emissions / Emissions to soil,kilogram,2.770084526031151e-09
Cadmium,Emissions / Emissions to air,kilogram,2.6127089637652704e-09
Nitrate,soil,kilogram,2.5866597416729433e-09
Chromium(3+),Emissions / Emissions to water,kilogram,2.577504870285693e-09
"1,2-dichloroethane",Emissions / Emissions to air,kilogram,2.523115102087949e-09
Sodium Hydroxide,Emissions / Emissions to air,kilogram,2.4105630633942223e-09
Water,air,cubic meter,2.369191631641302e-09
Cobalt,Emissions / Emissions to air,kilogram,2.3507363281245827e-09
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,2.251276049489977e-09
Carbendazim,Emissions / Emissions to soil,kilogram,2.2386256518008744e-09
Butyl acetate,Emissions / Emissions to water,kilogram,2.1522241741236054e-09
Chromium,Emissions / Emissions to water,kilogram,2.0492226993366372e-09
Platinum,Resources / Resources from ground,kilogram,2.0113646468900244e-09
Sodium,air,kilogram,2.010020705418853e-09
Molybdenum,Emissions / Emissions to water,kilogram,1.9927968043389575e-09
Chromium(3+),Emissions / Emissions to air,kilogram,1.9310914532962348e-09
"1,2-dichloroethane",Emissions / Emissions to water,kilogram,1.9041031736975854e-09
Chromium(6+),Emissions / Emissions to air,kilogram,1.886985639425694e-09
Propaquizafop,Emissions / Emissions to soil,kilogram,1.8539652193513435e-09
Bromotrifluoromethane,Emissions / Emissions to air,kilogram,1.7897573654054823e-09
Decane,Emissions / Emissions to water,kilogram,1.7767021716852256e-09
acrylic acid,Emissions / Emissions to water,kilogram,1.6773924551094122e-09
Butanol,Emissions / Emissions to water,kilogram,1.6629291545323278e-09
Cadmium,Emissions / Emissions to water,kilogram,1.6497881484627365e-09
Tert-butyl Methyl Ether,Emissions / Emissions to air,kilogram,1.6465599140796421e-09
Monocrotophos,Emissions / Emissions to soil,kilogram,1.6375234518066495e-09
N-propanol,Emissions / Emissions to air,kilogram,1.634226691871628e-09
Ethanol,Emissions / Emissions to air,kilogram,1.6130483219562312e-09
Chloroacetic Acid,Emissions / Emissions to water,kilogram,1.597643944159157e-09
Metaldehyde,Emissions / Emissions to soil,kilogram,1.5862558377604862e-09
calcium,Emissions / Emissions to soil,kilogram,1.5370320998931827e-09
Potassium,air,kilogram,1.5246908937270499e-09
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,1.5152510675122774e-09
Isobutane,Emissions / Emissions to air,kilogram,1.5037035111098404e-09
Ozone,air,kilogram,1.496385562075535e-09
Selenium,Emissions / Emissions to air,kilogram,1.4632133649155159e-09
Potassium,air,kilogram,1.4434205268512148e-09
"Aldehydes, Unspecified",Emissions / Emissions to air,kilogram,1.3837119054194747e-09
Cumene,Emissions / Emissions to air,kilogram,1.3670108318827135e-09
Phosphorus Trichloride,Emissions / Emissions to air,kilogram,1.3497072738231936e-09
Lanthanum-140,air,kilo Becquerel,1.339945834256811e-09
Potassium-40,air,kilo Becquerel,1.3166695216803637e-09
Ethylene Oxide,Emissions / Emissions to air,kilogram,1.311631695301643e-09
Nitrogen,water,kilogram,1.2964252311253448e-09
Strontium,Emissions / Emissions to air,kilogram,1.290583662854481e-09
"1,2-dichlorobenzene",Emissions / Emissions to water,kilogram,1.281919040003959e-09
Acetaldehyde,Emissions / Emissions to water,kilogram,1.257219438481236e-09
Metconazole,Emissions / Emissions to soil,kilogram,1.2513927420378562e-09
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,1.243329603877247e-09
"Volume Occupied, Final Repository For Radioactive Waste",land use,cubic meter,1.2345982514983032e-09
Ethylene Oxide,Emissions / Emissions to air,kilogram,1.1990589047065682e-09
Tungsten,Emissions / Emissions to air,kilogram,1.1833638329531947e-09
Aclonifen,Emissions / Emissions to soil,kilogram,1.1276508555897662e-09
"Acidity, unspecified",emissions to water / unspecified,kilogram,1.1275338658163308e-09
Dichromate,water,kilogram,1.1267067985828274e-09
Antimony,Emissions / Emissions to air,kilogram,1.1211943891923374e-09
Palladium,Resources / Resources from ground,kilogram,1.1138640225895624e-09
Olivine,soil,kilogram,1.0898249463614992e-09
Titanium,Emissions / Emissions to water,kilogram,1.0744669141638094e-09
Thorium-228,water,kilo Becquerel,1.0643413176800714e-09
Dichloroacetylene,Emissions / Emissions to air,kilogram,1.0558224173445275e-09
Styrene,Emissions / Emissions to air,kilogram,1.0495650108143587e-09
2-methyl-1-propene,Emissions / Emissions to air,kilogram,1.0449289664409748e-09
Ethyl Benzene,Emissions / Emissions to water,kilogram,1.042232372326214e-09
Benzo[a]pyrene,Emissions / Emissions to water,kilogram,1.0413421405699864e-09
Mancozeb,Emissions / Emissions to soil,kilogram,1.0320090106304448e-09
Sulfur,Emissions / Emissions to soil,kilogram,1.0132871279004156e-09
Tantalum,Resources / Resources from ground,kilogram,9.931887558298788e-10
Hexafluoroethane,Emissions / Emissions to air,kilogram,9.37857858921132e-10
Tellurium-132,water,kilo Becquerel,9.287699554111338e-10
"Radioactive Species, Other Beta Emitters",air,kilo Becquerel,9.062613761318148e-10
Chlorine,Emissions / Emissions to soil,kilogram,8.957125695207006e-10
Vinyl Chloride,Emissions / Emissions to air,kilogram,8.925032995206219e-10
Ethyl Cellulose,air,kilogram,8.57674086127239e-10
Chlorine,Emissions / Emissions to air,kilogram,8.373713635126797e-10
Molybdenum,Emissions / Emissions to air,kilogram,8.149735092641364e-10
Cobalt,Emissions / Emissions to air,kilogram,8.136730549735212e-10
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,7.992962193747911e-10
Fluazifop-p-butyl,Emissions / Emissions to soil,kilogram,7.991246346385346e-10
Chlorothalonil,Emissions / Emissions to soil,kilogram,7.956167438660442e-10
Americium-241,Emissions / Emissions to water,kilo Becquerel,7.686956986138788e-10
Butene,Emissions / Emissions to water,kilogram,7.576468459664279e-10
Adsorbable Organic Halogen Compounds,Emissions / Emissions to water,kilogram,7.56274250503451e-10
Phosphorus,Emissions / Emissions to soil,kilogram,7.417847786091538e-10
Ethylene Oxide,Emissions / Emissions to water,kilogram,7.41728475926471e-10
Carbon,soil,kilogram,7.385548894195739e-10
Phenol,Emissions / Emissions to air,kilogram,7.334776854660602e-10
Methyl acrylate,Emissions / Emissions to air,kilogram,7.245930386152786e-10
Total Organic Carbon,soil,kilogram,7.212999754692261e-10
Beryllium(2+),Emissions / Emissions to water,kilogram,7.149983880092706e-10
Acrylic Acid,Emissions / Emissions to air,kilogram,7.087319293602015e-10
Tin atom,Emissions / Emissions to water,kilogram,7.007425494402176e-10
Nitrate,Emissions / Emissions to air,kilogram,6.960703096905301e-10
Tin atom,Emissions / Emissions to soil,kilogram,6.919505531124501e-10
Isoprene,Emissions / Emissions to air,kilogram,6.823412410229189e-10
Tert-butyl Methyl Ether,Emissions / Emissions to air,kilogram,6.576484089038772e-10
Titanium,Emissions / Emissions to soil,kilogram,6.52010310738977e-10
Zirconium-95,air,kilo Becquerel,6.50963619495282e-10
Hydrogen Peroxide,Emissions / Emissions to air,kilogram,6.446520299908375e-10
Selenium,Emissions / Emissions to air,kilogram,6.43931865547357e-10
Propanal,Emissions / Emissions to air,kilogram,6.427307899741568e-10
Ethylene,Emissions / Emissions to water,kilogram,6.384277088961494e-10
O-xylene,Emissions / Emissions to air,kilogram,6.298559309735331e-10
Zinc-65,air,kilo Becquerel,6.227798490236459e-10
Tin atom,Emissions / Emissions to air,kilogram,6.100720335641502e-10
Chloroform,Emissions / Emissions to air,kilogram,6.092262607084348e-10
Cobalt,Emissions / Emissions to water,kilogram,5.914094894032271e-10
Formate,water,kilogram,5.863741068780159e-10
Tin atom,Emissions / Emissions to water,kilogram,5.826074145728576e-10
Barium,Emissions / Emissions to water,kilogram,5.799411767408829e-10
Bentazon,Emissions / Emissions to soil,kilogram,5.774374978428995e-10
Aluminium,Emissions / Emissions to soil,kilogram,5.579502084250794e-10
Total Organic Carbon,air,kilogram,5.488937525018842e-10
lead,Emissions / Emissions to soil,kilogram,5.429851302659254e-10
Formic Acid,Emissions / Emissions to air,kilogram,5.289136077099589e-10
Cadmium(2+),Emissions / Emissions to soil,kilogram,5.121271716166225e-10
Copper,Emissions / Emissions to soil,kilogram,5.10694066541742e-10
Sulfuric acid,Emissions / Emissions to air,kilogram,5.024396224838719e-10
Linuron,Emissions / Emissions to soil,kilogram,4.851029597459065e-10
Chromium(6+),Emissions / Emissions to air,kilogram,4.776408600312105e-10
Hcfc 124,Emissions / Emissions to air,kilogram,4.759713432127497e-10
Cfc 113,Emissions / Emissions to air,kilogram,4.759708786689057e-10
Cesium-134,Emissions / Emissions to air,kilo Becquerel,4.732836731543274e-10
Vanadium,Emissions / Emissions to water,kilogram,4.698812172840933e-10
iodide,Emissions / Emissions to water,kilogram,4.675014494845724e-10
Mercury(2+),Emissions / Emissions to water,kilogram,4.4852099815285547e-10
Nitric Acid,Emissions / Emissions to air,kilogram,4.412965397301788e-10
Silver,Emissions / Emissions to air,kilogram,4.381644464188196e-10
Tellurium,Resources / Resources from ground,kilogram,4.292366627328022e-10
"1,4-Butanediol",Emissions / Emissions to air,kilogram,4.235953562473146e-10
Radium-228,air,kilo Becquerel,4.09368104385869e-10
Ethanol,Emissions / Emissions to air,kilogram,4.088424683592325e-10
Cadmium,Emissions / Emissions to air,kilogram,3.9978510094025787e-10
Benzo[a]pyrene,Emissions / Emissions to air,kilogram,3.973080231998879e-10
Phosphorus,Emissions / Emissions to air,kilogram,3.8595333247954114e-10
"From Agriculture, Mosaic",Land use / Land transformation,square meter,3.81251844020923e-10
Beryllium,Emissions / Emissions to air,kilogram,3.694014214552785e-10
Dimethyl Formamide,Emissions / Emissions to air,kilogram,3.6534923541843116e-10
Indium,Resources / Resources from ground,kilogram,3.646812628561618e-10
Vanadium(2+),Emissions / Emissions to water,kilogram,3.645381588636325e-10
Cobalt-58,Emissions / Emissions to air,kilo Becquerel,3.5113266563373914e-10
Sulfite,water,kilogram,3.5107592012423117e-10
Prochloraz,Emissions / Emissions to soil,kilogram,3.4651055124071735e-10
Thorium-232,emissions to air / unspecified,kilo Becquerel,3.4638838224962443e-10
Titanium,Emissions / Emissions to air,kilogram,3.406279645090875e-10
Mercury(2+),Emissions / Emissions to water,kilogram,3.20774334810405e-10
Thallium,Emissions / Emissions to water,kilogram,3.162258004898065e-10
Sodium Dichromate,air,kilogram,3.129258924146345e-10
Praseodymium,natural resource,kilogram,2.953906287556266e-10
"To Urban, Continuously Built",Land use / Land transformation,square meter,2.8795253672412863e-10
Silver,Emissions / Emissions to water,kilogram,2.8689986207413006e-10
Gamma-Butyrolactone,Emissions / Emissions to water,kilogram,2.849385822025897e-10
Cobalt,Emissions / Emissions to soil,kilogram,2.785879354895497e-10
Silicium Tetrafluoride,air,kilogram,2.717506441291236e-10
Borax (B4Na2O7.10H2O),water,kilogram,2.6616641357734254e-10
Antimony,Emissions / Emissions to air,kilogram,2.6385816569428743e-10
Antimony-125,air,kilo Becquerel,2.5811420709570635e-10
Nitric oxide,Emissions / Emissions to air,kilogram,2.453100126593116e-10
Chromium-51,air,kilo Becquerel,2.4354991538756254e-10
Chloride,Emissions / Emissions to soil,kilogram,2.4221574577847977e-10
Cobalt-60,Emissions / Emissions to air,kilo Becquerel,2.3877393814214854e-10
Acenaphthene,Emissions / Emissions to water,kilogram,2.3113256222589204e-10
Sodium Formate,Emissions / Emissions to water,kilogram,2.2970280760841493e-10
Stibnite,resources / in ground,kilogram,2.2872010577381944e-10
Thorium-228,air,kilo Becquerel,2.2042897377695602e-10
Molybdenum,Emissions / Emissions to water,kilogram,2.2010232014566955e-10
Barium,Emissions / Emissions to soil,kilogram,2.159226433030422e-10
Samarium,natural resource,kilogram,2.1078673840017359e-10
Arsenic,Emissions / Emissions to soil,kilogram,2.0480643456170688e-10
Barium(2+),Emissions / Emissions to soil,kilogram,2.036802799337115e-10
Mercury,Emissions / Emissions to air,kilogram,2.0149168508022693e-10
"Oils, Unspecified",Emissions / Emissions to air,kilogram,1.9651832837852178e-10
Chloride,Emissions / Emissions to air,kilogram,1.9623855209505197e-10
Orbencarb,Emissions / Emissions to soil,kilogram,1.9622717294665108e-10
Carbon Monoxide (fossil),Emissions / Emissions to air,kilogram,1.8438269878234924e-10
Methyl Acetate,Emissions / Emissions to air,kilogram,1.8335957742250699e-10
HFC-134a,Emissions / Emissions to air,kilogram,1.7911595285190337e-10
Helium,air,kilogram,1.7826725253806306e-10
Ethanolamine,Emissions / Emissions to air,kilogram,1.7685381885633003e-10
"From Urban, Continuously Built",Land use / Land transformation,square meter,1.7482800539708036e-10
Acenaphthene,Emissions / Emissions to water,kilogram,1.7295539730631983e-10
Vinyl Acetate,Emissions / Emissions to air,kilogram,1.6965280016580685e-10
"1,4-Butanediol",Emissions / Emissions to water,kilogram,1.6943936690504937e-10
Molybdenum,Emissions / Emissions to soil,kilogram,1.6435105041350506e-10
Chloroform,Emissions / Emissions to air,kilogram,1.5327031686643329e-10
HFC-134a,Emissions / Emissions to air,kilogram,1.4121069327891406e-10
Gallium,Resources / Resources from ground,kilogram,1.3871759748991247e-10
Bromine,Emissions / Emissions to air,kilogram,1.3710335883116934e-10
Deltamethrin,Emissions / Emissions to soil,kilogram,1.326361904426937e-10
Manganese-54,air,kilo Becquerel,1.2472452444807607e-10
Volatile Organic Compound,Emissions / Emissions to air,kilogram,1.235108242915159e-10
Ethyl Acetate,Emissions / Emissions to air,kilogram,1.2334512337012887e-10
Gamma-Butyrolactone,Emissions / Emissions to air,kilogram,1.1872224531711468e-10
Tin atom,Emissions / Emissions to air,kilogram,1.1615446785380176e-10
"1,3-Butadiene",Emissions / Emissions to air,kilogram,1.1578736742670648e-10
Acenaphthylene,Emissions / Emissions to water,kilogram,1.144749504059689e-10
Selenium,Emissions / Emissions to water,kilogram,1.1321096760772985e-10
Chloroethane,Emissions / Emissions to air,kilogram,1.116033442901113e-10
Feldspar,soil,kilogram,1.0951468789001739e-10
Methanol,Emissions / Emissions to water,kilogram,1.0726698069318362e-10
Gadolinium,natural resource,kilogram,1.0557416329471784e-10
Titanium,Emissions / Emissions to soil,kilogram,1.0536260000401596e-10
Methylamine,Emissions / Emissions to water,kilogram,1.052248271062573e-10
Sulfur Dioxide,Emissions / Emissions to air,kilogram,9.711170731602507e-11
Sodium Formate,Emissions / Emissions to air,kilogram,9.561233759242618e-11
Uranium,air,kilogram,9.484647288395301e-11
Lambda-cyhalothrin,Emissions / Emissions to soil,kilogram,9.304058857742498e-11
Triethylene Glycol,Emissions / Emissions to water,kilogram,8.912596152729808e-11
Manganese,Emissions / Emissions to soil,kilogram,8.786111660506802e-11
"Unspecified, Used",Land use / Land occupation,square meter-year,8.749273163685082e-11
Acetone,Emissions / Emissions to air,kilogram,8.747365687280742e-11
Chloroform,Emissions / Emissions to water,kilogram,8.595978945805741e-11
Acenaphthylene,Emissions / Emissions to water,kilogram,8.565208506300188e-11
Octene,Emissions / Emissions to air,kilogram,8.092090104827937e-11
Benzo[a]pyrene,Emissions / Emissions to air,kilogram,7.939317554725459e-11
Clomazone,Emissions / Emissions to soil,kilogram,7.825075550335016e-11
Antimony,Emissions / Emissions to water,kilogram,7.565607763305751e-11
Ammonium Carbonate,Emissions / Emissions to air,kilogram,7.396492503069859e-11
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,7.155564598650982e-11
Uranium-234,Emissions / Emissions to water,kilo Becquerel,7.153064029976035e-11
Sulfur Trioxide,Emissions / Emissions to air,kilogram,7.133756302397943e-11
"Aldehydes, Unspecified",Emissions / Emissions to air,kilogram,7.123794277917394e-11
Thorium,air,kilogram,7.122512841252876e-11
Fenpiclonil,Emissions / Emissions to soil,kilogram,7.015875310864276e-11
Thorium-232,emissions to water / groundwater,kilo Becquerel,6.984282768441208e-11
Potassium,Resources / Resources from ground,kilogram,6.979428993593624e-11
CFC-10,Emissions / Emissions to air,kilogram,6.967037586118896e-11
Kerosene,Emissions / Emissions to air,kilogram,6.698112101816713e-11
Total Organic Carbon,air,kilogram,6.186086033265386e-11
Molybdenum,Emissions / Emissions to water,kilogram,6.155711463613467e-11
Chloroacetic Acid,Emissions / Emissions to air,kilogram,6.0502054271664e-11
Chlorodifluoromethane,Emissions / Emissions to air,kilogram,6.037435830601753e-11
Beryllium(2+),Emissions / Emissions to air,kilogram,5.99347920936213e-11
Thallium,Emissions / Emissions to air,kilogram,5.959981657498187e-11
CFC-12,Emissions / Emissions to air,kilogram,5.6152530053346003e-11
Chlorotrimethylsilane,Emissions / Emissions to air,kilogram,5.561053000865726e-11
Pirimicarb,Emissions / Emissions to soil,kilogram,5.479401873656947e-11
Monochloramine,Emissions / Emissions to water,kilogram,5.457956127514869e-11
Mercury,Emissions / Emissions to soil,kilogram,5.253441412799241e-11
Nickel,Emissions / Emissions to soil,kilogram,5.2021652395646396e-11
Uranium-235,Emissions / Emissions to air,kilo Becquerel,4.939413615416984e-11
Trinexapac-ethyl,Emissions / Emissions to soil,kilogram,4.9313636948208226e-11
Beryllium(2+),Emissions / Emissions to air,kilogram,4.9218794872990515e-11
Carbon disulfide,Emissions / Emissions to air,kilogram,4.795928923327926e-11
Hexachlorobenzene,Emissions / Emissions to air,kilogram,4.7937546335503044e-11
Scandium,air,kilogram,4.723009897505124e-11
Tin-San,water,kilogram,4.689794233742582e-11
Beryllium(2+),Emissions / Emissions to water,kilogram,4.446602538665171e-11
Nitrobenzene,Emissions / Emissions to water,kilogram,4.402980089154716e-11
Methylamine,Emissions / Emissions to air,kilogram,4.384442955227775e-11
tin,Emissions / Emissions to soil,kilogram,4.371359377169929e-11
Europium,natural resource,kilogram,4.230196961063556e-11
Mercury(2+),Emissions / Emissions to air,kilogram,4.2240859879153126e-11
Boron,Emissions / Emissions to air,kilogram,4.175339490282617e-11
Cfc 113,Emissions / Emissions to air,kilogram,4.14310654256395e-11
Zirconium,Emissions / Emissions to air,kilogram,3.881266861419558e-11
Trichloroethylene,Emissions / Emissions to air,kilogram,3.850146863120544e-11
Tributyltin,Emissions / Emissions to water,kilogram,3.84490296197898e-11
Silver(1+),Emissions / Emissions to air,kilogram,3.8272521662533635e-11
Metribuzin,Emissions / Emissions to soil,kilogram,3.633769742441255e-11
Isoproturon,Emissions / Emissions to soil,kilogram,3.592270835163644e-11
Magnesium,Emissions / Emissions to air,kilogram,3.5211906700331996e-11
Silver-110,air,kilo Becquerel,3.452553300482287e-11
Iodine-131,Emissions / Emissions to water,kilo Becquerel,3.4482117792986595e-11
bromine,Emissions / Emissions to soil,kilogram,3.4417541691330755e-11
selenium,Emissions / Emissions to soil,kilogram,3.4417541691330755e-11
Trifluoromethane,Emissions / Emissions to air,kilogram,3.3707522899365547e-11
Bromochlorodifluoromethane,Emissions / Emissions to air,kilogram,3.367007498614117e-11
Octane,Emissions / Emissions to air,kilogram,3.357184677260127e-11
"Wood, unspecified, standing/m3",resources / biotic,cubic meter,3.330208906463682e-11
Ethephon,Emissions / Emissions to soil,kilogram,3.292802287857198e-11
Cyanide,Emissions / Emissions to air,kilogram,3.201560613583672e-11
Radium-228,water,kilo Becquerel,3.0559119508683847e-11
Carbon Monoxide (biogenic),Emissions / Emissions to air,kilogram,3.035578701021116e-11
Diatomite,soil,kilogram,2.9914730077089323e-11
Chlorodifluoromethane,Emissions / Emissions to air,kilogram,2.840938820188399e-11
Atrazine,Emissions / Emissions to soil,kilogram,2.8398245134289966e-11
Antimony-124,air,kilo Becquerel,2.8185610659733243e-11
Dimethylamine,Emissions / Emissions to water,kilogram,2.7631292867986174e-11
Propionic Acid,Emissions / Emissions to water,kilogram,2.6816124542605488e-11
Dichloromethane,Emissions / Emissions to air,kilogram,2.6079605643859353e-11
Uranium,emissions to water / unspecified,kilogram,2.5954135541300095e-11
Polychlorinated Biphenyls,Emissions / Emissions to air,kilogram,2.575971140271472e-11
"Particulates, unspecified",emissions to air / unspecified,kilogram,2.488990346716568e-11
Rhodium,natural resource,kilogram,2.474463848215966e-11
Antimony-124,air,kilo Becquerel,2.3442535480647026e-11
"Hydrocarbons, Aliphatic, Alkanes, Cyclic",air,kilogram,2.2756816826337235e-11
Cobalt,Emissions / Emissions to water,kilogram,2.2652450899895863e-11
Tin(2+),Emissions / Emissions to water,kilogram,2.211984474414903e-11
Cobalt,Emissions / Emissions to soil,kilogram,2.2035373196452064e-11
Nitrogen Trifluoride,Emissions / Emissions to air,kilogram,2.186343909515581e-11
Scandium,air,kilogram,2.1530729791493514e-11
Methyl Chloride,Emissions / Emissions to air,kilogram,2.1190078625497985e-11
Methyl Chloride,Emissions / Emissions to air,kilogram,2.0811789243836946e-11
Lithium,Emissions / Emissions to water,kilogram,1.9876146678582845e-11
Cobalt-58,Emissions / Emissions to air,kilo Becquerel,1.6543227000159653e-11
"8-(N-Indolyl)-2,6-dimethyl-7-octen-2-ol",Emissions / Emissions to water,kilogram,1.6298739317793528e-11
Aniline,Emissions / Emissions to water,kilogram,1.6040999993088185e-11
Acetochlor,Emissions / Emissions to soil,kilogram,1.562751450943877e-11
Plutonium,Emissions / Emissions to air,kilo Becquerel,1.5305137694391494e-11
Methyl Chloride,Emissions / Emissions to air,kilogram,1.5291992598137677e-11
Niobium-95,air,kilo Becquerel,1.4887697294504808e-11
Sulfuric acid,Emissions / Emissions to air,kilogram,1.488485407117005e-11
Trifluoromethane,Emissions / Emissions to air,kilogram,1.3081205178961536e-11
Iodine,Emissions / Emissions to air,kilogram,1.2891159133751354e-11
Acetone,Emissions / Emissions to water,kilogram,1.2755103151346479e-11
Fluoride Ion,Emissions / Emissions to air,kilogram,1.2486599611535205e-11
HFC-152a,Emissions / Emissions to air,kilogram,1.2484033863037805e-11
Rhenium,Resources / Resources from ground,kilogram,1.241715722655299e-11
Metamitron,Emissions / Emissions to soil,kilogram,1.2408369512226451e-11
O-chlorotoluene,Emissions / Emissions to water,kilogram,1.2359405936224308e-11
Tert-butyl Methyl Ether,Emissions / Emissions to water,kilogram,1.1915995404690414e-11
Dichloromethane,Emissions / Emissions to air,kilogram,1.1397858522172092e-11
Water,air,cubic meter,1.1071904867865447e-11
Nitrobenzene,Emissions / Emissions to air,kilogram,1.0986873858017803e-11
Aldrin,Emissions / Emissions to soil,kilogram,1.0435203675672018e-11
Vinyl Chloride,Emissions / Emissions to water,kilogram,1.0399347030424114e-11
Magnesium,Emissions / Emissions to water,kilogram,1.0289775317948309e-11
Diethylamine,Emissions / Emissions to water,kilogram,9.573694163561266e-12
Bis(tributyltin) oxide,Emissions / Emissions to water,kilogram,9.55612849604701e-12
Isopropanol,Emissions / Emissions to air,kilogram,9.221634693364419e-12
Thiram,Emissions / Emissions to soil,kilogram,8.964097436849117e-12
Cadmium,Emissions / Emissions to soil,kilogram,8.14703746896341e-12
Naphthalene,Emissions / Emissions to water,kilogram,8.040423311562647e-12
Phosphorus,Emissions / Emissions to soil,kilogram,7.811671245331721e-12
Pendimethalin,Emissions / Emissions to soil,kilogram,7.342216644258267e-12
"2,4-dichlorophenol",Emissions / Emissions to air,kilogram,7.313046814838972e-12
