flow,compartment,unit,amount
Lead,Resources / Resources from ground,kilogram,3.0985015776777374
Butane,Emissions / Emissions to air,kilogram,3.083836164000971
Ammonia,Emissions / Emissions to air,kilogram,3.0601501630632475
"Oils, Unspecified",Emissions / Emissions to water,kilogram,3.0435335430831354
From Mineral Extraction Site,Land use / Land transformation,square meter,3.032347343536105
Particles (> PM10),air,kilogram,3.0139141049425406
Manganese,Emissions / Emissions to air,kilogram,2.994955360660751
beryllium,Emissions / Emissions to water,kilogram,2.9845942934225094
Propane,Emissions / Emissions to air,kilogram,2.89426034815273
Uranium-234,Emissions / Emissions to air,kilo Becquerel,2.701629615405079
Ammonia,Emissions / Emissions to air,kilogram,2.612767877774705
Iron,Emissions / Emissions to water,kilogram,2.5573644718181137
Thorium-228,air,kilo Becquerel,2.5452096713632724
Benzene,Emissions / Emissions to air,kilogram,2.5134431291131976
"Permanent Crops, Non-irrigated, Intensive",Land use / Land occupation,square meter-year,2.50812774953591
Ammonium,Emissions / Emissions to water,kilogram,2.486002477082635
Carbonate Ion,water,kilogram,2.4813687168387255
"Carboxylic Acids, Unspecified",water,kilogram,2.4737833583349786
"To Traffic Area, Rail/road Embankment",Land use / Land transformation,square meter,2.329188596470832
Carbon-14,Emissions / Emissions to air,kilo Becquerel,2.1739881540949204
Ammonium,Emissions / Emissions to water,kilogram,2.1367335901056084
Iodine-129,Emissions / Emissions to air,kilo Becquerel,2.13209016218756
Sulfate Ion,air,kilogram,2.128403279701318
Carbon Monoxide (biogenic),Emissions / Emissions to air,kilogram,2.053717336658638
Colemanite,soil,kilogram,2.0409697401675997
Iron,Emissions / Emissions to soil,kilogram,2.016422261912394
Hydrogen,air,kilogram,2.0125506600432534
Pentane,Emissions / Emissions to air,kilogram,2.008211366374047
"Oils, Unspecified",Emissions / Emissions to water,kilogram,1.9902756972507145
Xenon-138,air,kilo Becquerel,1.9601594364278443
Cesium-137,Emissions / Emissions to water,kilo Becquerel,1.9302638394122542
Iron,Emissions / Emissions to air,kilogram,1.9103798608062978
Agriculture,Land use / Land occupation,square meter-year,1.9103284289370326
Zinc,Emissions / Emissions to air,kilogram,1.8787178758723733
aluminium,Emissions / Emissions to soil,kilogram,1.8458518092038707
To Pasture/meadow,Land use / Land transformation,square meter,1.8443328534183785
Pentane,Emissions / Emissions to air,kilogram,1.8148787935433592
Particles (PM10),Emissions / Emissions to air,kilogram,1.8083484490429318
Thorium-232,emissions to air / high. pop.,kilo Becquerel,1.804801623207579
Potassium,air,kilogram,1.786882556267945
Xenon-137,air,kilo Becquerel,1.7854897847654758
Nitrous Oxide,Emissions / Emissions to air,kilogram,1.7579149466131656
Barium,Emissions / Emissions to water,kilogram,1.7000920343944133
fluorane,Emissions / Emissions to air,kilogram,1.689306363432403
iron,Emissions / Emissions to air,kilogram,1.6432024452238063
Magnesium,Emissions / Emissions to air,kilogram,1.63941069191474
Chromium,Emissions / Emissions to water,kilogram,1.6022853217249111
"Carboxylic Acids, Unspecified",water,kilogram,1.5638045287363882
Nitrous Oxide,Emissions / Emissions to air,kilogram,1.5494762896555627
Zinc,Emissions / Emissions to water,kilogram,1.5478766736144596
"From Traffic Area, Rail/road Embankment",Land use / Land transformation,square meter,1.5269230379392045
Aluminium,Emissions / Emissions to air,kilogram,1.5110857011712642
Magnesium,Emissions / Emissions to soil,kilogram,1.4766820475469542
Sand,soil,kilogram,1.4690126814037379
Sulfate Ion,air,kilogram,1.3913547785765268
Manganese,Emissions / Emissions to air,kilogram,1.3854982870002819
thallium,Emissions / Emissions to water,kilogram,1.3065601865364775
Propane,Emissions / Emissions to air,kilogram,1.3032673974235878
Ethylene,Emissions / Emissions to air,kilogram,1.3023197863430211
Particles (PM2.5),Emissions / Emissions to air,kilogram,1.2055656366685945
Formaldehyde,Emissions / Emissions to air,kilogram,1.1964355518897698
