flow,compartment,unit,amount
Styrene,Emissions / Emissions to air,kilogram,8.079559118710562e-11
Nitrogen,water,kilogram,8.054841639344228e-11
Calcium,Emissions / Emissions to air,kilogram,7.965110521658331e-11
Ethanol,Emissions / Emissions to water,kilogram,7.88020575711339e-11
Molybdenum,Emissions / Emissions to air,kilogram,7.865580644762742e-11
Acetaldehyde,Emissions / Emissions to water,kilogram,7.743595300877643e-11
HFC-134a,Emissions / Emissions to air,kilogram,7.681037979861553e-11
Ammonium,Emissions / Emissions to water,kilogram,7.501351712390512e-11
Thorium-228,air,kilo Becquerel,7.437460246274702e-11
Fluorine,Emissions / Emissions to air,kilogram,7.292979301934426e-11
Chlorothalonil,Emissions / Emissions to soil,kilogram,7.253958667105147e-11
M-xylene,Emissions / Emissions to air,kilogram,7.204139603578252e-11
Rubidium,water,kilogram,7.127103131746017e-11
Cobalt,Emissions / Emissions to air,kilogram,7.116237412678503e-11
Anhydrite,resources / in ground,kilogram,7.075065166876995e-11
Hexane,Emissions / Emissions to air,kilogram,7.041900401152508e-11
Thorium-230,Emissions / Emissions to air,kilo Becquerel,6.951002761494212e-11
Sodium,air,kilogram,6.920009861911188e-11
Fluoride Ion,Emissions / Emissions to air,kilogram,6.906213778654188e-11
Chlormequat Chloride,Emissions / Emissions to soil,kilogram,6.826280907813335e-11
"1,2-dichloroethane",Emissions / Emissions to air,kilogram,6.792313213978853e-11
Dichloromethane,Emissions / Emissions to air,kilogram,6.482665783258865e-11
Acetonitrile,Emissions / Emissions to air,kilogram,6.35061506103246e-11
Adsorbable Organic Halogen Compounds,Emissions / Emissions to water,kilogram,6.342002639091384e-11
Tellurium,Resources / Resources from ground,kilogram,6.305094332900264e-11
Sodium,air,kilogram,6.228458048028933e-11
glyphosate,Emissions / Emissions to soil,kilogram,6.21357280353183e-11
Ethylenediamine,Emissions / Emissions to air,kilogram,6.16878598318144e-11
Cobalt,Emissions / Emissions to air,kilogram,6.161862360668226e-11
Vinyl Chloride,Emissions / Emissions to air,kilogram,6.114847283827042e-11
"Hydrocarbons, Aliphatic, Unsaturated",water,kilogram,6.068978407145263e-11
Ethyl Benzene,Emissions / Emissions to air,kilogram,5.984280111876921e-11
Magnesium chloride,resources / in ground,kilogram,5.918690849313796e-11
Copper(2+),Emissions / Emissions to soil,kilogram,5.892674138762884e-11
Molybdenum,Emissions / Emissions to air,kilogram,5.862480655378432e-11
Gold,Resources / Resources from ground,kilogram,5.797184298120097e-11
To Seabed,land use,square meter,5.79272773914207e-11
Cinnabar,soil,kilogram,5.765746732090704e-11
"1,2-dichloroethane",Emissions / Emissions to air,kilogram,5.717706594939892e-11
Chromium(6+),Emissions / Emissions to air,kilogram,5.712353881489742e-11
Scandium,water,kilogram,5.6665186493162577e-11
Black carbon,emissions to air / unspecified,kilogram,5.645357513530218e-11
Butene,Emissions / Emissions to air,kilogram,5.626347985206915e-11
Tellurium-132,water,kilo Becquerel,5.571791426176316e-11
Heptane,Emissions / Emissions to air,kilogram,5.5110945953357684e-11
Iodine-131,Emissions / Emissions to water,kilo Becquerel,5.4148483124140486e-11
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,5.3789773224579123e-11
Methylamine,Emissions / Emissions to air,kilogram,5.293853398871558e-11
Terpenes,air,kilogram,5.292178854963344e-11
Manganese,Emissions / Emissions to soil,kilogram,5.27097943051805e-11
"Hydrocarbons, Aliphatic, Alkanes, Cyclic",air,kilogram,5.269974157945707e-11
O-xylene,Emissions / Emissions to air,kilogram,5.255634722719846e-11
Methyl acrylate,Emissions / Emissions to water,kilogram,5.1890927574065226e-11
Cypermethrin,Emissions / Emissions to soil,kilogram,5.1046805380652354e-11
"Hydrocarbons, Aliphatic, Alkanes, Cyclic",air,kilogram,5.059284301515283e-11
Rubidium,water,kilogram,5.053797504581056e-11
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,4.972251944905384e-11
Toluene,Emissions / Emissions to water,kilogram,4.92976938431826e-11
Hexafluoroethane,Emissions / Emissions to air,kilogram,4.885418603390799e-11
Phosphorus,Emissions / Emissions to water,kilogram,4.72360426547063e-11
Chlorate ion,Emissions / Emissions to water,kilogram,4.683342302045346e-11
Trifluralin,Emissions / Emissions to soil,kilogram,4.659924611551108e-11
Phenol,Emissions / Emissions to air,kilogram,4.635704108954575e-11
Thorium-232,emissions to water / ocean,kilo Becquerel,4.6127997578131976e-11
Phenol,Emissions / Emissions to water,kilogram,4.608988183556347e-11
Total Organic Carbon,soil,kilogram,4.573217917229986e-11
Methanol,Emissions / Emissions to water,kilogram,4.5592637308495987e-11
"Aldehydes, Unspecified",Emissions / Emissions to air,kilogram,4.505598711642078e-11
Pentachlorophenol,Emissions / Emissions to air,kilogram,4.494398674867828e-11
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,4.462321645824655e-11
Selenium,Emissions / Emissions to air,kilogram,4.4294945731022334e-11
Isobutane,Emissions / Emissions to air,kilogram,4.424725338404532e-11
Titanium,Emissions / Emissions to water,kilogram,4.404369453417189e-11
Vanadium(2+),Emissions / Emissions to air,kilogram,4.3462993370287175e-11
Zinc-65,air,kilo Becquerel,4.344881834310716e-11
Carbon,soil,kilogram,4.3418303385074276e-11
Chlorodifluoromethane,Emissions / Emissions to air,kilogram,4.279137728253519e-11
Butyl acetate,Emissions / Emissions to water,kilogram,4.240989354473396e-11
Potassium,soil,kilogram,4.236982746147618e-11
Mercury,Emissions / Emissions to air,kilogram,4.174150870480063e-11
Styrene,Emissions / Emissions to air,kilogram,4.151273153456017e-11
Butene,Emissions / Emissions to water,kilogram,3.966074652600897e-11
Sulfide ion,water,kilogram,3.9541628487738824e-11
Nickel,Emissions / Emissions to water,kilogram,3.934557422429699e-11
Zirconium-95,air,kilo Becquerel,3.9182989462077987e-11
Ethanol,Emissions / Emissions to air,kilogram,3.726220598411829e-11
Chromium,Emissions / Emissions to soil,kilogram,3.623089417276361e-11
"Volume Occupied, Final Repository For Radioactive Waste",land use,cubic meter,3.619914367443641e-11
"1,2-dichlorobenzene",Emissions / Emissions to water,kilogram,3.6169982293852926e-11
"1,3-Butadiene",Emissions / Emissions to air,kilogram,3.587604799862018e-11
Tungsten,Emissions / Emissions to air,kilogram,3.582323499003839e-11
Barium(2+),Emissions / Emissions to air,kilogram,3.522221269874761e-11
Tebutam,soil,kilogram,3.475877911514003e-11
Total Organic Carbon,air,kilogram,3.47097167319522e-11
Phosphorus,Emissions / Emissions to water,kilogram,3.4367649207076756e-11
Benzene,Emissions / Emissions to water,kilogram,3.370064795244475e-11
Vinyl Chloride,Emissions / Emissions to air,kilogram,3.354510988120201e-11
Butanol,Emissions / Emissions to water,kilogram,3.323171280203229e-11
Xylene,Emissions / Emissions to water,kilogram,3.283645512502013e-11
Dichromate,water,kilogram,3.226848329327332e-11
Chlorine,Emissions / Emissions to air,kilogram,3.21241140335925e-11
Vanadium(2+),Emissions / Emissions to air,kilogram,3.1240963902838617e-11
Iodine,natural resource,kilogram,3.102925194527214e-11
Mercury,Emissions / Emissions to air,kilogram,3.08811808375205e-11
Cadmium,Resources / Resources from ground,kilogram,3.0684194073368874e-11
O-xylene,Emissions / Emissions to air,kilogram,2.941884158581229e-11
Tebuconazole,Emissions / Emissions to soil,kilogram,2.938163379313935e-11
Carbofuran,Emissions / Emissions to soil,kilogram,2.9236212687265815e-11
Titanium,Emissions / Emissions to air,kilogram,2.882987758938378e-11
Barium,Emissions / Emissions to water,kilogram,2.8729266231181417e-11
Strontium(2+),Emissions / Emissions to air,kilogram,2.8458386952070148e-11
Barium(2+),Emissions / Emissions to soil,kilogram,2.834490885225422e-11
"Hydrocarbons, Chlorinated",air,kilogram,2.7730946279313028e-11
Selenium,Emissions / Emissions to air,kilogram,2.7491622971526078e-11
Metolachlor,Emissions / Emissions to soil,kilogram,2.7326787927122488e-11
Napropamide,Emissions / Emissions to soil,kilogram,2.7245612682286102e-11
Carbon Monoxide (fossil),Emissions / Emissions to air,kilogram,2.67199801354081e-11
Chlorine,Emissions / Emissions to air,kilogram,2.601193269042076e-11
Lead(2+),Emissions / Emissions to soil,kilogram,2.5282829299186187e-11
Chromium(6+),Emissions / Emissions to air,kilogram,2.4078937529163958e-11
Tin atom,Emissions / Emissions to air,kilogram,2.3470908098810765e-11
Cobalt-58,Emissions / Emissions to air,kilo Becquerel,2.2728822330115395e-11
Mercury(2+),Emissions / Emissions to water,kilogram,2.211980519468043e-11
Heptane,Emissions / Emissions to air,kilogram,2.19352219282568e-11
Silver(1+),Emissions / Emissions to air,kilogram,2.172028249855647e-11
CFC-12,Emissions / Emissions to air,kilogram,2.1705169949211426e-11
Trifluoromethane,Emissions / Emissions to air,kilogram,2.0897896047367658e-11
Chromium(3+),Emissions / Emissions to water,kilogram,2.088252212872698e-11
Endosulfan,Emissions / Emissions to soil,kilogram,1.9944165257486492e-11
Cobalt,Emissions / Emissions to air,kilogram,1.985550006672469e-11
Nickel,Emissions / Emissions to soil,kilogram,1.9278557368477644e-11
Tin atom,Emissions / Emissions to air,kilogram,1.8468329959274998e-11
Methyl Acetate,Emissions / Emissions to air,kilogram,1.8400594918897794e-11
Mercury(2+),Emissions / Emissions to water,kilogram,1.8274138708322264e-11
Benzo[a]pyrene,Emissions / Emissions to water,kilogram,1.810638407144533e-11
"Acidity, unspecified",emissions to water / unspecified,kilogram,1.809815016971116e-11
Orbencarb,Emissions / Emissions to soil,kilogram,1.791085744089343e-11
Tert-butyl Methyl Ether,Emissions / Emissions to air,kilogram,1.725691539982152e-11
Chromium-51,air,kilo Becquerel,1.6991487469588088e-11
iodide,Emissions / Emissions to water,kilogram,1.6973844207993644e-11
Magnesium,Emissions / Emissions to air,kilogram,1.670514134874254e-11
Titanium,Emissions / Emissions to air,kilogram,1.6676397111049933e-11
Tin atom,Emissions / Emissions to water,kilogram,1.6518438247091985e-11
Ethylene Oxide,Emissions / Emissions to air,kilogram,1.6362986179174956e-11
Carbendazim,Emissions / Emissions to soil,kilogram,1.634338030514797e-11
Sodium Hydroxide,Emissions / Emissions to air,kilogram,1.586362476919133e-11
Chromium(3+),Emissions / Emissions to air,kilogram,1.563480684585927e-11
Tert-butyl Methyl Ether,Emissions / Emissions to air,kilogram,1.56045583012389e-11
Acrolein,Emissions / Emissions to air,kilogram,1.5500182046242113e-11
Antimony-125,air,kilo Becquerel,1.548455047326116e-11
Cesium-134,Emissions / Emissions to air,kilo Becquerel,1.5454338866894603e-11
Nitrate,Emissions / Emissions to air,kilogram,1.5151249008746464e-11
Cyanide,Emissions / Emissions to air,kilogram,1.4946053229904602e-11
"Wood, unspecified, standing/m3",resources / biotic,cubic meter,1.4444645315667212e-11
"Radioactive Species, Other Beta Emitters",air,kilo Becquerel,1.4196906982311511e-11
"From Agriculture, Mosaic",Land use / Land transformation,square meter,1.4189588586785101e-11
Sulfur Dioxide,Emissions / Emissions to air,kilogram,1.4077709988020398e-11
(1S)-1-(ethylcarbamoyl)ethyl N-phenylcarbamate,Emissions / Emissions to soil,kilogram,1.3579132985082593e-11
Sulfate Ion,soil,kilogram,1.3575002459827473e-11
Propaquizafop,Emissions / Emissions to soil,kilogram,1.353273736499818e-11
Benzo[a]pyrene,Emissions / Emissions to air,kilogram,1.3406478766491006e-11
lead,Emissions / Emissions to soil,kilogram,1.339481206506001e-11
Silver,Emissions / Emissions to air,kilogram,1.3264278683269349e-11
Ethylene Oxide,Emissions / Emissions to air,kilogram,1.2565647628605561e-11
Ethylene,Emissions / Emissions to water,kilogram,1.2464340195775116e-11
Decane,Emissions / Emissions to water,kilogram,1.2215167494210878e-11
"1,2-dichloroethane",Emissions / Emissions to water,kilogram,1.2190872101859141e-11
Nitrate,Emissions / Emissions to air,kilogram,1.218885708156833e-11
Styrene,Emissions / Emissions to air,kilogram,1.2127481997601703e-11
Cadmium,Emissions / Emissions to air,kilogram,1.2102445005869192e-11
Potassium-40,water,kilo Becquerel,1.1977310372443341e-11
sulfur,Emissions / Emissions to water,kilogram,1.1907438261984915e-11
Monocrotophos,Emissions / Emissions to soil,kilogram,1.1739861167776585e-11
Phosphorus,Emissions / Emissions to air,kilogram,1.1664230207629634e-11
"1,3-Butadiene",Emissions / Emissions to air,kilogram,1.1384553740789205e-11
Benzaldehyde,Emissions / Emissions to air,kilogram,1.1374229749085998e-11
Beryllium,Emissions / Emissions to air,kilogram,1.118265858960744e-11
2-methyl-1-propene,Emissions / Emissions to air,kilogram,1.0967686373617762e-11
Acetaldehyde,Emissions / Emissions to water,kilogram,1.0952236335618779e-11
Beryllium(2+),Emissions / Emissions to water,kilogram,1.0936200001439958e-11
Arsenic,Emissions / Emissions to water,kilogram,1.0856888986023762e-11
"To Urban, Continuously Built",Land use / Land transformation,square meter,1.073832713861629e-11
Boron,Emissions / Emissions to air,kilogram,1.0500348846512768e-11
Hexafluoroethane,Emissions / Emissions to air,kilogram,1.046703211992008e-11
Feldspar,soil,kilogram,1.0278524878993195e-11
Chloroacetic Acid,Emissions / Emissions to water,kilogram,1.022792698068265e-11
Silicon,Emissions / Emissions to water,kilogram,1.0123536239563151e-11
Ethylene Oxide,Emissions / Emissions to water,kilogram,9.930515485517834e-12
Silicon,Emissions / Emissions to soil,kilogram,9.744768109356366e-12
Formate,water,kilogram,9.47579369158747e-12
Metconazole,Emissions / Emissions to soil,kilogram,9.135697646111345e-12
Methyl Chloride,Emissions / Emissions to air,kilogram,9.055857873047912e-12
Sodium Dichromate,air,kilogram,9.053512196667388e-12
Bromine,Emissions / Emissions to air,kilogram,8.863657060967454e-12
"Unspecified, Used",Land use / Land occupation,square meter-year,8.780115747583041e-12
Manganese-54,air,kilo Becquerel,8.701523007738284e-12
Adsorbable Organic Halogen Compounds,Emissions / Emissions to water,kilogram,8.315607291036334e-12
Nitrate,soil,kilogram,8.131322622293806e-12
Aclonifen,Emissions / Emissions to soil,kilogram,8.1224438456828e-12
Antimony,Emissions / Emissions to air,kilogram,7.987613573833295e-12
Cumene,Emissions / Emissions to air,kilogram,7.880288234019919e-12
Adsorbable Organic Halogen Compounds,Emissions / Emissions to water,kilogram,7.851823169408953e-12
Propanal,Emissions / Emissions to air,kilogram,7.80275101164436e-12
acrylic acid,Emissions / Emissions to water,kilogram,7.679714680895813e-12
Phosphorus,Emissions / Emissions to soil,kilogram,7.618795797416655e-12
Americium-241,Emissions / Emissions to water,kilo Becquerel,7.598242705826966e-12
arsenic,Emissions / Emissions to soil,kilogram,7.59525883924822e-12
Ethyl Benzene,Emissions / Emissions to water,kilogram,7.240132070403955e-12
Cesium,Emissions / Emissions to water,kilogram,7.127103232902845e-12
Lead(2+),Emissions / Emissions to water,kilogram,6.879189225019373e-12
Hydrogen Peroxide,Emissions / Emissions to air,kilogram,6.757600220276974e-12
Arsenic,Emissions / Emissions to air,kilogram,6.610981110417895e-12
Metaldehyde,Emissions / Emissions to soil,kilogram,6.435028996007618e-12
Sulfuric acid,Emissions / Emissions to air,kilogram,6.3881147341408965e-12
HFC-134a,Emissions / Emissions to air,kilogram,6.369172818718896e-12
Mercury,Emissions / Emissions to air,kilogram,6.099631961366091e-12
Silver,Emissions / Emissions to water,kilogram,6.05097195509102e-12
Sulfite,water,kilogram,5.892810244971302e-12
Fluazifop-p-butyl,Emissions / Emissions to soil,kilogram,5.833088824744558e-12
Tin atom,Emissions / Emissions to soil,kilogram,5.741413072165964e-12
Strontium,Emissions / Emissions to air,kilogram,5.740607792839471e-12
"From Urban, Continuously Built",Land use / Land transformation,square meter,5.693763031171991e-12
Glutaraldehyde,Emissions / Emissions to water,kilogram,5.688094662388571e-12
Sulfur,Emissions / Emissions to water,kilogram,5.674933155825891e-12
Isoprene,Emissions / Emissions to air,kilogram,5.596746378159221e-12
Indium,Resources / Resources from ground,kilogram,5.297445074809051e-12
Cesium,Emissions / Emissions to water,kilogram,5.0537975763134444e-12
calcium,Emissions / Emissions to soil,kilogram,4.831779431100169e-12
Silver,Emissions / Emissions to water,kilogram,4.6612804433899835e-12
Potassium,air,kilogram,4.5794804038621435e-12
Cobalt,Emissions / Emissions to water,kilogram,4.5621127215479174e-12
Iodine,Emissions / Emissions to air,kilogram,4.349586260981369e-12
Kerosene,Emissions / Emissions to air,kilogram,4.33929362404196e-12
Hcfc 124,Emissions / Emissions to air,kilogram,4.2217114267847385e-12
Cfc 113,Emissions / Emissions to air,kilogram,4.221664808917363e-12
Cadmium,Emissions / Emissions to water,kilogram,4.173694562267859e-12
Bentazon,Emissions / Emissions to soil,kilogram,4.168831489345229e-12
Dichloroacetylene,Emissions / Emissions to air,kilogram,4.164175556274164e-12
Thallium,Emissions / Emissions to water,kilogram,4.154876885311947e-12
Vinyl Acetate,Emissions / Emissions to air,kilogram,4.010216065643346e-12
Linuron,Emissions / Emissions to soil,kilogram,3.884246800064822e-12
Dimethyl Formamide,Emissions / Emissions to air,kilogram,3.829093235234198e-12
Vanadium(2+),Emissions / Emissions to water,kilogram,3.679893640516745e-12
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,3.677522398274349e-12
Molybdenum,Emissions / Emissions to air,kilogram,3.415172848351446e-12
Sodium Chlorate,Emissions / Emissions to air,kilogram,3.3962288486246556e-12
Silver,Emissions / Emissions to water,kilogram,3.38695605644805e-12
O-xylene,Emissions / Emissions to air,kilogram,3.3282282137865716e-12
Metribuzin,Emissions / Emissions to soil,kilogram,3.3167645094653634e-12
Ethanol,Emissions / Emissions to air,kilogram,3.277944244894258e-12
Acrylic Acid,Emissions / Emissions to air,kilogram,3.2448333457670356e-12
Sulfur,Emissions / Emissions to soil,kilogram,3.1853660267050966e-12
Fenpiclonil,Emissions / Emissions to soil,kilogram,3.13469354031448e-12
Chromium,Emissions / Emissions to water,kilogram,3.110283721261637e-12
"Aldehydes, Unspecified",Emissions / Emissions to air,kilogram,3.0378250031155472e-12
Ethyl Cellulose,air,kilogram,2.9160045048740215e-12
Ethanolamine,Emissions / Emissions to air,kilogram,2.8919688809845556e-12
Chlorine,Emissions / Emissions to soil,kilogram,2.8158163705710924e-12
Cadmium(2+),Emissions / Emissions to soil,kilogram,2.7454891929250154e-12
Methyl acrylate,Emissions / Emissions to air,kilogram,2.656265691450504e-12
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,2.602386607668512e-12
Prochloraz,Emissions / Emissions to soil,kilogram,2.537379929659621e-12
Chloride,Emissions / Emissions to soil,kilogram,2.48777104573715e-12
Chloroform,Emissions / Emissions to air,kilogram,2.486820902289901e-12
Borax (B4Na2O7.10H2O),water,kilogram,2.3863184522565453e-12
Bromotrifluoromethane,Emissions / Emissions to air,kilogram,2.3850399521540406e-12
tin,Emissions / Emissions to soil,kilogram,2.283999201466133e-12
Cobalt-60,Emissions / Emissions to air,kilo Becquerel,2.217732213612303e-12
Sodium Formate,Emissions / Emissions to water,kilogram,2.1568218059517753e-12
Ethyl Acetate,Emissions / Emissions to air,kilogram,2.1446692906999256e-12
Gallium,Resources / Resources from ground,kilogram,2.0973939847280795e-12
Silver-110,air,kilo Becquerel,2.071224069688392e-12
Titanium,Emissions / Emissions to soil,kilogram,2.0496980502347344e-12
Uranium,air,kilogram,2.048210580601551e-12
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,1.9761912430997407e-12
Chloroethane,Emissions / Emissions to air,kilogram,1.9606956574605146e-12
Carbon disulfide,Emissions / Emissions to air,kilogram,1.9249963306352457e-12
Molybdenum,Emissions / Emissions to water,kilogram,1.893679293376641e-12
Aluminium,Emissions / Emissions to soil,kilogram,1.7540276424003535e-12
Vinyl Chloride,Emissions / Emissions to water,kilogram,1.725934185114272e-12
Nitric oxide,Emissions / Emissions to air,kilogram,1.6865532897943492e-12
Ammonium Carbonate,Emissions / Emissions to air,kilogram,1.676172318242893e-12
Hexachlorobenzene,Emissions / Emissions to air,kilogram,1.6662989208299667e-12
Palladium,Resources / Resources from ground,kilogram,1.6607186994877194e-12
Granite,soil,kilogram,1.6556652727819661e-12
Titanium,Emissions / Emissions to soil,kilogram,1.6450608963965583e-12
Butanol,Emissions / Emissions to air,kilogram,1.5941798329156094e-12
Antimony-124,air,kilo Becquerel,1.5842750792229373e-12
Copper,Emissions / Emissions to soil,kilogram,1.5780780394436119e-12
Titanium,Emissions / Emissions to water,kilogram,1.5496064403102388e-12
"Oils, Unspecified",Emissions / Emissions to air,kilogram,1.5412949927666588e-12
Thorium,air,kilogram,1.5376647566185373e-12
Antimony,Emissions / Emissions to soil,kilogram,1.478165147083278e-12
Arsenic,Emissions / Emissions to soil,kilogram,1.465799472728652e-12
Phenol,Emissions / Emissions to air,kilogram,1.4333137569240868e-12
Chloroform,Emissions / Emissions to water,kilogram,1.3820797238449561e-12
Water,air,cubic meter,1.3750613476747827e-12
CFC-10,Emissions / Emissions to air,kilogram,1.3750575622838072e-12
Chloride,Emissions / Emissions to air,kilogram,1.3491776060524641e-12
Zirconium,Emissions / Emissions to air,kilogram,1.3339049096061828e-12
Benzo[a]pyrene,Emissions / Emissions to air,kilogram,1.2904731691559955e-12
Thallium,Emissions / Emissions to air,kilogram,1.2871322755285774e-12
Polychlorinated Biphenyls,Emissions / Emissions to air,kilogram,1.2823013389224462e-12
Thorium-228,water,kilo Becquerel,1.214929640122223e-12
Beryllium(2+),Emissions / Emissions to air,kilogram,1.2147695151747267e-12
PFC-318,Emissions / Emissions to air,kilogram,1.197069055286207e-12
"Propane, perfluorocyclo-",emissions to air / high. pop.,kilogram,1.197069055286207e-12
Cobalt,Emissions / Emissions to soil,kilogram,1.1401637601063209e-12
"8-(N-Indolyl)-2,6-dimethyl-7-octen-2-ol",Emissions / Emissions to water,kilogram,1.0558947734308729e-12
Carbon Monoxide (biogenic),Emissions / Emissions to air,kilogram,1.0504919408535683e-12
Acetone,Emissions / Emissions to air,kilogram,1.04745901409175e-12
Beryllium(2+),Emissions / Emissions to air,kilogram,1.0440659913321451e-12
Niobium-95,air,kilo Becquerel,1.0265780836187518e-12
Scandium,air,kilogram,1.0189430880582062e-12
Dichlorofluoromethane,Emissions / Emissions to air,kilogram,9.984965321890661e-13
Thallium,Emissions / Emissions to air,kilogram,9.85487123163528e-13
Deltamethrin,Emissions / Emissions to soil,kilogram,9.682063360629012e-13
Formic Acid,Emissions / Emissions to air,kilogram,9.576590658110399e-13
Selenium,Emissions / Emissions to water,kilogram,9.114726558901196e-13
Sodium Formate,Emissions / Emissions to air,kilogram,8.977633720196501e-13
"Hydrocarbons, Aliphatic, Alkanes, Cyclic",air,kilogram,8.777835572643307e-13
Volatile Organic Compound,Emissions / Emissions to air,kilogram,8.530066220632531e-13
Methyl Chloride,Emissions / Emissions to air,kilogram,8.027593155880086e-13
Total Organic Carbon,air,kilogram,7.320257139727519e-13
Scandium,air,kilogram,6.938264247513433e-13
Lambda-cyhalothrin,Emissions / Emissions to soil,kilogram,6.801125672799043e-13
Barium,Emissions / Emissions to soil,kilogram,6.787420883803349e-13
Molybdenum,Emissions / Emissions to soil,kilogram,6.693477297909352e-13
Trichloroethylene,Emissions / Emissions to air,kilogram,6.570952569267733e-13
Cobalt,Emissions / Emissions to water,kilogram,6.505645931040024e-13
Mercury(2+),Emissions / Emissions to air,kilogram,6.237326135136423e-13
Sulfur Trioxide,Emissions / Emissions to air,kilogram,6.047901583788618e-13
Aldrin,Emissions / Emissions to soil,kilogram,5.946246628225283e-13
Tin atom,Emissions / Emissions to water,kilogram,5.880589867675849e-13
Carbon disulfide,Emissions / Emissions to water,kilogram,5.764457080272029e-13
Clomazone,Emissions / Emissions to soil,kilogram,5.711794977524028e-13
Helium,air,kilogram,5.42557898679127e-13
Antimony,Emissions / Emissions to water,kilogram,5.404252694094711e-13
CFC-10,Emissions / Emissions to water,kilogram,4.936272603702651e-13
Uranium-234,Emissions / Emissions to water,kilo Becquerel,4.917868431493791e-13
Vanadium,Emissions / Emissions to water,kilogram,4.900537349297132e-13
Potassium,Resources / Resources from ground,kilogram,4.798491020576194e-13
Atrazine,Emissions / Emissions to soil,kilogram,4.700624161288203e-13
Mercury(2+),Emissions / Emissions to water,kilogram,4.649027988105651e-13
Uranium-235,Emissions / Emissions to air,kilo Becquerel,4.621679604339816e-13
Monochloramine,Emissions / Emissions to water,kilogram,4.4451909406596026e-13
Dichloromethane,Emissions / Emissions to air,kilogram,4.396420208286444e-13
Isoproturon,Emissions / Emissions to soil,kilogram,4.361189953651137e-13
Ethephon,Emissions / Emissions to soil,kilogram,3.9976207018126266e-13
Pirimicarb,Emissions / Emissions to soil,kilogram,3.964348569887506e-13
Trinexapac-ethyl,Emissions / Emissions to soil,kilogram,3.751026819586428e-13
Octene,Emissions / Emissions to air,kilogram,3.7223143559887894e-13
Chlorodifluoromethane,Emissions / Emissions to air,kilogram,3.688358556421523e-13
Nitrobenzene,Emissions / Emissions to water,kilogram,3.630772365994561e-13
Beryllium(2+),Emissions / Emissions to water,kilogram,3.614304039629256e-13
Iodine-131,Emissions / Emissions to water,kilo Becquerel,3.475998034869819e-13
Particles (PM2.5),Emissions / Emissions to air,kilogram,3.3796418606759647e-13
Acenaphthene,Emissions / Emissions to water,kilogram,3.3658262500331025e-13
Nitrogen Trifluoride,Emissions / Emissions to air,kilogram,3.230151650609948e-13
Methyl Chloride,Emissions / Emissions to air,kilogram,3.221139172144518e-13
Bromochlorodifluoromethane,Emissions / Emissions to air,kilogram,3.204661038034763e-13
Silicium Tetrafluoride,air,kilogram,3.1019922375316527e-13
Ethylenediamine,Emissions / Emissions to water,kilogram,3.011681942631171e-13
Chloroacetic Acid,Emissions / Emissions to air,kilogram,2.7766567862573305e-13
Manganese,Emissions / Emissions to soil,kilogram,2.762085898814251e-13
Bis(tributyltin) oxide,Emissions / Emissions to water,kilogram,2.73292112779216e-13
Tributyltin,Emissions / Emissions to water,kilogram,2.6730375488981773e-13
Methanol,Emissions / Emissions to water,kilogram,2.651091956095532e-13
Diatomite,soil,kilogram,2.6479695745418196e-13
Trichlorofluoromethane,Emissions / Emissions to air,kilogram,2.629440938609808e-13
Beryllium,Emissions / Emissions to water,kilogram,2.59155770770531e-13
Vinyl Chloride,Emissions / Emissions to water,kilogram,2.447955051924909e-13
Acenaphthene,Emissions / Emissions to water,kilogram,2.3895886164167215e-13
Mercury,Emissions / Emissions to soil,kilogram,2.318209608910754e-13
Octane,Emissions / Emissions to air,kilogram,2.3081287227129105e-13
HFC-152a,Emissions / Emissions to air,kilogram,2.295675189328094e-13
Trifluoromethane,Emissions / Emissions to air,kilogram,2.2751301352222583e-13
Ruthenium-103,air,kilo Becquerel,2.269451276424697e-13
Sulfuric acid,Emissions / Emissions to air,kilogram,2.2594438777664194e-13
Teflubenzuron,Emissions / Emissions to soil,kilogram,2.2111762493331658e-13
Cyclohexane,Emissions / Emissions to air,kilogram,2.2105511816800875e-13
Triethylene Glycol,Emissions / Emissions to water,kilogram,2.2030132561969246e-13
Uranium,emissions to water / unspecified,kilogram,2.1821856007311007e-13
Isopropanol,Emissions / Emissions to air,kilogram,2.1746728810554004e-13
Dimethylamine,Emissions / Emissions to water,kilogram,2.031462511780292e-13
Cyclohexane,Emissions / Emissions to air,kilogram,1.939004269210286e-13
Antimony-124,air,kilo Becquerel,1.937814680603962e-13
Acetochlor,Emissions / Emissions to soil,kilogram,1.8972555914269713e-13
Chlorotrimethylsilane,Emissions / Emissions to air,kilogram,1.8866845253638409e-13
Propionic Acid,Emissions / Emissions to water,kilogram,1.777477867707405e-13
Tin(2+),Emissions / Emissions to water,kilogram,1.731810192600911e-13
Acenaphthylene,Emissions / Emissions to water,kilogram,1.6668957159505033e-13
Nickel,Emissions / Emissions to soil,kilogram,1.6425794667497873e-13
Methyl Ethyl Ketone,Emissions / Emissions to air,kilogram,1.6101698543732264e-13
