flow,compartment,unit,amount
Barium(2+),Emissions / Emissions to air,kilogram,0.09512266239327227
Hydroxide,water,kilogram,0.09385825225808632
Nickel,Emissions / Emissions to air,kilogram,0.09336360224165896
Nitrite,Emissions / Emissions to water,kilogram,0.09318593300039871
Ethyl Benzene,Emissions / Emissions to water,kilogram,0.09221765003451707
Propylene Oxide,Emissions / Emissions to water,kilogram,0.09211172262751048
Strontium(2+),Emissions / Emissions to air,kilogram,0.09130595435612442
Benzaldehyde,Emissions / Emissions to air,kilogram,0.09084622352517632
"Volume Occupied, Final Repository For Low-active Radioactive Waste",land use,cubic meter,0.08884046611143137
Molybdenum,Emissions / Emissions to air,kilogram,0.08850091505606725
Chloroform,Emissions / Emissions to air,kilogram,0.08820785613056359
2-methyl-1-propene,Emissions / Emissions to air,kilogram,0.08818959313060579
Titanium,Emissions / Emissions to air,kilogram,0.0878847401363309
Cerium-144,water,kilo Becquerel,0.08787392334414793
Nitrate,soil,kilogram,0.08561541142476754
Boron,Emissions / Emissions to air,kilogram,0.0854443651850768
Phosphorus,Emissions / Emissions to air,kilogram,0.0854443651850768
Benzo[a]pyrene,Emissions / Emissions to air,kilogram,0.08360445131148991
Ethanolamine,Emissions / Emissions to air,kilogram,0.08324779970848675
Nickel,Emissions / Emissions to soil,kilogram,0.08305398793963538
Adsorbable Organic Halogen Compounds,Emissions / Emissions to water,kilogram,0.08184168345322018
Cyanide,Emissions / Emissions to water,kilogram,0.08068316337250123
"Chlorinated Solvents, Unspecified",water,kilogram,0.07867518026316556
Cesium-134,Emissions / Emissions to air,kilo Becquerel,0.0778870193375397
Boron,Emissions / Emissions to air,kilogram,0.07778456424175631
Olivine,soil,kilogram,0.0767796833216019
Cobalt,Emissions / Emissions to water,kilogram,0.07374446093073911
Vanadium(2+),Emissions / Emissions to water,kilogram,0.07359706737828446
Potassium-40,water,kilo Becquerel,0.07330740971301856
Uranium-235,Emissions / Emissions to air,kilo Becquerel,0.07134935656516096
Trifluoromethane,Emissions / Emissions to air,kilogram,0.07119345639370327
CFC-10,Emissions / Emissions to air,kilogram,0.06992840786937396
Platinum,Resources / Resources from ground,kilogram,0.06852740406251986
Cadmium,Emissions / Emissions to water,kilogram,0.06800413460674558
Cerium-141,air,kilo Becquerel,0.06765911881075834
Selenium,Emissions / Emissions to air,kilogram,0.06697947021168704
Monocrotophos,Emissions / Emissions to soil,kilogram,0.06681287435067713
Metconazole,Emissions / Emissions to soil,kilogram,0.06665314956313999
"1,2-dichlorobenzene",Emissions / Emissions to water,kilogram,0.06662324941381595
Zirconium,Resources / Resources from ground,kilogram,0.06374953550248552
Feldspar,soil,kilogram,0.063093256019405
Cadmium,Resources / Resources from ground,kilogram,0.06269350863624086
Lead(2+),Emissions / Emissions to water,kilogram,0.0617246133357483
Lanthanum,natural resource,kilogram,0.05987321482531735
Hydrogen Peroxide,Emissions / Emissions to water,kilogram,0.059550540720492026
CFC-114,Emissions / Emissions to air,kilogram,0.05912115530228583
Thallium,Emissions / Emissions to air,kilogram,0.05894119457874337
Tantalum,Resources / Resources from ground,kilogram,0.05878002667742021
Chloroethane,Emissions / Emissions to air,kilogram,0.05826471678463304
Metaldehyde,Emissions / Emissions to soil,kilogram,0.057783246705133136
Cadmium,Emissions / Emissions to air,kilogram,0.05776743080658664
Naphthalene,Emissions / Emissions to water,kilogram,0.05747020858528098
Sodium Formate,Emissions / Emissions to water,kilogram,0.05739093598171409
Thallium,Emissions / Emissions to water,kilogram,0.05700216428480459
Ruthenium-103,water,kilo Becquerel,0.055964184993443765
Arsenic,Emissions / Emissions to air,kilogram,0.055954516506405504
Pentachlorophenol,Emissions / Emissions to air,kilogram,0.05429877920589864
Cobalt-60,Emissions / Emissions to air,kilo Becquerel,0.05325626296820863
Black carbon,emissions to air / unspecified,kilogram,0.052179544900348505
"1,2-dichloroethane",Emissions / Emissions to air,kilogram,0.05203804657386216
Chlorodifluoromethane,Emissions / Emissions to air,kilogram,0.05196191128318412
Mercury(2+),Emissions / Emissions to water,kilogram,0.05186290590207854
Cesium-136,water,kilo Becquerel,0.05122940367644191
calcium,Emissions / Emissions to soil,kilogram,0.050874164435295716
Waste Heat,air,megajoule,0.0499353416070933
Ozone,air,kilogram,0.048919334878915754
Cumene,Emissions / Emissions to air,kilogram,0.048901483956484165
Chromium(6+),Emissions / Emissions to air,kilogram,0.04825114109177048
Potassium,air,kilogram,0.04743515098571894
Styrene,Emissions / Emissions to air,kilogram,0.046712092529854164
Ethanol,Emissions / Emissions to air,kilogram,0.045157622275548134
Gold,Resources / Resources from ground,kilogram,0.04409902432577024
Aclonifen,Emissions / Emissions to soil,kilogram,0.04391332650343129
Fluazifop-p-butyl,Emissions / Emissions to soil,kilogram,0.04246705935175155
Strontium,Emissions / Emissions to air,kilogram,0.04234221763909973
Chloroacetic Acid,Emissions / Emissions to water,kilogram,0.04092435015182986
Cobalt,Emissions / Emissions to air,kilogram,0.04084657604041132
Dichromate,water,kilogram,0.03902000504656718
Silicon,Emissions / Emissions to water,kilogram,0.03889248581306928
Chromium(3+),Emissions / Emissions to soil,kilogram,0.03877759692451549
Ethylene Oxide,Emissions / Emissions to air,kilogram,0.0382724162199424
Methyl acrylate,Emissions / Emissions to water,kilogram,0.03649136255538273
Molybdenum,Emissions / Emissions to water,kilogram,0.03592677870330806
Molybdenum,Emissions / Emissions to water,kilogram,0.03437304191622674
"1,3-Butadiene",Emissions / Emissions to air,kilogram,0.03355522168562259
Sulfur,Emissions / Emissions to soil,kilogram,0.03353892501617751
CFC-10,Emissions / Emissions to air,kilogram,0.033528247985933915
Metolachlor,Emissions / Emissions to soil,kilogram,0.03313744120146272
Neodymium,natural resource,kilogram,0.033117645395770626
Chromium(6+),Emissions / Emissions to air,kilogram,0.032788408245432346
Ethanol,Emissions / Emissions to water,kilogram,0.032452027505635965
"Oils, Unspecified",Emissions / Emissions to air,kilogram,0.03209126480349524
iodide,Emissions / Emissions to water,kilogram,0.031618315817818515
Acetaldehyde,Emissions / Emissions to water,kilogram,0.031411924457983645
Dimethyl Formamide,Emissions / Emissions to air,kilogram,0.03055427580634023
Adsorbable Organic Halogen Compounds,Emissions / Emissions to water,kilogram,0.029733433720650453
Chlorine,Emissions / Emissions to soil,kilogram,0.029648011598004127
Orbencarb,Emissions / Emissions to soil,kilogram,0.02915915952790217
O-xylene,Emissions / Emissions to air,kilogram,0.028564962715682027
Formate,water,kilogram,0.02802332178703398
arsenic,Emissions / Emissions to soil,kilogram,0.028006701821894995
Isoprene,Emissions / Emissions to air,kilogram,0.027998847562861286
Dichloroacetylene,Emissions / Emissions to air,kilogram,0.02622242715684826
Cesium,Emissions / Emissions to water,kilogram,0.02549867410093672
Selenium,Emissions / Emissions to air,kilogram,0.025424908308870994
"Aldehydes, Unspecified",Emissions / Emissions to air,kilogram,0.023997732325495475
Water,air,cubic meter,0.02397605175315303
Sodium Formate,Emissions / Emissions to air,kilogram,0.02388861224885773
Lanthanum-140,air,kilo Becquerel,0.02385321365825284
Bentazon,Emissions / Emissions to soil,kilogram,0.023570308777227763
Sulfur,Emissions / Emissions to water,kilogram,0.022921067904226315
Vinyl Chloride,Emissions / Emissions to air,kilogram,0.02285203811319452
Glutaraldehyde,Emissions / Emissions to water,kilogram,0.022683216226476767
Silver,Emissions / Emissions to water,kilogram,0.02175301415807903
"Volume Occupied, Final Repository For Radioactive Waste",land use,cubic meter,0.021655965910945384
Titanium,Emissions / Emissions to soil,kilogram,0.021581339947700767
Isoproturon,Emissions / Emissions to soil,kilogram,0.021497932915286972
Fluoride Ion,Emissions / Emissions to air,kilogram,0.021453053553882943
Silver,Emissions / Emissions to water,kilogram,0.02101233250325042
Hcfc 124,Emissions / Emissions to air,kilogram,0.020705270068527796
Cfc 113,Emissions / Emissions to air,kilogram,0.02070526221686443
Tungsten,Emissions / Emissions to air,kilogram,0.0205622214555859
"1,2-dichloroethane",Emissions / Emissions to water,kilogram,0.020434493177574745
Bromine,Emissions / Emissions to air,kilogram,0.020301514481805175
Phosphorus,Emissions / Emissions to air,kilogram,0.020003680346096293
Ethephon,Emissions / Emissions to soil,kilogram,0.019705764385785675
Trichloroethylene,Emissions / Emissions to air,kilogram,0.01941874299218216
Prochloraz,Emissions / Emissions to soil,kilogram,0.019324256556085186
Phosphorus Trichloride,Emissions / Emissions to air,kilogram,0.018829315500272552
Aluminium,Emissions / Emissions to soil,kilogram,0.01846818113339789
N-propanol,Emissions / Emissions to air,kilogram,0.017826869602034414
"From Agriculture, Mosaic",Land use / Land transformation,square meter,0.01768046620571544
Silver,Emissions / Emissions to water,kilogram,0.017633709108248873
Total Organic Carbon,air,kilogram,0.01693943544531962
Cesium,Emissions / Emissions to water,kilogram,0.016897844918086886
Atrazine,Emissions / Emissions to soil,kilogram,0.016396347351661962
Tin atom,Emissions / Emissions to soil,kilogram,0.016065843321683003
Selenium,Emissions / Emissions to water,kilogram,0.015529037287590938
Tellurium-132,water,kilo Becquerel,0.015350589935991678
Sodium Chlorate,Emissions / Emissions to air,kilogram,0.014995979613324186
Cobalt,Emissions / Emissions to air,kilogram,0.01495237931003446
Borax (B4Na2O7.10H2O),water,kilogram,0.014789699117484173
Chlorine,Emissions / Emissions to air,kilogram,0.014480360146882393
Ethylene Oxide,Emissions / Emissions to air,kilogram,0.014402223202840198
Nitrogen,water,kilogram,0.013824327593189205
Cyanide,Emissions / Emissions to air,kilogram,0.01358380516641323
"To Urban, Continuously Built",Land use / Land transformation,square meter,0.013295837773725156
Chlorodifluoromethane,Emissions / Emissions to air,kilogram,0.013230246692108594
lead,Emissions / Emissions to soil,kilogram,0.012883110319720661
Cadmium(2+),Emissions / Emissions to soil,kilogram,0.012698560067803299
Fluorine,Emissions / Emissions to air,kilogram,0.012653240113324436
Tin atom,Emissions / Emissions to air,kilogram,0.012515264612716225
Beryllium(2+),Emissions / Emissions to air,kilogram,0.012179768918618392
Ammonia,Emissions / Emissions to soil,kilogram,0.011900408119185154
Propanal,Emissions / Emissions to air,kilogram,0.011173254438617464
Zinc-65,air,kilo Becquerel,0.011086493540999186
Zirconium-95,air,kilo Becquerel,0.010776110246372024
Butene,Emissions / Emissions to water,kilogram,0.01076890399785149
Tin atom,Emissions / Emissions to air,kilogram,0.010600658833726984
Sodium Dichromate,air,kilogram,0.010594109500834397
Plutonium,Emissions / Emissions to water,kilo Becquerel,0.010354538390967186
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,0.01034665900939222
Trifluoromethane,Emissions / Emissions to air,kilogram,0.010156737127196782
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,0.010116927958323946
Barium,Emissions / Emissions to water,kilogram,0.010003198687220272
Methyl Chloride,Emissions / Emissions to air,kilogram,0.009856275665367951
Ethylene Oxide,Emissions / Emissions to water,kilogram,0.009566756294340607
Acetochlor,Emissions / Emissions to soil,kilogram,0.009352280882268795
Bromotrifluoromethane,Emissions / Emissions to air,kilogram,0.009255044023190813
Potassium-40,air,kilo Becquerel,0.00869446297939594
Molybdenum,Emissions / Emissions to air,kilogram,0.008637845325418956
Iodine-131,Emissions / Emissions to water,kilo Becquerel,0.008448570015362648
"From Urban, Continuously Built",Land use / Land transformation,square meter,0.008447132410732099
Sodium Hydroxide,Emissions / Emissions to air,kilogram,0.008229871880893198
Antimony,Emissions / Emissions to water,kilogram,0.007706876726126091
Vinyl Chloride,Emissions / Emissions to water,kilogram,0.0076245950987064385
Silver,Emissions / Emissions to air,kilogram,0.007613579286279954
Cobalt,Emissions / Emissions to soil,kilogram,0.007448563234883298
Thorium-228,water,kilo Becquerel,0.007436002704240194
Metamitron,Emissions / Emissions to soil,kilogram,0.007425784624894275
Hexafluoroethane,Emissions / Emissions to air,kilogram,0.007358049021374509
Zirconium,Emissions / Emissions to air,kilogram,0.00719749989390474
Barium,Emissions / Emissions to soil,kilogram,0.007146895518278549
Deltamethrin,Emissions / Emissions to soil,kilogram,0.007054025490397787
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,0.0070202509266902085
Isopropanol,Emissions / Emissions to air,kilogram,0.006957892455693455
Cadmium,Emissions / Emissions to air,kilogram,0.006946696837764864
"1,4-Butanediol",Emissions / Emissions to air,kilogram,0.006652842118947583
Beryllium,Emissions / Emissions to air,kilogram,0.006418747667672449
Uranium,air,kilogram,0.00641354809507061
Butyl acetate,Emissions / Emissions to water,kilogram,0.006394671465329996
Beryllium(2+),Emissions / Emissions to water,kilogram,0.006337362677788002
Ammonium Carbonate,Emissions / Emissions to air,kilogram,0.006211656757743127
Fenpiclonil,Emissions / Emissions to soil,kilogram,0.006161596056977282
Cobalt-58,Emissions / Emissions to air,kilo Becquerel,0.006020309263112209
Copper,Emissions / Emissions to soil,kilogram,0.005920737901574446
Titanium,Emissions / Emissions to water,kilogram,0.005903567154540455
Hexachlorobenzene,Emissions / Emissions to air,kilogram,0.0057640295629571995
Phosphate,Emissions / Emissions to soil,kilogram,0.005695485988624473
acrylic acid,Emissions / Emissions to water,kilogram,0.005613114456902774
Barium(2+),Emissions / Emissions to soil,kilogram,0.005443394917604497
Metribuzin,Emissions / Emissions to soil,kilogram,0.005399745139264662
Butanol,Emissions / Emissions to water,kilogram,0.005249264121009725
Lambda-cyhalothrin,Emissions / Emissions to soil,kilogram,0.005054402345696024
Chloroform,Emissions / Emissions to air,kilogram,0.0049744625653241
Thorium,air,kilogram,0.004816263365075767
Nitric Acid,Emissions / Emissions to air,kilogram,0.004665466109847072
Antimony,Emissions / Emissions to air,kilogram,0.004584819882838331
Linuron,Emissions / Emissions to soil,kilogram,0.004447070469849724
Indium,Resources / Resources from ground,kilogram,0.004412054175431529
HFC-134a,Emissions / Emissions to air,kilogram,0.004405694080376577
Pendimethalin,Emissions / Emissions to soil,kilogram,0.004393947118983858
Chromium-51,air,kilo Becquerel,0.004335584328332814
Trinexapac-ethyl,Emissions / Emissions to soil,kilogram,0.004326596051341144
Fenpropimorph,Emissions / Emissions to soil,kilogram,0.0043039641665937566
Antimony-125,air,kilo Becquerel,0.004266078283992368
Uranium,emissions to water / unspecified,kilogram,0.00424778582672241
"Wood, unspecified, standing/m3",resources / biotic,cubic meter,0.004235088429735999
Dimethoate,Emissions / Emissions to soil,kilogram,0.0042314598021144295
Gamma-Butyrolactone,Emissions / Emissions to water,kilogram,0.004215554910455996
Clomazone,Emissions / Emissions to soil,kilogram,0.004158399496448121
Thallium,Emissions / Emissions to air,kilogram,0.004139239734222116
Aldrin,Emissions / Emissions to soil,kilogram,0.004100726892293962
Molybdenum,Emissions / Emissions to soil,kilogram,0.003914990418772314
Helium,air,kilogram,0.003829337393419
Praseodymium,natural resource,kilogram,0.0035139075926532972
Mercury,Emissions / Emissions to air,kilogram,0.0035011351186974597
Curium,Emissions / Emissions to water,kilo Becquerel,0.003451400316829133
Tributyltin,Emissions / Emissions to water,kilogram,0.0034275357971417994
Sulfur Trioxide,Emissions / Emissions to air,kilogram,0.0033471196633385646
Palladium,Resources / Resources from ground,kilogram,0.0033044558814173553
Beryllium(2+),Emissions / Emissions to air,kilogram,0.0032336531038108774
Scandium,air,kilogram,0.0031935733208293153
Methyl Acetate,Emissions / Emissions to air,kilogram,0.0030908064459897466
Spiroxamine,Emissions / Emissions to soil,kilogram,0.0030516425006935416
Manganese,Emissions / Emissions to soil,kilogram,0.0029082045591775343
Monochloramine,Emissions / Emissions to water,kilogram,0.002856441456030039
Benzo[a]pyrene,Emissions / Emissions to air,kilogram,0.002850103598491128
Vanadium(2+),Emissions / Emissions to soil,kilogram,0.002802250314216187
Stibnite,resources / in ground,kilogram,0.0027891945116471292
Arsenic,Emissions / Emissions to soil,kilogram,0.0027484580921202156
Polychlorinated Biphenyls,Emissions / Emissions to air,kilogram,0.0027110684320260344
Radium-228,air,kilo Becquerel,0.0027032112234105445
Methanethiol,Emissions / Emissions to air,kilogram,0.00267061373766294
"1,4-Butanediol",Emissions / Emissions to water,kilogram,0.0026611560772500406
"Trans-1,2-Dichloroethylene",Emissions / Emissions to air,kilogram,0.002655596403249535
Carbon disulfide,Emissions / Emissions to air,kilogram,0.002637003994478863
Tin(2+),Emissions / Emissions to water,kilogram,0.0025554336471580548
Chromium(3+),Emissions / Emissions to water,kilogram,0.0025340100328211227
Samarium,natural resource,kilogram,0.002507478627833966
"1,2-dichloroethane",Emissions / Emissions to water,kilogram,0.0024939610475012363
CFC-12,Emissions / Emissions to air,kilogram,0.0023857366913376957
Acrylic Acid,Emissions / Emissions to air,kilogram,0.002371653410193443
Pirimicarb,Emissions / Emissions to soil,kilogram,0.0023326520294949466
Thorium-232,emissions to air / unspecified,kilo Becquerel,0.002287332482732186
Manganese-54,air,kilo Becquerel,0.0022202992452634573
Ioxynil,Emissions / Emissions to soil,kilogram,0.0021976615466440252
Nitrobenzene,Emissions / Emissions to water,kilogram,0.0021418147645539207
Hydrogen Peroxide,Emissions / Emissions to air,kilogram,0.002103123436316476
Methyl Chloride,Emissions / Emissions to air,kilogram,0.0020736652280856807
Tin atom,Emissions / Emissions to water,kilogram,0.0020501914532291784
Plutonium,Emissions / Emissions to air,kilo Becquerel,0.002038197356225146
Tellurium,Resources / Resources from ground,kilogram,0.0019809800158100397
Ethyl Cellulose,air,kilogram,0.0019799214142577973
Ethofumesate,Emissions / Emissions to soil,kilogram,0.0019483193998585332
Mercury(2+),Emissions / Emissions to water,kilogram,0.0019419605380118234
"Aldehydes, Unspecified",Emissions / Emissions to air,kilogram,0.00193465370712247
Silicium Tetrafluoride,air,kilogram,0.001898581287106239
Methyl acrylate,Emissions / Emissions to air,kilogram,0.0018679711099322818
Dichlorprop-P,Emissions / Emissions to soil,kilogram,0.0018494307010594741
Diflufenican,Emissions / Emissions to soil,kilogram,0.0017939902410525255
Cyclohexane,Emissions / Emissions to air,kilogram,0.0017930466430729416
Gamma-Butyrolactone,Emissions / Emissions to air,kilogram,0.0017564491981167246
Nickel,Emissions / Emissions to soil,kilogram,0.001730921940133932
Vanadium,Emissions / Emissions to water,kilogram,0.0017204460713799526
Fenpropidin,Emissions / Emissions to soil,kilogram,0.0016922687351977094
Vanadium,Resources / Resources from ground,kilogram,0.0016636627010339529
Methylamine,Emissions / Emissions to water,kilogram,0.0016334021021884209
Mercury,Emissions / Emissions to soil,kilogram,0.0016313925610337426
Sulfuric acid,Emissions / Emissions to air,kilogram,0.001595580268158319
Methyl Ethyl Ketone,Emissions / Emissions to air,kilogram,0.0015706921260888324
Chlortoluron,Emissions / Emissions to soil,kilogram,0.0015198036920343165
HFC-152a,Emissions / Emissions to air,kilogram,0.0015185017296274247
HFC-134a,Emissions / Emissions to air,kilogram,0.0014970714704940229
Water,air,cubic meter,0.0014956612800455672
Dichloromethane,Emissions / Emissions to air,kilogram,0.001477338843445032
"Unspecified, Used",Land use / Land occupation,square meter-year,0.0014748239645933853
Gallium,Resources / Resources from ground,kilogram,0.0014729548985441402
Cyclohexane,Emissions / Emissions to air,kilogram,0.001469368681777398
Thorium-228,air,kilo Becquerel,0.0014555752377737802
Carbon Monoxide (biogenic),Emissions / Emissions to air,kilogram,0.001442612989361156
Chloroacetic Acid,Emissions / Emissions to air,kilogram,0.0014424988888487391
Acenaphthene,Emissions / Emissions to water,kilogram,0.0014216093530366827
Acenaphthene,Emissions / Emissions to water,kilogram,0.0013770922956437375
Phenmedipham,Emissions / Emissions to soil,kilogram,0.0013601475080105103
Methanol,Emissions / Emissions to water,kilogram,0.001352554324543319
Azoxystrobin,Emissions / Emissions to soil,kilogram,0.0013408445713929307
Dimethylamine,Emissions / Emissions to water,kilogram,0.0013355288626916014
Bromochlorodifluoromethane,Emissions / Emissions to air,kilogram,0.0012694753414464323
Gadolinium,natural resource,kilogram,0.0012558902328266759
Pyrite,soil,kilogram,0.001236577333467293
Formic Acid,Emissions / Emissions to air,kilogram,0.0012330785274003871
Anthracene,Emissions / Emissions to water,kilogram,0.001171179718775743
Propionic Acid,Emissions / Emissions to water,kilogram,0.0011680936671719646
Kerosene,Emissions / Emissions to air,kilogram,0.0011487021943052346
Naphthalene,Emissions / Emissions to air,kilogram,0.0011416975452459047
bromine,Emissions / Emissions to soil,kilogram,0.0011391808424831486
selenium,Emissions / Emissions to soil,kilogram,0.0011391808424831486
Triethylene Glycol,Emissions / Emissions to water,kilogram,0.0011239922909040882
Carbon Monoxide (fossil),Emissions / Emissions to air,kilogram,0.001101766508616889
Diatomite,soil,kilogram,0.0010961178222655425
CFC-12,Emissions / Emissions to air,kilogram,0.001085090956604288
Flurtamone,Emissions / Emissions to soil,kilogram,0.0010788310249390985
Sulfide ion,soil,kilogram,0.0009932063360195682
Mecoprop-P,Emissions / Emissions to soil,kilogram,0.0009617317037921586
Scandium,air,kilogram,0.0009064031649306236
Formic Acid,Emissions / Emissions to air,kilogram,0.0008750424940903075
Phosphorus,Emissions / Emissions to soil,kilogram,0.0008696786823593693
sea water,Emissions / Emissions to air,kilogram,0.000857672538835752
Vinyl Acetate,Emissions / Emissions to water,kilogram,0.0008361491611421696
Carbon disulfide,Emissions / Emissions to air,kilogram,0.0008307089720258633
Thorium-232,emissions to water / groundwater,kilo Becquerel,0.0007955524317051618
Dimethenamid,Emissions / Emissions to soil,kilogram,0.0007913455923538858
Aniline,Emissions / Emissions to water,kilogram,0.0007622327608207659
Chlorpyrifos,Emissions / Emissions to soil,kilogram,0.000757266959006105
Nitric Acid,Emissions / Emissions to water,kilogram,0.000754663492647192
Tin-San,water,kilogram,0.0007462991185451787
(4-Chloro-2-methylphenoxy)acetic acid,Emissions / Emissions to soil,kilogram,0.000739801676223956
Cobalt,Emissions / Emissions to soil,kilogram,0.0007308335639104119
"Metals, unspecified",emissions to air / unspecified,kilogram,0.0007185374311667492
Carbon disulfide,Emissions / Emissions to water,kilogram,0.0007105563433330271
Cyprodinil,Emissions / Emissions to soil,kilogram,0.0007027853229615776
Thallium,Emissions / Emissions to water,kilogram,0.0006939231722020177
Methylamine,Emissions / Emissions to air,kilogram,0.0006805952497299004
Acenaphthylene,Emissions / Emissions to water,kilogram,0.0006705507573992107
Acenaphthylene,Emissions / Emissions to water,kilogram,0.0006622599748709566
Alachlor,Emissions / Emissions to soil,kilogram,0.0006512549264795168
Mercury(2+),Emissions / Emissions to air,kilogram,0.0006493700248529719
Chloroform,Emissions / Emissions to water,kilogram,0.0006341247345083721
kresoxim methyl,Emissions / Emissions to soil,kilogram,0.0006319038519465009
"1,1,2,2-tetrachloroethane",Emissions / Emissions to air,kilogram,0.0006040316147150243
Magnesium,Emissions / Emissions to air,kilogram,0.0005993076929140129
Cyproconazole,Emissions / Emissions to soil,kilogram,0.0005967572416250536
Octene,Emissions / Emissions to air,kilogram,0.0005822815603205518
Sulfur Dioxide,Emissions / Emissions to air,kilogram,0.0005799943231536618
Thorium,air,kilogram,0.0005727763268208083
Silver-110,air,kilo Becquerel,0.0005706335513517003
O-chlorotoluene,Emissions / Emissions to water,kilogram,0.0005700260813665856
Pentachlorobenzene,Emissions / Emissions to air,kilogram,0.00056344450088121
Fluorine,Emissions / Emissions to water,kilogram,0.0005618994380772384
Propionic Acid,Emissions / Emissions to air,kilogram,0.0005501542002816462
Silicon,Resources / Resources from ground,kilogram,0.00054822218807039
Dichloromethane,Emissions / Emissions to air,kilogram,0.0005395772818198067
Nitrobenzene,Emissions / Emissions to air,kilogram,0.0005344527716495058
Bas 480f,Emissions / Emissions to soil,kilogram,0.0005317160483206801
tin,Emissions / Emissions to soil,kilogram,0.0005148114807102578
Europium,natural resource,kilogram,0.0005032161734002288
Magnesium,Resources / Resources from ground,kilogram,0.0004941378653846248
Bis(tributyltin) oxide,Emissions / Emissions to water,kilogram,0.000481308894830942
Thorium-234,air,kilo Becquerel,0.00045060699365062656
Acetone,Emissions / Emissions to water,kilogram,0.000449856795192487
Radium-228,water,kilo Becquerel,0.00044973934227484724
Propiconazole,Emissions / Emissions to soil,kilogram,0.00044694819046430813
Protactinium-234,air,kilo Becquerel,0.0004428565482307405
Diethylamine,Emissions / Emissions to water,kilogram,0.0004317419874784818
Oxydemeton-methyl,Emissions / Emissions to soil,kilogram,0.00043129710027336527
Terbufos,Emissions / Emissions to soil,kilogram,0.0004240638347764758
Antimony-124,air,kilo Becquerel,0.00041064139868323806
Dithianon,Emissions / Emissions to soil,kilogram,0.00040688564128341564
Silver(1+),Emissions / Emissions to air,kilogram,0.00040627967835684124
Cobalt,Emissions / Emissions to water,kilogram,0.0004017349308311057
Isobutanol,Emissions / Emissions to water,kilogram,0.00039659591775307424
Phosphorus,Emissions / Emissions to air,kilogram,0.0003945224274442997
Ethylenediamine,Emissions / Emissions to water,kilogram,0.0003918568424923989
Uranium alpha,emissions to water / unspecified,kilo Becquerel,0.0003891021546536766
Simazine,Emissions / Emissions to soil,kilogram,0.00038241737488702135
Beryllium(2+),Emissions / Emissions to air,kilogram,0.0003777645146653747
"Hydrocarbons, Aliphatic, Alkanes, Cyclic",air,kilogram,0.0003767732149454926
Thiram,Emissions / Emissions to soil,kilogram,0.00037257009727414026
Flusilazole,Emissions / Emissions to soil,kilogram,0.0003713609075396426
Vinyl Chloride,Emissions / Emissions to water,kilogram,0.00036772709671101055
"Pesticides, Unspecified",soil,kilogram,0.0003639256530337477
Teflubenzuron,Emissions / Emissions to soil,kilogram,0.0003599829946451644
Phenanthrene,Emissions / Emissions to air,kilogram,0.00035836137712371194
Isopropanol,Emissions / Emissions to water,kilogram,0.0003524955362612746
Tert-butyl Methyl Ether,Emissions / Emissions to water,kilogram,0.00034968375956020796
Methyl Chloride,Emissions / Emissions to air,kilogram,0.00034457036396837713
Granite,soil,kilogram,0.0003344866965808268
Chrysene,Emissions / Emissions to water,kilogram,0.00033401920825489213
Lithium,Emissions / Emissions to water,kilogram,0.00033376566923498386
Anthracene,Emissions / Emissions to water,kilogram,0.0003254177379449856
Molybdenum,Emissions / Emissions to water,kilogram,0.00032421944266766163
"2,4-dichlorophenol",Emissions / Emissions to air,kilogram,0.00031993305125457903
Monochloramine,Emissions / Emissions to air,kilogram,0.00031972854124263564
Ethyl Amine,Emissions / Emissions to water,kilogram,0.00031831900517507566
Parathion,Emissions / Emissions to soil,kilogram,0.0003171808987463593
Aniline,Emissions / Emissions to air,kilogram,0.0003166599673184766
Ethyl Acetate,Emissions / Emissions to water,kilogram,0.00031088187765040856
Hydrogen cyanide,Emissions / Emissions to air,kilogram,0.00030870108654993094
Chloroform,Emissions / Emissions to water,kilogram,0.0003037877382767192
O-chlorotoluene,Emissions / Emissions to air,kilogram,0.0003003587636312474
Uranium,air,kilogram,0.00029617883376764967
Uranium,air,kilogram,0.00029160221527921385
"Particulates, unspecified",emissions to air / unspecified,kilogram,0.000291199163447764
"8-(N-Indolyl)-2,6-dimethyl-7-octen-2-ol",Emissions / Emissions to water,kilogram,0.0002795175317188316
Tert-butyl Methyl Ether,Emissions / Emissions to water,kilogram,0.00027569399325559163
Dicamba,Emissions / Emissions to soil,kilogram,0.00027261357675453335
Hexachlorobenzene,Emissions / Emissions to air,kilogram,0.0002706005033268257
Cadmium,Emissions / Emissions to soil,kilogram,0.0002703449683647132
Dichlorobenzene,Emissions / Emissions to air,kilogram,0.0002666957556071667
Niobium-95,air,kilo Becquerel,0.0002634515888985797
Formamide,Emissions / Emissions to water,kilogram,0.00026262858307097154
Antimony,Emissions / Emissions to soil,kilogram,0.0002529140884048156
Furan,Emissions / Emissions to air,kilogram,0.0002484699110565847
CFC-10,Emissions / Emissions to water,kilogram,0.00024708205067250014
Mesotrione,Emissions / Emissions to soil,kilogram,0.00024611843884481924
Sulfur,Emissions / Emissions to air,kilogram,0.0002449254879516732
fluorane,Emissions / Emissions to water,kilogram,0.00024433347142954124
Chlorosulfonic acid,Emissions / Emissions to water,kilogram,0.00024269131239155095
