flow,compartment,unit,amount
From Dump Site,Land use / Land transformation,square meter,3.5626969552290287e-06
lake water,Resources / Resources from water,cubic meter,3.440447992436178e-06
To Mineral Extraction Site,Land use / Land transformation,square meter,3.440233394861337e-06
Iron,Emissions / Emissions to water,kilogram,3.2436286872354236e-06
To Shrub Land,Land use / Land transformation,square meter,3.177774944205124e-06
Xenon-133m,air,kilo Becquerel,3.1738517245262358e-06
Chemical Oxygen Demand,water,kilogram,3.114770714567189e-06
Methane (fossil),Emissions / Emissions to air,kilogram,3.079962974342556e-06
Calcium,Emissions / Emissions to water,kilogram,3.056053296857704e-06
Chemical Oxygen Demand,water,kilogram,2.888232645852988e-06
Biological Oxygen Demand,water,kilogram,2.8392312248883267e-06
Uranium alpha,emissions to air / low. pop.,kilo Becquerel,2.813866068763443e-06
Cobalt-58,Emissions / Emissions to water,kilo Becquerel,2.801915983427777e-06
Ammonia,Emissions / Emissions to air,kilogram,2.7867529016680323e-06
Sodium,soil,kilogram,2.732406781241522e-06
Lead,Resources / Resources from ground,kilogram,2.6740227099333886e-06
Non-methane Volatile Organic Compounds,Emissions / Emissions to air,kilogram,2.580866176204552e-06
Potassium-40,water,kilo Becquerel,2.576951631552637e-06
Cobalt-60,Emissions / Emissions to water,kilo Becquerel,2.537381883329516e-06
Silver-110,Emissions / Emissions to water,kilo Becquerel,2.5224564866598093e-06
Uranium-235,Emissions / Emissions to water,kilo Becquerel,2.4922012738001085e-06
Non-methane Volatile Organic Compounds,Emissions / Emissions to air,kilogram,2.4161129059671957e-06
Methane (biogenic),Emissions / Emissions to air,kilogram,2.414248821118603e-06
Chromium VI,"emissions to water / groundwater, long-term",kilogram,2.368663331339377e-06
Arsenic,Emissions / Emissions to water,kilogram,2.3226414080845227e-06
Radon-220,air,kilo Becquerel,2.276095610068165e-06
From Seabed,land use,square meter,2.2525414138489835e-06
"Solids, Inorganic",water,kilogram,2.2305244938327654e-06
Calcium,Emissions / Emissions to soil,kilogram,2.219080725914634e-06
Xenon-138,air,kilo Becquerel,2.188361180081248e-06
Fluorine,natural resource,kilogram,2.1570884229499053e-06
Hydrogen,air,kilogram,2.1337327200825587e-06
boron,Emissions / Emissions to water,kilogram,2.1175326119389185e-06
Ethane,Emissions / Emissions to air,kilogram,2.113690448023671e-06
Particles (PM2.5),Emissions / Emissions to air,kilogram,2.1036371366560487e-06
Particles (PM10),Emissions / Emissions to air,kilogram,2.0608609503046727e-06
Radium-226,Emissions / Emissions to air,kilo Becquerel,2.03379947241247e-06
Hydrogen Chloride,Emissions / Emissions to air,kilogram,2.0114581209487475e-06
Xenon-137,air,kilo Becquerel,1.99335648917058e-06
Methane (biogenic),Emissions / Emissions to air,kilogram,1.9669398775976087e-06
chloride,Emissions / Emissions to soil,kilogram,1.9411852288614913e-06
"DOC, Dissolved Organic Carbon",water,kilogram,1.929269766743038e-06
Polonium-210,Emissions / Emissions to air,kilo Becquerel,1.8016923475239364e-06
Carbon-14,Emissions / Emissions to air,kilo Becquerel,1.7334829718435592e-06
Particles (PM2.5),Emissions / Emissions to air,kilogram,1.6916671011903194e-06
Carbon,soil,kilogram,1.6635872951367565e-06
Titanium,Emissions / Emissions to air,kilogram,1.6264334465841757e-06
Ammonia,Emissions / Emissions to air,kilogram,1.6117539356535554e-06
"To Traffic Area, Road Network",Land use / Land transformation,square meter,1.5841881275611765e-06
Particles (> PM10),air,kilogram,1.5430976759923946e-06
Hydrogen Chloride,Emissions / Emissions to air,kilogram,1.534106818373383e-06
Particles (> PM10),air,kilogram,1.4670025676725245e-06
Uranium-234,Emissions / Emissions to water,kilo Becquerel,1.4632397103419047e-06
Bromine,Emissions / Emissions to air,kilogram,1.4051757419886282e-06
Barium sulfate,Emissions / Emissions to water,kilogram,1.3962514161521591e-06
"Wood, soft, standing",resources / biotic,cubic meter,1.353882056884921e-06
Particles (PM10),Emissions / Emissions to air,kilogram,1.333337521204834e-06
Zinc,Emissions / Emissions to air,kilogram,1.326517413055547e-06
Strontium,Emissions / Emissions to water,kilogram,1.3103003483671892e-06
Water,Emissions / Emissions to water,cubic meter,1.3025868855576945e-06
Magnesium,natural resource,kilogram,1.2518986439882463e-06
Thorium-234,water,kilo Becquerel,1.2078940614527182e-06
Protactinium-234,water,kilo Becquerel,1.2076682533218173e-06
Total Organic Carbon,water,kilogram,1.2033392983860755e-06
Aluminium,Emissions / Emissions to air,kilogram,1.198399323839004e-06
Cesium-137,Emissions / Emissions to water,kilo Becquerel,1.1534854232817234e-06
arsenic,Emissions / Emissions to water,kilogram,1.1254500325834821e-06
iron,Emissions / Emissions to soil,kilogram,1.1092875336476063e-06
Carbonate Ion,water,kilogram,1.0776210439434338e-06
Lead-210,Emissions / Emissions to air,kilo Becquerel,1.0683952132102684e-06
"Hydrocarbons, Chlorinated",air,kilogram,1.0316986618692923e-06
molybdenum,Emissions / Emissions to water,kilogram,1.0255387329811478e-06
Agriculture,Land use / Land occupation,square meter-year,1.0231288820163585e-06
Molybdenum,Resources / Resources from ground,kilogram,9.814541933347692e-07
Nitrous Oxide,Emissions / Emissions to air,kilogram,9.715717375219023e-07
Aluminium,Emissions / Emissions to air,kilogram,9.601224644898973e-07
Butane,Emissions / Emissions to air,kilogram,9.428399731725549e-07
Argon-41,air,kilo Becquerel,9.317993621719016e-07
Strontium,Emissions / Emissions to water,kilogram,9.189868026403845e-07
Sulfate Ion,air,kilogram,9.113040756562565e-07
Pentane,Emissions / Emissions to air,kilogram,9.028878072049896e-07
Ammonia,Emissions / Emissions to air,kilogram,8.961957123733537e-07
"Oils, Unspecified",Emissions / Emissions to water,kilogram,8.875503234470404e-07
To Water Bodies,land use,square meter,8.870079164206379e-07
hydrogen sulfide,Emissions / Emissions to water,kilogram,8.867053808780655e-07
Carbon Monoxide (biogenic),Emissions / Emissions to air,kilogram,8.470332106371506e-07
Propane,Emissions / Emissions to air,kilogram,8.336843548302956e-07
"DOC, Dissolved Organic Carbon",water,kilogram,8.168732974167661e-07
vanadium,Emissions / Emissions to water,kilogram,7.995965143427265e-07
fluorane,Emissions / Emissions to air,kilogram,7.74518286072454e-07
"Water, salt, sole",resources / in water,cubic meter,7.675411640581177e-07
Ammonium,Emissions / Emissions to water,kilogram,7.659566077915165e-07
Carbonate Ion,water,kilogram,7.624213093867226e-07
Titanium,Emissions / Emissions to water,kilogram,7.353742008193957e-07
"Carboxylic Acids, Unspecified",water,kilogram,7.226423217414219e-07
Uranium-238,Emissions / Emissions to air,kilo Becquerel,6.826750891565983e-07
Chromium,Emissions / Emissions to water,kilogram,6.813786256454708e-07
"Actinides, Radioactive, Unspecified",water,kilo Becquerel,6.805616558672577e-07
Chlorate ion,Emissions / Emissions to water,kilogram,6.477278454688392e-07
Hydrogen,air,kilogram,6.411433546634444e-07
Chromium-51,water,kilo Becquerel,6.298759878823247e-07
Uranium-234,Emissions / Emissions to air,kilo Becquerel,6.282898355795519e-07
Ammonium,Emissions / Emissions to water,kilogram,6.222500842854838e-07
"Permanent Crops, Non-irrigated, Intensive",Land use / Land occupation,square meter-year,6.160631617867345e-07
Particles (> PM10),air,kilogram,6.111106671050974e-07
selenium,Emissions / Emissions to water,kilogram,6.11053678161981e-07
Pentane,Emissions / Emissions to air,kilogram,5.603169685914888e-07
aluminium,Emissions / Emissions to soil,kilogram,5.545289814019292e-07
Potassium-40,water,kilo Becquerel,5.474327059774186e-07
From Mineral Extraction Site,Land use / Land transformation,square meter,5.426048763693493e-07
Sodium,air,kilogram,5.284319476345287e-07
Xenon-131m,air,kilo Becquerel,5.245420372530196e-07
Barium,Emissions / Emissions to water,kilogram,4.950183208212354e-07
Hexane,Emissions / Emissions to air,kilogram,4.863860070018469e-07
Polonium-210,water,kilo Becquerel,4.816728578083174e-07
Copper,Emissions / Emissions to air,kilogram,4.815979257212507e-07
"Energy, Geothermal, Converted",natural resource,megajoule,4.772382870070017e-07
"Carboxylic Acids, Unspecified",water,kilogram,4.71028778650601e-07
Magnesium,Emissions / Emissions to soil,kilogram,4.436237710169312e-07
To Pasture/meadow,Land use / Land transformation,square meter,4.2363982532688796e-07
Nickel,Emissions / Emissions to air,kilogram,4.236266202098167e-07
Aluminium,Emissions / Emissions to water,kilogram,4.213947492982744e-07
Iodine-129,Emissions / Emissions to air,kilo Becquerel,4.191952046796603e-07
Copper,Emissions / Emissions to water,kilogram,4.179977189938101e-07
Potassium,air,kilogram,4.081223051475777e-07
Potassium,water,kilogram,4.0809696318489697e-07
"Wood, hard, standing",resources / biotic,cubic meter,3.965980472147146e-07
Iron,Emissions / Emissions to soil,kilogram,3.939220216775455e-07
Iron,Emissions / Emissions to air,kilogram,3.881463667203593e-07
Water,air,cubic meter,3.737794645455056e-07
Kaolinite,soil,kilogram,3.720926719651472e-07
"To Traffic Area, Rail/road Embankment",Land use / Land transformation,square meter,3.710305030719455e-07
Molybdenum,Emissions / Emissions to water,kilogram,3.670402132166298e-07
Particles (PM10),Emissions / Emissions to air,kilogram,3.6666637053985105e-07
Phosphate,Emissions / Emissions to water,kilogram,3.6006962218576547e-07
