flow,compartment,unit,amount
Carbon,soil,kilogram,0.00010851023696417726
"DOC, Dissolved Organic Carbon",water,kilogram,0.0001071786897299243
Calcium,Emissions / Emissions to soil,kilogram,0.00010486768988158943
Barium sulfate,Emissions / Emissions to water,kilogram,0.00010415069971262145
Kaolinite,soil,kilogram,0.00010388105501086262
Silver-110,Emissions / Emissions to water,kilo Becquerel,0.00010263425348576861
Uranium-238,Emissions / Emissions to water,kilo Becquerel,0.00010056475230702922
From Shrub Land,Land use / Land transformation,square meter,0.00010039628052499546
Particles (PM2.5),Emissions / Emissions to air,kilogram,0.00010003968912525624
Xenon-135,air,kilo Becquerel,9.964445070186126e-05
Strontium,Emissions / Emissions to water,kilogram,9.909353380182744e-05
Particles (PM10),Emissions / Emissions to air,kilogram,9.744056943110889e-05
Sulfur,Resources / Resources from ground,kilogram,9.716639370087981e-05
Particles (> PM10),air,kilogram,9.246189689505431e-05
Ammonia,Emissions / Emissions to air,kilogram,8.795913037161416e-05
Uranium-238,Emissions / Emissions to air,kilo Becquerel,8.169713685744327e-05
Carbonate Ion,water,kilogram,8.098722687997244e-05
"To Arable, Fallow",Land use / Land transformation,square meter,7.866451168712498e-05
Nitrous Oxide,Emissions / Emissions to air,kilogram,7.84916119837851e-05
Uranium-234,Emissions / Emissions to air,kilo Becquerel,7.613009783949859e-05
Potassium-40,air,kilo Becquerel,7.313938395009835e-05
copper,Emissions / Emissions to water,kilogram,7.29218542494984e-05
"From Arable, Fallow",Land use / Land transformation,square meter,7.291969019727437e-05
iron,Emissions / Emissions to soil,kilogram,7.236211654988027e-05
Phosphorus,Resources / Resources from ground,kilogram,7.184177236622972e-05
Water,Emissions / Emissions to water,cubic meter,7.174298826482764e-05
Strontium,Emissions / Emissions to water,kilogram,7.050800663361477e-05
Butane,Emissions / Emissions to air,kilogram,7.042654155190391e-05
Water,air,cubic meter,6.994693495452749e-05
Iodine-129,Emissions / Emissions to air,kilo Becquerel,6.783640535649486e-05
boron,Emissions / Emissions to water,kilogram,6.438262165635166e-05
Silicon,Emissions / Emissions to soil,kilogram,6.237535416297694e-05
Propane,Emissions / Emissions to air,kilogram,6.023749291102671e-05
"From Forest, Extensive",Land use / Land transformation,square meter,5.7714081630875206e-05
"From Pasture/meadow, Intensive",Land use / Land transformation,square meter,5.744222504325612e-05
"Carbon, organic, in soil or biomass stock",resources / in ground,kilogram,5.656203142366291e-05
Hydrogen Chloride,Emissions / Emissions to air,kilogram,5.625945798519799e-05
Arable,Land use / Land occupation,square meter-year,5.585346848783874e-05
Carbonate Ion,water,kilogram,5.552123930077163e-05
Particles (PM10),Emissions / Emissions to air,kilogram,5.547713806397672e-05
"Carboxylic Acids, Unspecified",water,kilogram,5.442343608399143e-05
Aluminium,Emissions / Emissions to water,kilogram,5.2264528859050004e-05
Krypton-89,air,kilo Becquerel,5.13510239303323e-05
Uranium-238,Emissions / Emissions to air,kilo Becquerel,5.1053150363981e-05
iron,Emissions / Emissions to air,kilogram,5.0410731730230905e-05
"To Traffic Area, Road Network",Land use / Land transformation,square meter,5.000003484495198e-05
To Shrub Land,Land use / Land transformation,square meter,4.944759013353666e-05
Silicon,Emissions / Emissions to air,kilogram,4.917954845995241e-05
Nitrous Oxide,Emissions / Emissions to air,kilogram,4.8696855086853445e-05
Ammonium,Emissions / Emissions to water,kilogram,4.700040698628024e-05
Aluminium,Emissions / Emissions to air,kilogram,4.635760847598003e-05
Carbon Monoxide (biogenic),Emissions / Emissions to air,kilogram,4.6094249170982386e-05
Sodium sulfate,resources / in ground,kilogram,4.5555701826478355e-05
Lead,Resources / Resources from ground,kilogram,4.554989026717602e-05
"Oils, Unspecified",Emissions / Emissions to water,kilogram,4.4126475721202215e-05
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,4.2959844286665245e-05
Sulfate Ion,air,kilogram,4.268446213827045e-05
Ozone,air,kilogram,4.107146704588842e-05
Pentane,Emissions / Emissions to air,kilogram,4.0868312885604824e-05
Agriculture,Land use / Land occupation,square meter-year,4.026172750457419e-05
Pentane,Emissions / Emissions to air,kilogram,3.9449546595602453e-05
"From Forest, Natural",Land use / Land transformation,square meter,3.884631693582891e-05
"Wood, soft, standing",resources / biotic,cubic meter,3.771660860609561e-05
Barium,Emissions / Emissions to water,kilogram,3.741638132497246e-05
Particles (PM2.5),Emissions / Emissions to air,kilogram,3.698475872968722e-05
"Permanent Crops, Non-irrigated, Intensive",Land use / Land occupation,square meter-year,3.692782894689874e-05
"Wood, hard, standing",resources / biotic,cubic meter,3.665772287026203e-05
Hydrogen,air,kilogram,3.6511579646168395e-05
Potassium,water,kilogram,3.617344584568161e-05
aluminium,Emissions / Emissions to soil,kilogram,3.616951967122031e-05
Sulfate Ion,air,kilogram,3.523036170571563e-05
Molybdenum,Resources / Resources from ground,kilogram,3.509436678897343e-05
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,3.4988040972461614e-05
"Carboxylic Acids, Unspecified",water,kilogram,3.458699700258746e-05
Ammonia,Emissions / Emissions to air,kilogram,3.443792133175018e-05
Radium-228,air,kilo Becquerel,3.39862307594529e-05
lead,Emissions / Emissions to water,kilogram,3.378071791524161e-05
fluorane,Emissions / Emissions to air,kilogram,3.3716879558978575e-05
cobalt,Emissions / Emissions to water,kilogram,3.276587936220127e-05
"Urban, Continuously Built",Land use / Land occupation,square meter-year,3.259656412188123e-05
Sulfur,Emissions / Emissions to soil,kilogram,3.2313677110035725e-05
Aluminium,Emissions / Emissions to soil,kilogram,3.095706148774192e-05
Chromium,Emissions / Emissions to water,kilogram,3.016936810244417e-05
Ammonia,Emissions / Emissions to air,kilogram,2.9770025848756706e-05
Nitrite,Emissions / Emissions to water,kilogram,2.916804718765382e-05
Magnesium,Emissions / Emissions to soil,kilogram,2.8935621952298182e-05
Antimony-125,Emissions / Emissions to water,kilo Becquerel,2.818260263163289e-05
Cesium-134,Emissions / Emissions to water,kilo Becquerel,2.797296393975575e-05
Barium(2+),Emissions / Emissions to water,kilogram,2.6832660679633455e-05
Iron,Emissions / Emissions to soil,kilogram,2.6626958830666864e-05
Fluosilicic Acid,water,kilogram,2.4848434899847343e-05
Nitrogen,air,kilogram,2.4824981585908677e-05
Chromium-51,water,kilo Becquerel,2.4606154598322982e-05
Thorium-230,Emissions / Emissions to air,kilo Becquerel,2.3636384928314103e-05
To Inland Water Bodies,land use,square meter,2.3294992483142932e-05
Hexane,Emissions / Emissions to air,kilogram,2.3179312443320493e-05
Propane,Emissions / Emissions to air,kilogram,2.200874925891765e-05
Potassium-40,water,kilo Becquerel,2.1982416639886824e-05
Antimony-124,Emissions / Emissions to water,kilo Becquerel,2.1958022277182776e-05
Sand,soil,kilogram,2.1853067923962095e-05
sulfur,Emissions / Emissions to soil,kilogram,2.1701711418906913e-05
Arsenic,Emissions / Emissions to water,kilogram,2.0962293137586172e-05
Thorium-232,emissions to air / high. pop.,kilo Becquerel,2.0132591536086956e-05
Carbon tetrafluoride,Emissions / Emissions to air,kilogram,1.9676948816153337e-05
Butane,Emissions / Emissions to air,kilogram,1.9668895856248822e-05
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,1.9377166540153827e-05
arsenic,Emissions / Emissions to water,kilogram,1.898690158014775e-05
"Aerosols, Radioactive, Unspecified",air,kilo Becquerel,1.877569448202551e-05
Barium(2+),Emissions / Emissions to soil,kilogram,1.808475951284325e-05
Sodium chloride,resources / in water,kilogram,1.797602161199123e-05
Fluorine,natural resource,kilogram,1.79372119273086e-05
Gypsum,resources / in ground,kilogram,1.780289856099313e-05
Iodide Ion,Emissions / Emissions to water,kilogram,1.6880502970124193e-05
Xenon-138,air,kilo Becquerel,1.6537733065349167e-05
"To Traffic Area, Rail/road Embankment",Land use / Land transformation,square meter,1.6423565922253716e-05
Nitrous Oxide,Emissions / Emissions to air,kilogram,1.6153744136223916e-05
Iodine-129,Emissions / Emissions to water,kilo Becquerel,1.539377217407983e-05
Bromate,Emissions / Emissions to water,kilogram,1.5083162677134094e-05
Calcium,Emissions / Emissions to air,kilogram,1.5072556124013702e-05
Xenon-137,air,kilo Becquerel,1.5064056985675785e-05
Cobalt-60,Emissions / Emissions to water,kilo Becquerel,1.4329202711802852e-05
Aluminium,Emissions / Emissions to water,kilogram,1.3995751488586654e-05
Fluosilicic Acid,air,kilogram,1.3804686463526292e-05
Thorium-228,air,kilo Becquerel,1.339002827764434e-05
Helium,air,kilogram,1.3213609648746678e-05
"Oils, Unspecified",Emissions / Emissions to water,kilogram,1.3180868125304442e-05
Hexane,Emissions / Emissions to air,kilogram,1.3105797808833433e-05
hydrogen sulfide,Emissions / Emissions to water,kilogram,1.3035473473407299e-05
Titanium,Emissions / Emissions to water,kilogram,1.2848678043093483e-05
Potassium,soil,kilogram,1.2660692591328133e-05
Ethylene,Emissions / Emissions to air,kilogram,1.2642678401789048e-05
Manganese-54,Emissions / Emissions to water,kilo Becquerel,1.2493460982778754e-05
Xylene,Emissions / Emissions to air,kilogram,1.2431548366989351e-05
"From Traffic Area, Rail/road Embankment",Land use / Land transformation,square meter,1.1884347435327937e-05
Magnesium,Emissions / Emissions to soil,kilogram,1.1771895581699805e-05
Formaldehyde,Emissions / Emissions to air,kilogram,1.1665087950039442e-05
Sulfide ion,water,kilogram,1.1627035951548502e-05
Bromine,Emissions / Emissions to water,kilogram,1.1507714817733634e-05
Iodide Ion,Emissions / Emissions to water,kilogram,1.1131643074429659e-05
Boron,Emissions / Emissions to water,kilogram,1.0458638272249722e-05
2-hydroxybenzonitrile,Emissions / Emissions to air,kilogram,1.0409036088878078e-05
Silicon,Emissions / Emissions to air,kilogram,1.0322800516095086e-05
Bromine,Emissions / Emissions to water,kilogram,1.0143817976092483e-05
Benzene,Emissions / Emissions to air,kilogram,9.933931949978728e-06
"Volume Occupied, Underground Deposit",land use,cubic meter,9.783494073226634e-06
Manganese,Emissions / Emissions to water,kilogram,9.716290893572342e-06
Thorium-234,air,kilo Becquerel,9.6437591715779e-06
Protactinium-234,air,kilo Becquerel,9.641040262636446e-06
Potassium,air,kilogram,8.893349047214945e-06
beryllium,Emissions / Emissions to water,kilogram,8.875322422288677e-06
Hydrogen Chloride,Emissions / Emissions to air,kilogram,8.52050789132918e-06
Benzene,Emissions / Emissions to air,kilogram,8.021361460202562e-06
