flow,compartment,unit,amount
Construction Site,Land use / Land occupation,square meter-year,4.941629523423484e-06
Xenon-135,air,kilo Becquerel,4.90921931994883e-06
"Arable, Non-irrigated",Land use / Land occupation,square meter-year,4.908442799011774e-06
Uranium-235,Emissions / Emissions to water,kilo Becquerel,4.646841087256465e-06
Uranium alpha,emissions to air / low. pop.,kilo Becquerel,4.405141772046005e-06
Potassium,water,kilogram,4.364538302337516e-06
Sodium,water,kilogram,4.339106777427612e-06
Non-methane Volatile Organic Compounds,Emissions / Emissions to air,kilogram,4.211851465012084e-06
Fluorspar,soil,kilogram,4.064045997780421e-06
Lead-210,Emissions / Emissions to air,kilo Becquerel,3.6712087293593443e-06
Particles (PM10),Emissions / Emissions to air,kilogram,3.66016057565878e-06
Radium-226,Emissions / Emissions to air,kilo Becquerel,3.549802349850627e-06
"To Traffic Area, Road Network",Land use / Land transformation,square meter,3.477975951309132e-06
Biological Oxygen Demand,water,kilogram,3.378328970804888e-06
Particles (PM2.5),Emissions / Emissions to air,kilogram,3.2838714581874467e-06
Biological Oxygen Demand,water,kilogram,3.247847167870042e-06
To Dump Site,Land use / Land transformation,square meter,3.156070988321016e-06
Sulfate Ion,water,kilogram,2.8750899562648268e-06
Silicon,Emissions / Emissions to water,kilogram,2.772418346214191e-06
Uranium-234,Emissions / Emissions to water,kilo Becquerel,2.752026781386385e-06
To Arable,Land use / Land transformation,square meter,2.6277596431762886e-06
Krypton-89,air,kilo Becquerel,2.5882095621935134e-06
boron,Emissions / Emissions to water,kilogram,2.5384680875177183e-06
From Seabed,land use,square meter,2.514658017874527e-06
Ethane,Emissions / Emissions to air,kilogram,2.5029611114448753e-06
Polonium-210,water,kilo Becquerel,2.401885283031312e-06
Potassium-40,water,kilo Becquerel,2.3610413161252256e-06
nickel,Emissions / Emissions to water,kilogram,2.358302879755337e-06
"Wood, soft, standing",resources / biotic,cubic meter,2.356787433563846e-06
Thorium-234,water,kilo Becquerel,2.2849429776808733e-06
Protactinium-234,water,kilo Becquerel,2.2845793083661347e-06
"Radioactive Species, Other Beta Emitters",air,kilo Becquerel,2.2085319008015183e-06
Cobalt-58,Emissions / Emissions to water,kilo Becquerel,2.183493085058032e-06
To Water Bodies,land use,square meter,2.1772701514512146e-06
Ammonia,Emissions / Emissions to air,kilogram,2.1044678140960453e-06
Particles (PM10),Emissions / Emissions to air,kilogram,2.079030257010124e-06
titanium,Emissions / Emissions to water,kilogram,2.0088820694021395e-06
Carbon Monoxide (biogenic),Emissions / Emissions to air,kilogram,1.9723256501816956e-06
Potassium chloride,resources / in ground,kilogram,1.9715774880908803e-06
Polonium-210,water,kilo Becquerel,1.9221379009106477e-06
Calcium,Emissions / Emissions to soil,kilogram,1.9181575844852656e-06
chloride,Emissions / Emissions to soil,kilogram,1.6781978822744323e-06
Potassium,water,kilogram,1.6732747581061729e-06
"DOC, Dissolved Organic Carbon",water,kilogram,1.5798490775006157e-06
Cobalt-60,Emissions / Emissions to water,kilo Becquerel,1.5793712085770264e-06
"DOC, Dissolved Organic Carbon",water,kilogram,1.5676828110437861e-06
Barium sulfate,Emissions / Emissions to water,kilogram,1.5599818633001172e-06
Hydrogen-3,Emissions / Emissions to air,kilo Becquerel,1.5243925885453096e-06
Nitrogen,air,kilogram,1.4955196439252187e-06
Strontium,Emissions / Emissions to water,kilogram,1.4791524479067985e-06
Carbon,soil,kilogram,1.438350796008272e-06
Silver-110,Emissions / Emissions to water,kilo Becquerel,1.43052973090367e-06
To Mineral Extraction Site,Land use / Land transformation,square meter,1.4290852139040065e-06
Chloride,Emissions / Emissions to water,kilogram,1.4032571971359545e-06
"Actinides, Radioactive, Unspecified",water,kilo Becquerel,1.3504900126142905e-06
"Wood, hard, standing",resources / biotic,cubic meter,1.3183747368968611e-06
Uranium-238,Emissions / Emissions to air,kilo Becquerel,1.2999149273655084e-06
Chemical Oxygen Demand,water,kilogram,1.284301543571944e-06
barium,Emissions / Emissions to water,kilogram,1.275336646675084e-06
copper,Emissions / Emissions to water,kilogram,1.2230578023487794e-06
Carbonate Ion,water,kilogram,1.2115490340110785e-06
lake water,Resources / Resources from water,cubic meter,1.2037542778151797e-06
Titanium,Resources / Resources from ground,kilogram,1.1799655022572195e-06
Particles (> PM10),air,kilogram,1.1728070209115854e-06
Aluminium,Emissions / Emissions to air,kilogram,1.1119121705819085e-06
Methane (fossil),Emissions / Emissions to air,kilogram,1.1067588210243077e-06
Hydrogen Chloride,Emissions / Emissions to air,kilogram,1.1019687167644665e-06
Hydrogen Chloride,Emissions / Emissions to air,kilogram,1.0447951661805918e-06
Sodium,soil,kilogram,9.83086620474733e-07
Uranium-234,Emissions / Emissions to air,kilo Becquerel,9.79350306438329e-07
Molybdenum,Resources / Resources from ground,kilogram,9.738256351177037e-07
Non-methane Volatile Organic Compounds,Emissions / Emissions to air,kilogram,9.708616570142755e-07
iron,Emissions / Emissions to soil,kilogram,9.589874859836558e-07
Water,Emissions / Emissions to water,cubic meter,9.258717536277389e-07
Uranium-238,Emissions / Emissions to water,kilo Becquerel,9.1353870402928e-07
"Solids, Inorganic",water,kilogram,9.068270298461358e-07
Iodine-129,Emissions / Emissions to air,kilo Becquerel,8.315232753750241e-07
Strontium,Emissions / Emissions to water,kilogram,8.214347059854438e-07
Xenon-138,air,kilo Becquerel,8.147704975110292e-07
"Carboxylic Acids, Unspecified",water,kilogram,8.127066082889466e-07
Particles (PM2.5),Emissions / Emissions to air,kilogram,7.719397435084063e-07
Carbon Monoxide (biogenic),Emissions / Emissions to air,kilogram,7.692062391775897e-07
Chemical Oxygen Demand,water,kilogram,7.665721854419243e-07
Biological Oxygen Demand,water,kilogram,7.572050339973044e-07
Xenon-137,air,kilo Becquerel,7.421663632042917e-07
Particles (> PM10),air,kilogram,7.139969023006619e-07
Phosphorus,Resources / Resources from ground,kilogram,7.074962649172963e-07
Particles (PM10),Emissions / Emissions to air,kilogram,7.036842118722132e-07
Colemanite,soil,kilogram,7.015912636847172e-07
Ammonium,Emissions / Emissions to water,kilogram,7.002399051309835e-07
Carbon-14,Emissions / Emissions to air,kilo Becquerel,6.770130941081748e-07
Propane,Emissions / Emissions to air,kilogram,6.656404466823358e-07
Particles (PM10),Emissions / Emissions to air,kilogram,6.655018462367713e-07
Cesium-137,Emissions / Emissions to water,kilo Becquerel,6.601999487200193e-07
Sodium sulfate,resources / in ground,kilogram,6.463615774689991e-07
Carbonate Ion,water,kilogram,6.396071263475919e-07
iron,Emissions / Emissions to air,kilogram,6.394208003234187e-07
cobalt,Emissions / Emissions to water,kilogram,6.187409352632396e-07
Chloride,Emissions / Emissions to soil,kilogram,6.088833862922109e-07
Aluminium,Emissions / Emissions to air,kilogram,5.880100940180351e-07
Carbon,soil,kilogram,5.758765885910209e-07
Ammonia,Emissions / Emissions to air,kilogram,5.717447953149282e-07
"Permanent Crops, Non-irrigated, Intensive",Land use / Land occupation,square meter-year,5.681756201168101e-07
"To Traffic Area, Rail/road Embankment",Land use / Land transformation,square meter,5.656273350418298e-07
Barium,Emissions / Emissions to water,kilogram,5.586846271797925e-07
"From Traffic Area, Rail/road Embankment",Land use / Land transformation,square meter,5.478852752779869e-07
Sulfate Ion,air,kilogram,5.41419098769433e-07
Butane,Emissions / Emissions to air,kilogram,5.249371386868378e-07
Nitrous Oxide,Emissions / Emissions to air,kilogram,5.187110878791722e-07
Sand,soil,kilogram,5.08348226007657e-07
From Shrub Land,Land use / Land transformation,square meter,4.894471856448994e-07
Ammonium,Emissions / Emissions to water,kilogram,4.886847977549985e-07
Potassium,air,kilogram,4.821421736328526e-07
aluminium,Emissions / Emissions to soil,kilogram,4.794495957853826e-07
From Mineral Extraction Site,Land use / Land transformation,square meter,4.791835067088808e-07
Particles (PM2.5),Emissions / Emissions to air,kilogram,4.6912280809465046e-07
Particles (PM2.5),Emissions / Emissions to air,kilogram,4.6477097614849726e-07
Potassium-40,air,kilo Becquerel,4.550102099184682e-07
Lead,Resources / Resources from ground,kilogram,4.513755905253782e-07
To Inland Water Bodies,land use,square meter,4.506158665777371e-07
Total Organic Carbon,water,kilogram,4.438830222052446e-07
Thorium-232,emissions to water / river,kilo Becquerel,4.4231746228007924e-07
Ozone,air,kilogram,4.4165515982454773e-07
Ammonia,Emissions / Emissions to air,kilogram,4.2212990468749144e-07
"Carbon, organic, in soil or biomass stock",resources / in ground,kilogram,4.2126519884037586e-07
Formaldehyde,Emissions / Emissions to air,kilogram,4.122652608451438e-07
Hydrogen Chloride,Emissions / Emissions to air,kilogram,4.029584090234224e-07
"Carboxylic Acids, Unspecified",water,kilogram,3.9968887800434825e-07
Magnesium,Emissions / Emissions to soil,kilogram,3.835599100341176e-07
Agriculture,Land use / Land occupation,square meter-year,3.8006828232206025e-07
From Dump Site,Land use / Land transformation,square meter,3.7105129936939496e-07
Uranium-238,Emissions / Emissions to air,kilo Becquerel,3.4974446851845824e-07
Argon-41,air,kilo Becquerel,3.469274801653503e-07
Benzene,Emissions / Emissions to air,kilogram,3.4378124541100097e-07
"Noise, aircraft, freight",non material emissions / unspecified,ton kilometer,3.3664499592315695e-07
To Pasture/meadow,Land use / Land transformation,square meter,3.3301772977468905e-07
Nitrous Oxide,Emissions / Emissions to air,kilogram,3.2956221186365006e-07
Shrub Land,Land use / Land occupation,square meter-year,3.186285917274883e-07
Potassium-40,air,kilo Becquerel,3.1344665074820396e-07
Thorium-230,Emissions / Emissions to air,kilo Becquerel,3.0448802029460776e-07
"Oils, Unspecified",Emissions / Emissions to water,kilogram,3.019192054633703e-07
Nitrous Oxide,Emissions / Emissions to air,kilogram,2.963201048423061e-07
From Arable,Land use / Land transformation,square meter,2.886180682160748e-07
sulfur,Emissions / Emissions to soil,kilogram,2.876697127788942e-07
Carbon disulfide,Emissions / Emissions to air,kilogram,2.873373303039189e-07
vanadium,Emissions / Emissions to water,kilogram,2.8707979696436337e-07
Barium(2+),Emissions / Emissions to water,kilogram,2.847206413349928e-07
Chromium-51,water,kilo Becquerel,2.6662381525115274e-07
Arable,Land use / Land occupation,square meter-year,2.606475788618651e-07
Aluminium,Emissions / Emissions to water,kilogram,2.5217491785866785e-07
Iodide Ion,Emissions / Emissions to water,kilogram,2.5207636150265736e-07
Radium-228,air,kilo Becquerel,2.473951342453624e-07
Boron,Emissions / Emissions to water,kilogram,2.473186842933926e-07
Barium(2+),Emissions / Emissions to soil,kilogram,2.3972475228444553e-07
Pentane,Emissions / Emissions to air,kilogram,2.3736587161668307e-07
"From Pasture/meadow, Intensive",Land use / Land transformation,square meter,2.3695629341307496e-07
Pentane,Emissions / Emissions to air,kilogram,2.3210372140047415e-07
Particles (> PM10),air,kilogram,2.2711512923839877e-07
Antimony-124,Emissions / Emissions to water,kilo Becquerel,2.23845741618987e-07
Chromium VI,"emissions to water / groundwater, long-term",kilogram,2.134792174691808e-07
Kaolinite,soil,kilogram,2.1346332222287646e-07
Boron,Emissions / Emissions to air,kilogram,2.117186375315507e-07
Iron,Emissions / Emissions to soil,kilogram,2.082025714980896e-07
"DOC, Dissolved Organic Carbon",water,kilogram,2.0240904675892808e-07
Aluminium,Emissions / Emissions to water,kilogram,1.9986622163355193e-07
Xenon-131m,air,kilo Becquerel,1.9529745845803389e-07
"From Forest, Natural",Land use / Land transformation,square meter,1.9408851364393149e-07
arsenic,Emissions / Emissions to water,kilogram,1.924088196571947e-07
Calcium,Emissions / Emissions to air,kilogram,1.9118361443216913e-07
Potassium-40,water,kilo Becquerel,1.8968273077276657e-07
