flow,compartment,unit,amount
To Dump Site,Land use / Land transformation,square meter,0.019209305097776103
Aluminium,Resources / Resources from ground,kilogram,0.019121722558899566
iron,Emissions / Emissions to water,kilogram,0.018020340777560307
Copper,Resources / Resources from ground,kilogram,0.017949526950035783
"Traffic Area, Road Network",Land use / Land occupation,square meter-year,0.017284423231510852
Thorium-228,water,kilo Becquerel,0.01720554771631868
From Pasture/meadow,Land use / Land transformation,square meter,0.016972630835511246
"TOC, Total Organic Carbon","emissions to water / groundwater, long-term",kilogram,0.015557847925064986
"DOC, Dissolved Organic Carbon","emissions to water / groundwater, long-term",kilogram,0.015557847925064807
Manganese,Emissions / Emissions to water,kilogram,0.015029927166999578
Radium-224,water,kilo Becquerel,0.014881319842778537
Chromium,Resources / Resources from ground,kilogram,0.014352494782176423
chloride,Emissions / Emissions to water,kilogram,0.013464059087040209
aluminium,Emissions / Emissions to water,kilogram,0.013169333363657804
"Arable, Non-irrigated",Land use / Land occupation,square meter-year,0.012937556881960603
Used Air,air,kilogram,0.012566991438456866
Magnesium,Emissions / Emissions to water,kilogram,0.012438792728672099
Waste water,emissions to water / ocean,kilogram,0.012393619959462962
Magnesite,soil,kilogram,0.0122326510753996
Phosphate,Emissions / Emissions to water,kilogram,0.012208808911413876
Sulfate Ion,water,kilogram,0.012173983074390979
Sulfur Dioxide,Emissions / Emissions to air,kilogram,0.011885410079438954
Thorium-228,water,kilo Becquerel,0.01183695891817414
Methane (fossil),Emissions / Emissions to air,kilogram,0.011597501929170355
Nitrate,Emissions / Emissions to water,kilogram,0.011199084143938724
"Radioactive Species, Nuclides, Unspecified",water,kilo Becquerel,0.011186200363809169
Waste Heat,water,megajoule,0.010524825311034092
Carbon Monoxide (fossil),Emissions / Emissions to air,kilogram,0.00971849693756847
Titanium,Resources / Resources from ground,kilogram,0.009700371013956113
Carbon Dioxide (land Use Change),Emissions / Emissions to air,kilogram,0.009539777833665697
Xenon-138,air,kilo Becquerel,0.009415940566212725
Uranium alpha,emissions to water / river,kilo Becquerel,0.008835071174329428
Sodium sulfate,resources / in ground,kilogram,0.00877110540929757
Nickel,Resources / Resources from ground,kilogram,0.008586512762267563
Mineral Extraction Site,Land use / Land occupation,square meter-year,0.008257872054239937
Ground Water,Resources / Resources from water,cubic meter,0.00798457309382252
Xenon-131m,air,kilo Becquerel,0.00784835769252046
Iodine-131,Emissions / Emissions to air,kilo Becquerel,0.0075733519880908495
Hypochlorite,water,kilogram,0.007550149354603599
Uranium-238,Emissions / Emissions to water,kilo Becquerel,0.006965164527203561
"To Forest, Intensive",Land use / Land transformation,square meter,0.006911281747191356
Construction Site,Land use / Land occupation,square meter-year,0.00687985316434377
"From Forest, Intensive",Land use / Land transformation,square meter,0.006745149731960277
Phosphorus,Resources / Resources from ground,kilogram,0.006572181520599913
"BOD5, Biological Oxygen Demand","emissions to water / groundwater, long-term",kilogram,0.006322927344956497
"Noise, road, passenger car, average",non material emissions / unspecified,kilometer,0.006239033167281977
Basalt,soil,kilogram,0.006041650374350631
Total Organic Carbon,water,kilogram,0.005580874921555869
Inland Water Bodies,land use,square meter-year,0.005568786426455659
Zinc,Resources / Resources from ground,kilogram,0.005446872891217019
manganese,Emissions / Emissions to water,kilogram,0.0054101054010047885
Xenon-133,Emissions / Emissions to air,kilo Becquerel,0.0053186174966719
Potassium chloride,resources / in ground,kilogram,0.004898922040740405
Chemical Oxygen Demand,water,kilogram,0.0048030583362806845
From Forest,Land use / Land transformation,square meter,0.0045612455207156115
Biological Oxygen Demand,water,kilogram,0.00447473904273864
Krypton-85m,air,kilo Becquerel,0.004447876244975583
Methane (biogenic),Emissions / Emissions to air,kilogram,0.004335981177717414
Water,air,cubic meter,0.004325530532077922
Total Organic Carbon,water,kilogram,0.004234916235337584
Carbon Monoxide (fossil),Emissions / Emissions to air,kilogram,0.004000207485619341
Nitrogen Oxides,Emissions / Emissions to air,kilogram,0.003966875219899133
Nitrate,Emissions / Emissions to water,kilogram,0.003721655781194676
"Solids, Inorganic",water,kilogram,0.003648054573244263
Phosphate,Emissions / Emissions to water,kilogram,0.0036390759483874726
"Oils, Unspecified",Emissions / Emissions to water,kilogram,0.003589552159781786
Carbon Monoxide (fossil),Emissions / Emissions to air,kilogram,0.0035637287162329986
fluoride,Emissions / Emissions to water,kilogram,0.0032429504544724368
Chloride,Emissions / Emissions to soil,kilogram,0.0029502121335786787
To Forest,Land use / Land transformation,square meter,0.00294957754705033
Manganese,Resources / Resources from ground,kilogram,0.0026287804828705754
Sodium,water,kilogram,0.002533282155955157
Magnesium,Emissions / Emissions to water,kilogram,0.0025166554813016353
"Clay, bentonite",resources / in ground,kilogram,0.002496955504232766
"Organic carbon, placed in landfill",resources / in ground,kilogram,0.0024919220750876923
Radon-220,air,kilo Becquerel,0.0024476716192679917
"Radioactive Species, Other Beta Emitters",air,kilo Becquerel,0.0024361875355135947
Methane (fossil),Emissions / Emissions to air,kilogram,0.002431839985219072
Uranium alpha,emissions to water / lake,kilo Becquerel,0.002323654892087939
Biological Oxygen Demand,water,kilogram,0.002301880471068816
Particles (PM10),Emissions / Emissions to air,kilogram,0.002194024732282088
zinc,Emissions / Emissions to water,kilogram,0.002000685733361684
Ammonia,Emissions / Emissions to air,kilogram,0.0019900612540176064
Molybdenum,Emissions / Emissions to water,kilogram,0.0019045669629577644
Ammonia,Emissions / Emissions to air,kilogram,0.0018442621441475374
Chloride,Emissions / Emissions to water,kilogram,0.001732839616409678
Potassium,water,kilogram,0.001729885471229463
Iron,Emissions / Emissions to water,kilogram,0.0017181303865081133
Fluorine,natural resource,kilogram,0.0016444963276784485
Potassium-40,water,kilo Becquerel,0.0016309265394082557
To Industrial Area,Land use / Land transformation,square meter,0.0016075298837009426
Selenium,Emissions / Emissions to water,kilogram,0.001600635587917495
To Arable,Land use / Land transformation,square meter,0.001599886261856417
To Mineral Extraction Site,Land use / Land transformation,square meter,0.0015735259051037596
Potassium,water,kilogram,0.001553920829339691
Krypton-88,air,kilo Becquerel,0.0015491376606750513
Lead(2+),Emissions / Emissions to water,kilogram,0.0015142627464180562
Chemical Oxygen Demand,water,kilogram,0.0014983740657265915
Calcium,Emissions / Emissions to water,kilogram,0.0014844775646133117
