flow,compartment,unit,amount
"Wood, hard, standing",resources / biotic,cubic meter,1.9907539337465135e-07
Uranium-238,Emissions / Emissions to water,kilo Becquerel,1.9548976827664535e-07
cobalt,Emissions / Emissions to water,kilogram,1.801117710291704e-07
lake water,Resources / Resources from water,cubic meter,1.7947181231966633e-07
"Carbon, organic, in soil or biomass stock",resources / in ground,kilogram,1.7891743110840197e-07
Titanium,Resources / Resources from ground,kilogram,1.675433518527623e-07
vanadium,Emissions / Emissions to water,kilogram,1.6528756883985872e-07
Potassium,water,kilogram,1.6509676827547647e-07
From Seabed,land use,square meter,1.6098052254202244e-07
Particles (PM10),Emissions / Emissions to air,kilogram,1.5870287344196321e-07
Krypton-89,air,kilo Becquerel,1.5817489136030426e-07
Particles (> PM10),air,kilogram,1.5382896664386927e-07
Uranium-234,Emissions / Emissions to water,kilo Becquerel,1.503849406814909e-07
Particles (> PM10),air,kilogram,1.4562555622714156e-07
Phosphorus,Resources / Resources from ground,kilogram,1.443820399131394e-07
Particles (PM2.5),Emissions / Emissions to air,kilogram,1.4413885847407725e-07
"Solids, Inorganic",water,kilogram,1.4286494398784665e-07
Aluminium,Emissions / Emissions to water,kilogram,1.420327874103607e-07
Radium-228,air,kilo Becquerel,1.406416425182594e-07
Hydrogen Chloride,Emissions / Emissions to air,kilogram,1.3999567386396933e-07
From Shrub Land,Land use / Land transformation,square meter,1.3368464541030578e-07
Formaldehyde,Emissions / Emissions to air,kilogram,1.307877848993477e-07
Potassium-40,water,kilo Becquerel,1.2782717479961604e-07
"Energy, Geothermal, Converted",natural resource,megajoule,1.2589196354609265e-07
Cobalt-58,Emissions / Emissions to water,kilo Becquerel,1.2533456599556143e-07
Thorium-234,water,kilo Becquerel,1.2492788550690186e-07
Protactinium-234,water,kilo Becquerel,1.2490788533720448e-07
Chemical Oxygen Demand,water,kilogram,1.247550275618873e-07
To Water Bodies,land use,square meter,1.1806085353479333e-07
"From Forest, Natural",Land use / Land transformation,square meter,1.1676165919199338e-07
Potassium,water,kilogram,1.1675690051075147e-07
Xenon-135,air,kilo Becquerel,1.1604473130477334e-07
Carbonate Ion,water,kilogram,1.106761424974387e-07
Ammonia,Emissions / Emissions to air,kilogram,1.0790279155361942e-07
Carbon disulfide,Emissions / Emissions to air,kilogram,1.0416520759906163e-07
Polonium-210,water,kilo Becquerel,1.04146838300615e-07
Cobalt-60,Emissions / Emissions to water,kilo Becquerel,1.0378274570181194e-07
Chromium,Emissions / Emissions to air,kilogram,9.603997944032948e-08
barium,Emissions / Emissions to water,kilogram,9.218971523904393e-08
Ethane,Emissions / Emissions to air,kilogram,9.188977932079647e-08
Calcium,Emissions / Emissions to soil,kilogram,9.009917449904128e-08
Silver-110,Emissions / Emissions to water,kilo Becquerel,8.476493003738456e-08
Nitrogen,air,kilogram,8.049543920773033e-08
"DOC, Dissolved Organic Carbon",water,kilogram,8.020126858932975e-08
chloride,Emissions / Emissions to soil,kilogram,7.883228735692057e-08
Boron,Emissions / Emissions to water,kilogram,7.612307154487102e-08
"Actinides, Radioactive, Unspecified",water,kilo Becquerel,7.37303947663425e-08
Uranium-238,Emissions / Emissions to air,kilo Becquerel,7.186138473694916e-08
Cesium-137,Emissions / Emissions to water,kilo Becquerel,7.002229592892114e-08
"Oils, Unspecified",Emissions / Emissions to water,kilogram,6.974622444327927e-08
From Dump Site,Land use / Land transformation,square meter,6.824195690414676e-08
Carbon,soil,kilogram,6.756807489643981e-08
Nitrous Oxide,Emissions / Emissions to air,kilogram,6.50595009104483e-08
Particles (> PM10),air,kilogram,6.40938889347464e-08
Water,Emissions / Emissions to water,cubic meter,5.909518303348258e-08
Barium sulfate,Emissions / Emissions to water,kilogram,5.860822218215718e-08
Potassium,air,kilogram,5.7561928858130376e-08
Sodium sulfate,resources / in ground,kilogram,5.725186189120036e-08
Strontium,Emissions / Emissions to water,kilogram,5.590071950248363e-08
To Shrub Land,Land use / Land transformation,square meter,5.5454341334793803e-08
Uranium-234,Emissions / Emissions to air,kilo Becquerel,5.4730701231497926e-08
"Noise, aircraft, freight",non material emissions / unspecified,ton kilometer,5.449146600310809e-08
"Oils, biogenic",emissions to soil / forestry,kilogram,5.374546294094705e-08
Sulfur,Resources / Resources from ground,kilogram,5.3599989466611045e-08
Iron,Emissions / Emissions to air,kilogram,5.260315157213833e-08
lead,Emissions / Emissions to water,kilogram,5.188408447151391e-08
Potassium-40,air,kilo Becquerel,5.0898152091151385e-08
Sodium,soil,kilogram,5.049944618300349e-08
Pentane,Emissions / Emissions to air,kilogram,4.9527475618566555e-08
Sulfate Ion,air,kilogram,4.878141958084892e-08
"To Traffic Area, Road Network",Land use / Land transformation,square meter,4.738149988166475e-08
Carbonate Ion,water,kilogram,4.5730439422000176e-08
To Inland Water Bodies,land use,square meter,4.572833405548392e-08
Iodine-129,Emissions / Emissions to air,kilo Becquerel,4.550342325712122e-08
Potassium-40,water,kilo Becquerel,4.509172671521197e-08
iron,Emissions / Emissions to soil,kilogram,4.5085766618716734e-08
Strontium,Emissions / Emissions to water,kilogram,4.5057067364884465e-08
Kaolinite,soil,kilogram,4.442758387460746e-08
Carbon Monoxide (biogenic),Emissions / Emissions to air,kilogram,4.44120575775819e-08
Ammonia,Emissions / Emissions to air,kilogram,4.3209438937535824e-08
"From Forest, Extensive",Land use / Land transformation,square meter,3.903745193939837e-08
"To Permanent Crops, Non-irrigated, Intensive",Land use / Land transformation,square meter,3.848055391927936e-08
Particles (PM10),Emissions / Emissions to air,kilogram,3.845633328088865e-08
Ammonium,Emissions / Emissions to water,kilogram,3.8436857377000236e-08
Uranium-238,Emissions / Emissions to air,kilo Becquerel,3.840333969619148e-08
Colemanite,soil,kilogram,3.8378183434872826e-08
From Industrial Area,Land use / Land transformation,square meter,3.806615398549575e-08
arsenic,Emissions / Emissions to water,kilogram,3.7617722348943545e-08
Butane,Emissions / Emissions to air,kilogram,3.720749058650746e-08
From Mineral Extraction Site,Land use / Land transformation,square meter,3.7077035305650896e-08
Sand,soil,kilogram,3.606838724296122e-08
Fluorine,natural resource,kilogram,3.583594713685099e-08
iron,Emissions / Emissions to air,kilogram,3.494433867680122e-08
