flow,compartment,unit,amount
Hydrogen-3,Emissions / Emissions to air,kilo Becquerel,2.1851667325001544e-05
Strontium,Emissions / Emissions to water,kilogram,2.1785109323198896e-05
Carbon Monoxide (biogenic),Emissions / Emissions to air,kilogram,2.1736497768378467e-05
titanium,Emissions / Emissions to water,kilogram,2.1717897187092027e-05
Trifluralin,Emissions / Emissions to soil,kilogram,2.1191070342394843e-05
nickel,Emissions / Emissions to water,kilogram,2.020194286005231e-05
Cobalt-60,Emissions / Emissions to water,kilo Becquerel,2.020010147025121e-05
Silver-110,Emissions / Emissions to water,kilo Becquerel,1.968172934076744e-05
Agriculture,Land use / Land occupation,square meter-year,1.9084664823576923e-05
Butane,Emissions / Emissions to air,kilogram,1.8982511578326734e-05
"Hydrocarbons, Aliphatic, Alkanes, Cyclic",air,kilogram,1.8729422633749754e-05
Silicon,Emissions / Emissions to soil,kilogram,1.8127742619158788e-05
"Wood, soft, standing",resources / biotic,cubic meter,1.8063071987461415e-05
Uranium-234,Emissions / Emissions to water,kilo Becquerel,1.666585198072891e-05
Particles (PM2.5),Emissions / Emissions to air,kilogram,1.65112874867752e-05
"Carboxylic Acids, Unspecified",water,kilogram,1.622315896716852e-05
"Oils, Unspecified",Emissions / Emissions to water,kilogram,1.6102810578702005e-05
Molybdenum,Resources / Resources from ground,kilogram,1.498286265382411e-05
Particles (PM10),Emissions / Emissions to air,kilogram,1.4903202800504022e-05
Aluminium,Emissions / Emissions to air,kilogram,1.4766765147256293e-05
Ammonia,Emissions / Emissions to air,kilogram,1.4645153911268729e-05
Carbon-14,Emissions / Emissions to air,kilo Becquerel,1.4541395009346621e-05
To Water Bodies,land use,square meter,1.453151855528107e-05
Tebuconazole,Emissions / Emissions to soil,kilogram,1.4449819537846442e-05
Ammonium,Emissions / Emissions to water,kilogram,1.4014182871675304e-05
Thorium-234,water,kilo Becquerel,1.3814947308936567e-05
Protactinium-234,water,kilo Becquerel,1.3812720315589103e-05
Hydrogen Chloride,Emissions / Emissions to air,kilogram,1.292516402078901e-05
Pentane,Emissions / Emissions to air,kilogram,1.2337226720350892e-05
aluminium,Emissions / Emissions to soil,kilogram,1.1962580821117186e-05
"Carboxylic Acids, Unspecified",water,kilogram,1.147328935691381e-05
Potassium,soil,kilogram,1.1374150361403292e-05
Chromium,Emissions / Emissions to soil,kilogram,1.1281211130864688e-05
"Permanent Crops, Non-irrigated, Intensive",Land use / Land occupation,square meter-year,1.1157991794271532e-05
Barium,Emissions / Emissions to water,kilogram,1.1151483835649367e-05
Formaldehyde,Emissions / Emissions to water,kilogram,1.0896872398947999e-05
Hydrogen Chloride,Emissions / Emissions to air,kilogram,1.060862465442762e-05
Iodine,natural resource,kilogram,1.0572193527319619e-05
Pentane,Emissions / Emissions to air,kilogram,1.0549483576583301e-05
Magnesium,natural resource,kilogram,1.0435501052728773e-05
Endosulfan,Emissions / Emissions to soil,kilogram,1.0246752457352516e-05
Calcium,Emissions / Emissions to air,kilogram,1.0112970586394083e-05
Cesium-137,Emissions / Emissions to water,kilo Becquerel,9.581069549218673e-06
Magnesium,Emissions / Emissions to soil,kilogram,9.570067531820801e-06
Particles (> PM10),air,kilogram,9.543475026934456e-06
Napropamide,Emissions / Emissions to soil,kilogram,9.501537726292936e-06
Xylene,Emissions / Emissions to air,kilogram,9.313894197980044e-06
Iodide Ion,Emissions / Emissions to water,kilogram,9.193202828332771e-06
Potassium-40,water,kilo Becquerel,9.065745367006643e-06
Carbofuran,Emissions / Emissions to soil,kilogram,8.974177916911847e-06
barium,Emissions / Emissions to water,kilogram,8.876191010738396e-06
Xenon-138,air,kilo Becquerel,8.699258401667899e-06
Radium-228,air,kilo Becquerel,8.501541307432365e-06
Iron,Emissions / Emissions to soil,kilogram,8.203921223410387e-06
"Actinides, Radioactive, Unspecified",water,kilo Becquerel,8.177446848649359e-06
Barium(2+),Emissions / Emissions to water,kilogram,8.117649572738264e-06
Fluoride Ion,Emissions / Emissions to water,kilogram,8.093539782392463e-06
Carbendazim,Emissions / Emissions to soil,kilogram,8.048204257980674e-06
Xenon-137,air,kilo Becquerel,7.924068176576125e-06
Polonium-210,water,kilo Becquerel,7.680527551959666e-06
sulfur,Emissions / Emissions to soil,kilogram,7.1775481594342545e-06
Kaolinite,soil,kilogram,7.153135529919416e-06
Particles (> PM10),air,kilogram,7.042961900014834e-06
Carbon,soil,kilogram,6.844812463671127e-06
Magnesium,Emissions / Emissions to soil,kilogram,6.838021876987721e-06
Propaquizafop,Emissions / Emissions to soil,kilogram,6.667056927237713e-06
Sulfur,Resources / Resources from ground,kilogram,6.431929430903783e-06
Potassium,water,kilogram,6.372576789653123e-06
Fluoride Ion,Emissions / Emissions to water,kilogram,6.23578140251691e-06
Monocrotophos,Emissions / Emissions to soil,kilogram,6.031611236511214e-06
"Oils, Unspecified",Emissions / Emissions to water,kilogram,6.000608981655544e-06
Barium(2+),Emissions / Emissions to soil,kilogram,5.981289926627562e-06
"Wood, hard, standing",resources / biotic,cubic meter,5.977017551854689e-06
Colemanite,soil,kilogram,5.842810140536332e-06
Hexane,Emissions / Emissions to air,kilogram,5.771102180047655e-06
Benzene,Emissions / Emissions to air,kilogram,5.72921476860326e-06
Nitrogen,air,kilogram,5.71305401097722e-06
Hydrogen,air,kilogram,5.67581158987182e-06
cobalt,Emissions / Emissions to water,kilogram,5.659855395631058e-06
Benzene,Emissions / Emissions to water,kilogram,5.5067694512662485e-06
To Inland Water Bodies,land use,square meter,5.471888442145074e-06
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,5.160059891551717e-06
Propane,Emissions / Emissions to air,kilogram,5.129333178676227e-06
"Noise, aircraft, freight",non material emissions / unspecified,ton kilometer,5.114836745779032e-06
Iodine-129,Emissions / Emissions to air,kilo Becquerel,5.038128586031184e-06
Iodide Ion,Emissions / Emissions to water,kilogram,5.031105010828152e-06
"Energy, Geothermal, Converted",natural resource,megajoule,5.021786912684784e-06
Iron,Emissions / Emissions to water,kilogram,4.999173080500779e-06
"To Traffic Area, Rail/road Embankment",Land use / Land transformation,square meter,4.992590882748062e-06
Polonium-210,water,kilo Becquerel,4.743144032540452e-06
Aluminium,Emissions / Emissions to soil,kilogram,4.7138403544632145e-06
Heptane,Emissions / Emissions to air,kilogram,4.632517373192737e-06
Chromium-51,water,kilo Becquerel,4.614100248776354e-06
"Hydrocarbons, Chlorinated",air,kilogram,4.546850621953599e-06
Metconazole,Emissions / Emissions to soil,kilogram,4.499142269217172e-06
Carbon Monoxide (biogenic),Emissions / Emissions to air,kilogram,4.289557184931859e-06
Butane,Emissions / Emissions to air,kilogram,4.243410094850845e-06
Sulfide ion,water,kilogram,4.2401815851491744e-06
Particles (PM10),Emissions / Emissions to air,kilogram,4.225777100431571e-06
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,4.20710732205815e-06
Potassium,soil,kilogram,4.188621875686968e-06
Manganese,Emissions / Emissions to soil,kilogram,4.180583730036424e-06
Helium,air,kilogram,4.145181652185305e-06
Aluminium,Emissions / Emissions to water,kilogram,4.14251348710734e-06
Carbon disulfide,Emissions / Emissions to air,kilogram,4.108590967576638e-06
Butane,Emissions / Emissions to air,kilogram,4.092653456035715e-06
Chlorate ion,Emissions / Emissions to water,kilogram,4.07702850188177e-06
vanadium,Emissions / Emissions to water,kilogram,3.994349016015116e-06
