flow,compartment,unit,amount
Magnesium,Emissions / Emissions to soil,kilogram,1.9732095946770164e-07
Chromium-51,water,kilo Becquerel,1.9615447374689316e-07
"Permanent Crops, Non-irrigated, Intensive",Land use / Land occupation,square meter-year,1.921471911176743e-07
Ammonia,Emissions / Emissions to air,kilogram,1.9191118599694188e-07
"Actinides, Radioactive, Unspecified",water,kilo Becquerel,1.815520216351214e-07
Carbon Monoxide (biogenic),Emissions / Emissions to air,kilogram,1.774885127976402e-07
Kaolinite,soil,kilogram,1.749279184869275e-07
Ammonia,Emissions / Emissions to air,kilogram,1.6961143624901084e-07
Hexane,Emissions / Emissions to air,kilogram,1.6802253605189578e-07
thallium,Emissions / Emissions to water,kilogram,1.656704005469815e-07
Uranium-238,Emissions / Emissions to air,kilo Becquerel,1.6508243612284984e-07
Particles (> PM10),air,kilogram,1.646989533478227e-07
barium,Emissions / Emissions to water,kilogram,1.6403988543445263e-07
Aluminium,Emissions / Emissions to air,kilogram,1.639990771713092e-07
Uranium-234,Emissions / Emissions to air,kilo Becquerel,1.5791209018803501e-07
"Solids, Inorganic",water,kilogram,1.552470537007231e-07
Iron,Emissions / Emissions to air,kilogram,1.4969600187359886e-07
sulfur,Emissions / Emissions to soil,kilogram,1.4799068902273296e-07
Propane,Emissions / Emissions to air,kilogram,1.4477361051977956e-07
Barium(2+),Emissions / Emissions to water,kilogram,1.442042240425921e-07
Butane,Emissions / Emissions to air,kilogram,1.3688872270520138e-07
Artificial Areas,Land use / Land occupation,square meter-year,1.350320981170219e-07
Helium,air,kilogram,1.3118705343576743e-07
"Wood, soft, standing",resources / biotic,cubic meter,1.2550388369177428e-07
Water,air,cubic meter,1.252449893333458e-07
Barium(2+),Emissions / Emissions to soil,kilogram,1.2332557019225345e-07
Iodine-129,Emissions / Emissions to air,kilo Becquerel,1.1226092457646135e-07
Formaldehyde,Emissions / Emissions to air,kilogram,1.0949625754941705e-07
Chromium VI,"emissions to water / groundwater, long-term",kilogram,1.0882343004330855e-07
Potassium-40,water,kilo Becquerel,1.0160799214220885e-07
Ethane,Emissions / Emissions to air,kilogram,9.974851305086075e-08
Ethylene,Emissions / Emissions to air,kilogram,9.89180232460506e-08
Particles (PM10),Emissions / Emissions to air,kilogram,9.881937168802881e-08
Zinc-65,water,kilo Becquerel,9.831431151044452e-08
Xenon-138,air,kilo Becquerel,9.748159910028117e-08
Nitrous Oxide,Emissions / Emissions to air,kilogram,9.604004587758442e-08
Polonium-210,water,kilo Becquerel,9.512255810706072e-08
To Pasture/meadow,Land use / Land transformation,square meter,9.482545459301799e-08
Iodide Ion,Emissions / Emissions to water,kilogram,9.359620281183838e-08
iron,Emissions / Emissions to air,kilogram,8.97947698091883e-08
Carbon Monoxide (biogenic),Emissions / Emissions to air,kilogram,8.923092016820083e-08
Xenon-137,air,kilo Becquerel,8.879502154852519e-08
To Inland Water Bodies,land use,square meter,8.792978367718168e-08
Potassium,soil,kilogram,8.64567504645403e-08
"Wood, hard, standing",resources / biotic,cubic meter,8.417038438704278e-08
Sulfide ion,water,kilogram,8.366235924090807e-08
"Oils, biogenic",emissions to soil / industrial,kilogram,8.352735408462332e-08
Cumene,Emissions / Emissions to water,kilogram,8.325417961211134e-08
Aluminium,Emissions / Emissions to air,kilogram,8.25750915409362e-08
Aluminium,Emissions / Emissions to water,kilogram,8.208261712426261e-08
Iron,Emissions / Emissions to water,kilogram,8.193433456926124e-08
Aluminium,Emissions / Emissions to water,kilogram,8.163127001240173e-08
Sulfate Ion,air,kilogram,7.784256678895599e-08
Sulfate Ion,air,kilogram,7.603225185260441e-08
Hydrogen Chloride,Emissions / Emissions to air,kilogram,7.221704771365074e-08
Nitrogen,air,kilogram,7.179517231995041e-08
"Hydrocarbons, Chlorinated",air,kilogram,7.042556728274541e-08
Iron,Emissions / Emissions to soil,kilogram,7.040331110311597e-08
Potassium,water,kilogram,6.97057813064786e-08
"To Traffic Area, Rail/road Embankment",Land use / Land transformation,square meter,6.75555974408408e-08
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,6.711057632788002e-08
Sulfur,Emissions / Emissions to water,kilogram,6.622394346928503e-08
Particles (PM2.5),Emissions / Emissions to air,kilogram,6.587958121267856e-08
Propylene,Emissions / Emissions to water,kilogram,6.54566284176295e-08
Antimony,Emissions / Emissions to air,kilogram,6.514933564846486e-08
Benzene,Emissions / Emissions to water,kilogram,6.453162021795777e-08
Iodide Ion,Emissions / Emissions to water,kilogram,6.453121276401658e-08
Acetaldehyde,Emissions / Emissions to air,kilogram,5.8942485673901344e-08
"Water, salt, sole",resources / in water,cubic meter,5.8912841242769574e-08
Ammonia,Emissions / Emissions to air,kilogram,5.8877015515618085e-08
Radium-228,air,kilo Becquerel,5.844292892664268e-08
Bromine,Emissions / Emissions to water,kilogram,5.6242480762760834e-08
Thorium-230,Emissions / Emissions to air,kilo Becquerel,5.613869321090338e-08
Heptane,Emissions / Emissions to air,kilogram,5.6038827763248773e-08
Manganese-54,Emissions / Emissions to water,kilo Becquerel,5.341613653900142e-08
Benzene,Emissions / Emissions to air,kilogram,5.182945779201534e-08
"Oils, Unspecified",Emissions / Emissions to water,kilogram,5.0768222344927314e-08
Bromine,Emissions / Emissions to water,kilogram,5.058272398692401e-08
Antimony-124,Emissions / Emissions to water,kilo Becquerel,4.6465784550266654e-08
Iodine-129,Emissions / Emissions to water,kilo Becquerel,4.45419068506521e-08
Silicon,Emissions / Emissions to air,kilogram,4.451541915358461e-08
