flow,compartment,unit,amount
To Inland Water Bodies,land use,square meter,3.6611926147296606e-07
Nitrous Oxide,Emissions / Emissions to air,kilogram,3.6461785920415856e-07
Volatile Organic Compound,Emissions / Emissions to water,kilogram,3.5921188077080553e-07
Sulfide ion,water,kilogram,3.5307455937960596e-07
Aluminium,Emissions / Emissions to air,kilogram,3.3753446351072314e-07
Magnesium,Emissions / Emissions to air,kilogram,3.349101706987984e-07
Calcium,Emissions / Emissions to soil,kilogram,3.2815872398562746e-07
"Hydrocarbons, Aromatic",Emissions / Emissions to water,kilogram,3.231422088216288e-07
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,3.154036627215395e-07
Carbon disulfide,Emissions / Emissions to air,kilogram,3.147344618504602e-07
Sulfate Ion,air,kilogram,3.107899099615683e-07
Iron,Emissions / Emissions to soil,kilogram,3.0983418746327595e-07
"Hydrocarbons, Chlorinated",air,kilogram,2.9585500478089014e-07
Cumene,Emissions / Emissions to water,kilogram,2.9544346133979104e-07
"Noise, aircraft, freight",non material emissions / unspecified,ton kilometer,2.8810883947868545e-07
Silicon,Emissions / Emissions to soil,kilogram,2.83801255442728e-07
Sand,soil,kilogram,2.8252044974921425e-07
lead,Emissions / Emissions to water,kilogram,2.722970762392901e-07
Lithium,Emissions / Emissions to water,kilogram,2.719591489771251e-07
Particles (PM2.5),Emissions / Emissions to air,kilogram,2.692897896351251e-07
Xenon-131m,air,kilo Becquerel,2.6874858908004275e-07
Thorium-230,Emissions / Emissions to air,kilo Becquerel,2.686106447879372e-07
Chromium-51,water,kilo Becquerel,2.6704743414276296e-07
Ethylene,Emissions / Emissions to air,kilogram,2.6597214965684404e-07
Benzene,Emissions / Emissions to water,kilogram,2.659190680302806e-07
Zinc,Emissions / Emissions to water,kilogram,2.5948008318790026e-07
Thorium-232,emissions to water / river,kilo Becquerel,2.4694976632797594e-07
Iron,Emissions / Emissions to water,kilogram,2.4660152373074206e-07
Boron,Emissions / Emissions to water,kilogram,2.463034118758576e-07
Calcium,Emissions / Emissions to air,kilogram,2.4497867602970754e-07
Ozone,air,kilogram,2.409905562659875e-07
Fluoride Ion,Emissions / Emissions to water,kilogram,2.3782589742100732e-07
Chromium VI,"emissions to water / groundwater, long-term",kilogram,2.3298292115709634e-07
Propylene,Emissions / Emissions to water,kilogram,2.3172097861851242e-07
Benzene,Emissions / Emissions to air,kilogram,2.2695331996336538e-07
