flow,compartment,unit,amount
Nickel,Emissions / Emissions to air,kilogram,1.280075330219132e-06
Cerium-141,air,kilo Becquerel,1.2618042971852609e-06
Heptane,Emissions / Emissions to air,kilogram,1.2617783145405214e-06
Sodium,air,kilogram,1.2506025965866023e-06
"Volume Occupied, Final Repository For Low-active Radioactive Waste",land use,cubic meter,1.2258580900722936e-06
Barium(2+),Emissions / Emissions to air,kilogram,1.2199253946344933e-06
Manganese,Emissions / Emissions to soil,kilogram,1.215045819545078e-06
Molybdenum,Emissions / Emissions to air,kilogram,1.2134047630310132e-06
Fluorine,Emissions / Emissions to air,kilogram,1.1871940134705431e-06
Boron,Emissions / Emissions to air,kilogram,1.171497480849779e-06
Phosphorus,Emissions / Emissions to air,kilogram,1.171497480849779e-06
Sulfide ion,water,kilogram,1.168843962660168e-06
Acetaldehyde,Emissions / Emissions to water,kilogram,1.1661244051374633e-06
Napropamide,Emissions / Emissions to soil,kilogram,1.155567884090644e-06
Copper(2+),Emissions / Emissions to soil,kilogram,1.150586773975801e-06
Strontium(2+),Emissions / Emissions to air,kilogram,1.1350506005643326e-06
Sulfite,water,kilogram,1.1298249051150216e-06
Zirconium,Resources / Resources from ground,kilogram,1.121814295984575e-06
Tebuconazole,Emissions / Emissions to soil,kilogram,1.1205779308784838e-06
Chromium,Emissions / Emissions to soil,kilogram,1.115220997186075e-06
Pentachlorophenol,Emissions / Emissions to air,kilogram,1.06162348175978e-06
Phosphorus,Emissions / Emissions to water,kilogram,1.0408705776398296e-06
Ruthenium-103,water,kilo Becquerel,1.0392955734814299e-06
Potassium,soil,kilogram,1.0243433989768435e-06
Lanthanum,natural resource,kilogram,1.0236068375753003e-06
Chlorodifluoromethane,Emissions / Emissions to air,kilogram,1.0099668598314092e-06
Cobalt-60,Emissions / Emissions to air,kilo Becquerel,9.920292064443633e-07
Tin atom,Emissions / Emissions to water,kilogram,9.86820298284717e-07
Selenium,Emissions / Emissions to air,kilogram,9.854293487431537e-07
"Chlorinated Solvents, Unspecified",water,kilogram,9.627003653099366e-07
Iodine,natural resource,kilogram,9.560268184371792e-07
"From Agriculture, Mosaic",Land use / Land transformation,square meter,9.533599718217806e-07
Cesium-136,water,kilo Becquerel,9.510563988582905e-07
Nitrate,Emissions / Emissions to air,kilogram,9.469151425771106e-07
Propanal,Emissions / Emissions to air,kilogram,9.221115607025042e-07
Decane,Emissions / Emissions to water,kilogram,9.204085382282248e-07
CFC-114,Emissions / Emissions to air,kilogram,9.111555494329797e-07
Mercury(2+),Emissions / Emissions to water,kilogram,8.962402443275468e-07
2-methyl-1-propene,Emissions / Emissions to air,kilogram,8.952797127470752e-07
Sulfate Ion,soil,kilogram,8.820942270957211e-07
Cadmium,Emissions / Emissions to air,kilogram,8.634109121938615e-07
Chromium(6+),Emissions / Emissions to air,kilogram,8.537595570774666e-07
Nitrite,Emissions / Emissions to water,kilogram,8.479074899889462e-07
Adsorbable Organic Halogen Compounds,Emissions / Emissions to water,kilogram,8.475497592212864e-07
Acetaldehyde,Emissions / Emissions to water,kilogram,8.278874315648585e-07
Adsorbable Organic Halogen Compounds,Emissions / Emissions to water,kilogram,8.267742625843553e-07
Nitrate,Emissions / Emissions to air,kilogram,8.198103992416912e-07
Styrene,Emissions / Emissions to air,kilogram,7.910637813298618e-07
Americium-241,Emissions / Emissions to water,kilo Becquerel,7.773876605141658e-07
sulfur,Emissions / Emissions to water,kilogram,7.744037188576071e-07
"1,2-dichlorobenzene",Emissions / Emissions to water,kilogram,7.677185143282236e-07
Mercury(2+),Emissions / Emissions to water,kilogram,7.441597003751252e-07
Acrolein,Emissions / Emissions to air,kilogram,7.429705505142764e-07
Lithium,Resources / Resources from ground,kilogram,7.378534519382574e-07
Gold,Resources / Resources from ground,kilogram,7.339257431063638e-07
"To Urban, Continuously Built",Land use / Land transformation,square meter,7.196776872212986e-07
Tantalum,Resources / Resources from ground,kilogram,7.082621268107454e-07
Endosulfan,Emissions / Emissions to soil,kilogram,6.99803444310156e-07
(1S)-1-(ethylcarbamoyl)ethyl N-phenylcarbamate,Emissions / Emissions to soil,kilogram,6.956475767419279e-07
Mancozeb,Emissions / Emissions to soil,kilogram,6.954252471239718e-07
Nickel,Emissions / Emissions to water,kilogram,6.879738954420304e-07
Carbofuran,Emissions / Emissions to soil,kilogram,6.832271584332656e-07
Black carbon,emissions to air / unspecified,kilogram,6.694335209578765e-07
Mercury,Emissions / Emissions to air,kilogram,6.518146994579848e-07
Trifluoromethane,Emissions / Emissions to air,kilogram,6.415828625608996e-07
Uranium,air,kilogram,6.394836854625487e-07
Silicon,Emissions / Emissions to soil,kilogram,6.332390492021792e-07
Methyl acrylate,Emissions / Emissions to water,kilogram,6.280722958066231e-07
Carbendazim,Emissions / Emissions to soil,kilogram,6.215953134881537e-07
Ethanolamine,Emissions / Emissions to air,kilogram,6.073456361607509e-07
Cadmium,Resources / Resources from ground,kilogram,5.795936254044515e-07
Neodymium,natural resource,kilogram,5.739826200682811e-07
Molybdenum,Emissions / Emissions to water,kilogram,5.649358115168521e-07
Titanium,Emissions / Emissions to air,kilogram,5.631013760900765e-07
Lead(2+),Emissions / Emissions to soil,kilogram,5.627233902229443e-07
Cobalt,Emissions / Emissions to air,kilogram,5.600329670403376e-07
Benzaldehyde,Emissions / Emissions to air,kilogram,5.555046448435488e-07
Chlorothalonil,Emissions / Emissions to soil,kilogram,5.369119240745718e-07
Nitrate,soil,kilogram,5.28365551769298e-07
Beryllium(2+),Emissions / Emissions to water,kilogram,5.279524979515279e-07
Propaquizafop,Emissions / Emissions to soil,kilogram,5.142186021855412e-07
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,5.008454412138217e-07
Benzo[a]pyrene,Emissions / Emissions to air,kilogram,4.987713026970112e-07
Chloroform,Emissions / Emissions to air,kilogram,4.809399328617344e-07
Thorium,air,kilogram,4.802437978411749e-07
"From Urban, Continuously Built",Land use / Land transformation,square meter,4.673990554805195e-07
Ethyl Benzene,Emissions / Emissions to water,kilogram,4.5918682134232713e-07
Vinyl Acetate,Emissions / Emissions to air,kilogram,4.5669265431221564e-07
Chromium(6+),Emissions / Emissions to air,kilogram,4.495502756955596e-07
Lanthanum-140,air,kilo Becquerel,4.4484894664345753e-07
Water,air,cubic meter,4.4374528838869256e-07
Waste Heat,air,megajoule,4.353555832384502e-07
Platinum,Resources / Resources from ground,kilogram,4.2803131326987507e-07
"1,2-dichloroethane",Emissions / Emissions to air,kilogram,4.2249231955058334e-07
Monocrotophos,Emissions / Emissions to soil,kilogram,4.119297636610384e-07
Thallium,Emissions / Emissions to air,kilogram,3.9962729980558496e-07
Ethanol,Emissions / Emissions to air,kilogram,3.9920518432633865e-07
Vanadium(2+),Emissions / Emissions to water,kilogram,3.9041179832749165e-07
Potassium-40,water,kilo Becquerel,3.841737703349466e-07
Nickel,Emissions / Emissions to soil,kilogram,3.776967605375764e-07
Chloroethane,Emissions / Emissions to air,kilogram,3.686781227294636e-07
Arsenic,Emissions / Emissions to air,kilogram,3.6797395515889796e-07
Cobalt,Emissions / Emissions to water,kilogram,3.6788855212904863e-07
Selenium,Emissions / Emissions to air,kilogram,3.48591937453547e-07
Metconazole,Emissions / Emissions to soil,kilogram,3.4741007938442546e-07
Arsenic,Emissions / Emissions to water,kilogram,3.4664876411293433e-07
Hydrogen Peroxide,Emissions / Emissions to water,kilogram,3.435971624933842e-07
Metaldehyde,Emissions / Emissions to soil,kilogram,3.3861571567739376e-07
"Aldehydes, Unspecified",Emissions / Emissions to air,kilogram,3.368107447665842e-07
Cesium-134,Emissions / Emissions to air,kilo Becquerel,3.34961260237802e-07
Silicon,Emissions / Emissions to water,kilogram,3.2756526823334207e-07
N-propanol,Emissions / Emissions to air,kilogram,3.24903151204886e-07
Beryllium(2+),Emissions / Emissions to air,kilogram,3.1885069342483927e-07
Scandium,air,kilogram,3.184763917981764e-07
Ethanol,Emissions / Emissions to water,kilogram,3.179044534995644e-07
Ethyl Acetate,Emissions / Emissions to air,kilogram,3.1451231854628836e-07
calcium,Emissions / Emissions to soil,kilogram,3.139658266046515e-07
Dimethyl Formamide,Emissions / Emissions to air,kilogram,3.122363477491004e-07
Tin atom,Emissions / Emissions to air,kilogram,3.0472147998947e-07
Thallium,Emissions / Emissions to water,kilogram,2.910540777368705e-07
Potassium,air,kilogram,2.855605356864193e-07
Tellurium-132,water,kilo Becquerel,2.8497846417142426e-07
Tungsten,Emissions / Emissions to air,kilogram,2.8192134986238324e-07
Aclonifen,Emissions / Emissions to soil,kilogram,2.7164709625356956e-07
Nitrogen,water,kilogram,2.696762769475672e-07
Cumene,Emissions / Emissions to air,kilogram,2.60304771339548e-07
Thallium,Emissions / Emissions to air,kilogram,2.5868122972317783e-07
Strontium,Emissions / Emissions to air,kilogram,2.550000525195475e-07
Ethanol,Emissions / Emissions to air,kilogram,2.4911835667181504e-07
Chloroacetic Acid,Emissions / Emissions to water,kilogram,2.4711364535507635e-07
arsenic,Emissions / Emissions to soil,kilogram,2.4133150920411903e-07
CFC-10,Emissions / Emissions to air,kilogram,2.358628332804236e-07
Metolachlor,Emissions / Emissions to soil,kilogram,2.2669322376626938e-07
Fluazifop-p-butyl,Emissions / Emissions to soil,kilogram,2.216464194186075e-07
Cobalt-60,Emissions / Emissions to air,kilo Becquerel,2.2155696891913297e-07
Dichromate,water,kilogram,2.1821204683439826e-07
Cesium,Emissions / Emissions to water,kilogram,2.1462577480212107e-07
Sodium Formate,Emissions / Emissions to water,kilogram,2.0763045032696277e-07
Sulfur,Emissions / Emissions to soil,kilogram,2.069840739458342e-07
Zinc-65,air,kilo Becquerel,2.067568356617594e-07
Lead(2+),Emissions / Emissions to water,kilogram,2.0588635393978928e-07
Zirconium-95,air,kilo Becquerel,2.0007503251490358e-07
Chlorine,Emissions / Emissions to air,kilogram,1.9860343746587997e-07
Propanal,Emissions / Emissions to air,kilogram,1.9282759869119388e-07
Adsorbable Organic Halogen Compounds,Emissions / Emissions to water,kilogram,1.922529184487288e-07
Vinyl Chloride,Emissions / Emissions to air,kilogram,1.914571050490373e-07
Glutaraldehyde,Emissions / Emissions to water,kilogram,1.9027420797040352e-07
O-xylene,Emissions / Emissions to air,kilogram,1.8868416459936934e-07
Phosphorus,Emissions / Emissions to soil,kilogram,1.8419387562765855e-07
Molybdenum,Emissions / Emissions to water,kilogram,1.8386725728053037e-07
Chlorine,Emissions / Emissions to soil,kilogram,1.8297408849421462e-07
"Oils, Unspecified",Emissions / Emissions to air,kilogram,1.8108980887534233e-07
Beryllium(2+),Emissions / Emissions to air,kilogram,1.803725250213554e-07
Sulfur,Emissions / Emissions to water,kilogram,1.7694012342773959e-07
Ozone,air,kilogram,1.7310017032260734e-07
Phosphorus,Emissions / Emissions to air,kilogram,1.7246703629789172e-07
Silver,Emissions / Emissions to water,kilogram,1.7117663152812413e-07
Isoprene,Emissions / Emissions to air,kilogram,1.7062466080986484e-07
Barium,Emissions / Emissions to water,kilogram,1.6440689718128506e-07
Dichloroacetylene,Emissions / Emissions to air,kilogram,1.637733794312257e-07
Hcfc 124,Emissions / Emissions to air,kilogram,1.5449565180192343e-07
Cfc 113,Emissions / Emissions to air,kilogram,1.5449556799762254e-07
Formate,water,kilogram,1.5228340955717614e-07
Polychlorinated Biphenyls,Emissions / Emissions to air,kilogram,1.4951461984342982e-07
Hexachlorobenzene,Emissions / Emissions to air,kilogram,1.4705534729565447e-07
Tin atom,Emissions / Emissions to air,kilogram,1.45341885344397e-07
Sodium Hydroxide,Emissions / Emissions to air,kilogram,1.4189228033547893e-07
Bentazon,Emissions / Emissions to soil,kilogram,1.4141455362788198e-07
Phosphorus Trichloride,Emissions / Emissions to air,kilogram,1.3874023130385115e-07
Cesium,Emissions / Emissions to water,kilogram,1.381788620416225e-07
Silver,Emissions / Emissions to water,kilogram,1.3722094280758579e-07
Titanium,Emissions / Emissions to soil,kilogram,1.3319102286882138e-07
Orbencarb,Emissions / Emissions to soil,kilogram,1.3222881637770844e-07
"1,2-dichloroethane",Emissions / Emissions to water,kilogram,1.3196243709612998e-07
Feldspar,soil,kilogram,1.319515821186202e-07
Trichloroethylene,Emissions / Emissions to air,kilogram,1.291473012201628e-07
Silver,Emissions / Emissions to water,kilogram,1.2847057743549112e-07
Molybdenum,Emissions / Emissions to air,kilogram,1.279549348784373e-07
Nitric oxide,Emissions / Emissions to air,kilogram,1.2708119220136025e-07
Hexafluoroethane,Emissions / Emissions to air,kilogram,1.2669576351816078e-07
iodide,Emissions / Emissions to water,kilogram,1.2375073614964412e-07
"Particulates, unspecified",emissions to air / unspecified,kilogram,1.18433744876517e-07
Aluminium,Emissions / Emissions to soil,kilogram,1.1397939185997642e-07
Cobalt-58,Emissions / Emissions to air,kilo Becquerel,1.1202189264611619e-07
Butyl acetate,Emissions / Emissions to water,kilogram,1.1136882959810006e-07
"1,3-Butadiene",Emissions / Emissions to air,kilogram,1.1030436791897488e-07
Butene,Emissions / Emissions to water,kilogram,1.0888773414117929e-07
Total Organic Carbon,air,kilogram,1.0877547882706338e-07
Silver,Emissions / Emissions to air,kilogram,1.0438709278207049e-07
Chromium,Emissions / Emissions to water,kilogram,1.0388080089317519e-07
Chloride,Emissions / Emissions to air,kilogram,1.0166005409140126e-07
acrylic acid,Emissions / Emissions to water,kilogram,9.903904615707167e-08
Prochloraz,Emissions / Emissions to soil,kilogram,9.803999755517158e-08
Cadmium,Emissions / Emissions to water,kilogram,9.793965499234852e-08
Cadmium,Emissions / Emissions to air,kilogram,9.52437051868621e-08
Potassium-40,air,kilo Becquerel,9.050854980715921e-08
lead,Emissions / Emissions to soil,kilogram,8.931405765174813e-08
Beryllium,Emissions / Emissions to air,kilogram,8.800517896838755e-08
Butanol,Emissions / Emissions to water,kilogram,8.754430020738864e-08
Nitric Acid,Emissions / Emissions to air,kilogram,8.71277926026228e-08
"Wood, unspecified, standing/m3",resources / biotic,cubic meter,8.697567865230503e-08
Sodium Formate,Emissions / Emissions to air,kilogram,8.642485491509475e-08
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,8.333006670723441e-08
Chromium-51,air,kilo Becquerel,8.085619624923665e-08
Antimony-125,air,kilo Becquerel,7.91982878500942e-08
Carbon Monoxide (biogenic),Emissions / Emissions to air,kilogram,7.884063092118989e-08
Selenium,Emissions / Emissions to water,kilogram,7.858313578597088e-08
Bromotrifluoromethane,Emissions / Emissions to air,kilogram,7.716079118909761e-08
Sodium Chlorate,Emissions / Emissions to air,kilogram,7.710118404437802e-08
Borax (B4Na2O7.10H2O),water,kilogram,7.618647719204296e-08
Indium,Resources / Resources from ground,kilogram,7.282450262435357e-08
Cobalt,Emissions / Emissions to air,kilogram,7.034631529186838e-08
Tin atom,Emissions / Emissions to soil,kilogram,6.84695369156195e-08
Acetone,Emissions / Emissions to air,kilogram,6.808672808543656e-08
Volatile Organic Compound,Emissions / Emissions to air,kilogram,6.429191370171577e-08
Antimony,Emissions / Emissions to air,kilogram,6.286084442219821e-08
Praseodymium,natural resource,kilogram,6.090176289994402e-08
Cadmium(2+),Emissions / Emissions to soil,kilogram,6.057401786179332e-08
Chloride,Emissions / Emissions to soil,kilogram,6.014494612936105e-08
Sodium Dichromate,air,kilogram,5.9562822965912954e-08
Aldrin,Emissions / Emissions to soil,kilogram,5.390703948890072e-08
Isoproturon,Emissions / Emissions to soil,kilogram,5.15373343212719e-08
Titanium,Emissions / Emissions to water,kilogram,5.1099992667638666e-08
Atrazine,Emissions / Emissions to soil,kilogram,5.095493347382306e-08
"1,4-Butanediol",Emissions / Emissions to air,kilogram,5.0258653475580775e-08
Chlorotrimethylsilane,Emissions / Emissions to air,kilogram,4.987416551454932e-08
Ethylene Oxide,Emissions / Emissions to water,kilogram,4.809691701565668e-08
Mercury,Emissions / Emissions to air,kilogram,4.8002824913543265e-08
Ethephon,Emissions / Emissions to soil,kilogram,4.724094038289137e-08
Ammonium Carbonate,Emissions / Emissions to air,kilogram,4.716637276645292e-08
Chlorodifluoromethane,Emissions / Emissions to air,kilogram,4.7121956087480745e-08
Uranium-235,Emissions / Emissions to air,kilo Becquerel,4.605859979530198e-08
Zirconium,Emissions / Emissions to air,kilogram,4.570923122739235e-08
Chloroform,Emissions / Emissions to air,kilogram,4.502971959892574e-08
Methyl Chloride,Emissions / Emissions to air,kilogram,4.491226037715948e-08
Barium,Emissions / Emissions to soil,kilogram,4.4100101608911254e-08
HFC-134a,Emissions / Emissions to air,kilogram,4.361023321722831e-08
Samarium,natural resource,kilogram,4.3458692924384803e-08
Iodine-131,Emissions / Emissions to water,kilo Becquerel,4.3368672876006805e-08
Acrylic Acid,Emissions / Emissions to air,kilogram,4.184598174606092e-08
Manganese-54,air,kilo Becquerel,4.1407325478584596e-08
Antimony,Emissions / Emissions to water,kilogram,4.0833091945716274e-08
Linuron,Emissions / Emissions to soil,kilogram,4.0631060152535395e-08
Thorium-228,water,kilo Becquerel,3.8969009729812775e-08
Uranium-234,Emissions / Emissions to water,kilo Becquerel,3.705596420495378e-08
Deltamethrin,Emissions / Emissions to soil,kilogram,3.679979800089309e-08
Hydrogen Peroxide,Emissions / Emissions to air,kilogram,3.622222220826526e-08
Potassium,Resources / Resources from ground,kilogram,3.6156459647752995e-08
Palladium,Resources / Resources from ground,kilogram,3.580328489932283e-08
Tellurium,Resources / Resources from ground,kilogram,3.5219405907166734e-08
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,3.4685014869665595e-08
Ethyl Cellulose,air,kilogram,3.3503341625636195e-08
Trifluoromethane,Emissions / Emissions to air,kilogram,3.3390478141273545e-08
Methyl Acetate,Emissions / Emissions to air,kilogram,3.307790750562739e-08
Gamma-Butyrolactone,Emissions / Emissions to water,kilogram,3.252114717682134e-08
Methyl acrylate,Emissions / Emissions to air,kilogram,3.215064689902651e-08
Beryllium(2+),Emissions / Emissions to water,kilogram,3.177474588607851e-08
Fenpiclonil,Emissions / Emissions to soil,kilogram,3.04415597067585e-08
Radium-228,air,kilo Becquerel,2.8140177056716647e-08
Vinyl Chloride,Emissions / Emissions to water,kilogram,2.8093585220534736e-08
HFC-134a,Emissions / Emissions to air,kilogram,2.799157756449331e-08
Gallium,Resources / Resources from ground,kilogram,2.7580083176981446e-08
Sulfuric acid,Emissions / Emissions to air,kilogram,2.7463048126513355e-08
Bis(tributyltin) oxide,Emissions / Emissions to water,kilogram,2.6926092451805503e-08
Titanium,Emissions / Emissions to soil,kilogram,2.6117315025831156e-08
Lambda-cyhalothrin,Emissions / Emissions to soil,kilogram,2.6039421608213263e-08
Cobalt,Emissions / Emissions to soil,kilogram,2.5749409516351674e-08
Isopropanol,Emissions / Emissions to air,kilogram,2.476054671788459e-08
Bromine,Emissions / Emissions to air,kilogram,2.461411841083149e-08
Carbon disulfide,Emissions / Emissions to air,kilogram,2.459455103686845e-08
Metribuzin,Emissions / Emissions to soil,kilogram,2.4486367932566304e-08
Thorium-232,emissions to air / unspecified,kilo Becquerel,2.3810918101490926e-08
Barium(2+),Emissions / Emissions to soil,kilogram,2.3779235601421586e-08
Cyclohexane,Emissions / Emissions to air,kilogram,2.3540872115142943e-08
Uranium,emissions to water / unspecified,kilogram,2.3141997158890347e-08
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,2.3039390126573246e-08
Acetochlor,Emissions / Emissions to soil,kilogram,2.2420370758199577e-08
Benzo[a]pyrene,Emissions / Emissions to air,kilogram,2.226787852377835e-08
Gadolinium,natural resource,kilogram,2.1766627271186786e-08
Clomazone,Emissions / Emissions to soil,kilogram,2.1703748104278646e-08
Kerosene,Emissions / Emissions to air,kilogram,2.138089937372508e-08
Methyl Ethyl Ketone,Emissions / Emissions to air,kilogram,2.0596114677010295e-08
Formic Acid,Emissions / Emissions to air,kilogram,2.049088666485113e-08
"1,4-Butanediol",Emissions / Emissions to water,kilogram,2.0103606663115432e-08
Cyclohexane,Emissions / Emissions to air,kilogram,1.930124485584496e-08
Sulfur Trioxide,Emissions / Emissions to air,kilogram,1.8436771419201054e-08
Stibnite,resources / in ground,kilogram,1.8127182287606893e-08
Manganese,Emissions / Emissions to soil,kilogram,1.7948436590338103e-08
Metamitron,Emissions / Emissions to soil,kilogram,1.780195083494737e-08
Octane,Emissions / Emissions to air,kilogram,1.7391668061216472e-08
"1,2-dichloroethane",Emissions / Emissions to water,kilogram,1.734121978436069e-08
Trinexapac-ethyl,Emissions / Emissions to soil,kilogram,1.729830472170394e-08
Tributyltin,Emissions / Emissions to water,kilogram,1.703641987477672e-08
Arsenic,Emissions / Emissions to soil,kilogram,1.668115359307482e-08
"Trans-1,2-Dichloroethylene",Emissions / Emissions to air,kilogram,1.6532078185139674e-08
Carbon Monoxide (fossil),Emissions / Emissions to air,kilogram,1.616442795548154e-08
"Unspecified, Used",Land use / Land occupation,square meter-year,1.57836123161963e-08
Thorium-228,air,kilo Becquerel,1.5152402651937623e-08
Molybdenum,Emissions / Emissions to soil,kilogram,1.51085204301256e-08
Monochloramine,Emissions / Emissions to water,kilogram,1.4952834779856688e-08
Antimony-124,air,kilo Becquerel,1.460136488817839e-08
Plutonium,Emissions / Emissions to air,kilo Becquerel,1.4542350258523794e-08
Thorium-232,emissions to water / groundwater,kilo Becquerel,1.4048093049774696e-08
Mercury(2+),Emissions / Emissions to water,kilogram,1.3779496712345547e-08
Pirimicarb,Emissions / Emissions to soil,kilogram,1.3623947964284272e-08
Gamma-Butyrolactone,Emissions / Emissions to air,kilogram,1.3550231010477506e-08
Tin atom,Emissions / Emissions to water,kilogram,1.3549735211646844e-08
Tin(2+),Emissions / Emissions to water,kilogram,1.2941340549625365e-08
Methylamine,Emissions / Emissions to water,kilogram,1.2372211637562135e-08
Nitrobenzene,Emissions / Emissions to water,kilogram,1.159086179973085e-08
Vanadium,Emissions / Emissions to water,kilogram,1.158974954118848e-08
Chloroacetic Acid,Emissions / Emissions to air,kilogram,1.1185563816393663e-08
Nickel,Emissions / Emissions to soil,kilogram,1.066358725004278e-08
Silver-110,air,kilo Becquerel,1.05936171883193e-08
Pendimethalin,Emissions / Emissions to soil,kilogram,1.0533678868261082e-08
Cobalt-58,Emissions / Emissions to air,kilo Becquerel,1.047595437832362e-08
Fenpropimorph,Emissions / Emissions to soil,kilogram,1.031796131444734e-08
Bromochlorodifluoromethane,Emissions / Emissions to air,kilogram,1.017747908133186e-08
Acenaphthene,Emissions / Emissions to water,kilogram,1.0145822008042062e-08
Dimethoate,Emissions / Emissions to soil,kilogram,1.0144145455655664e-08
Silicium Tetrafluoride,air,kilogram,9.949678068279428e-09
Cyanide,Emissions / Emissions to air,kilogram,9.634137816261783e-09
CFC-12,Emissions / Emissions to air,kilogram,9.282165710312039e-09
Europium,natural resource,kilogram,8.721556121965114e-09
Sulfur Dioxide,Emissions / Emissions to air,kilogram,8.51551458528433e-09
Scandium,air,kilogram,8.263059516579416e-09
Mercury(2+),Emissions / Emissions to air,kilogram,8.07929324803772e-09
CFC-12,Emissions / Emissions to air,kilogram,7.90652964930562e-09
Boron,Emissions / Emissions to air,kilogram,7.74687090018843e-09
Silver(1+),Emissions / Emissions to air,kilogram,7.689904062907936e-09
Antimony-124,air,kilo Becquerel,7.650888513477842e-09
Dimethylamine,Emissions / Emissions to water,kilogram,7.3394804051206025e-09
Spiroxamine,Emissions / Emissions to soil,kilogram,7.315750793668755e-09
Octene,Emissions / Emissions to air,kilogram,7.214437055744378e-09
bromine,Emissions / Emissions to soil,kilogram,7.0303337110537125e-09
selenium,Emissions / Emissions to soil,kilogram,7.0303337110537125e-09
Diatomite,soil,kilogram,6.933530608290189e-09
Propionic Acid,Emissions / Emissions to water,kilogram,6.738705408866543e-09
Acenaphthene,Emissions / Emissions to water,kilogram,6.56710022812602e-09
sea water,Emissions / Emissions to air,kilogram,6.256049167346599e-09
"Hydrocarbons, Aliphatic, Alkanes, Cyclic",air,kilogram,5.805627128012173e-09
"Aldehydes, Unspecified",Emissions / Emissions to air,kilogram,5.605993312473401e-09
Cobalt,Emissions / Emissions to water,kilogram,5.4170375469730916e-09
Helium,air,kilogram,5.4040051491820465e-09
Mercury,Emissions / Emissions to soil,kilogram,5.392398600565509e-09
Methyl Chloride,Emissions / Emissions to air,kilogram,5.309419632323787e-09
Dichloromethane,Emissions / Emissions to air,kilogram,5.279840919418495e-09
Ioxynil,Emissions / Emissions to soil,kilogram,5.268488756602989e-09
Water,air,cubic meter,5.243568608276796e-09
"8-(N-Indolyl)-2,6-dimethyl-7-octen-2-ol",Emissions / Emissions to water,kilogram,5.2026854727887e-09
Methylamine,Emissions / Emissions to air,kilogram,5.155173527776635e-09
Acenaphthylene,Emissions / Emissions to water,kilogram,5.024287828308789e-09
tin,Emissions / Emissions to soil,kilogram,4.9945555230038465e-09
Niobium-95,air,kilo Becquerel,4.911492149186092e-09
Methyl Chloride,Emissions / Emissions to air,kilogram,4.8237392596568335e-09
Ethofumesate,Emissions / Emissions to soil,kilogram,4.670736887625468e-09
Cobalt,Emissions / Emissions to soil,kilogram,4.508456750630227e-09
Dichlorprop-P,Emissions / Emissions to soil,kilogram,4.433669447203031e-09
Nitrogen Trifluoride,Emissions / Emissions to air,kilogram,4.349587808127398e-09
Diflufenican,Emissions / Emissions to soil,kilogram,4.300761156272813e-09
Chloroform,Emissions / Emissions to water,kilogram,4.292662106454705e-09
Phosphorus,Emissions / Emissions to soil,kilogram,4.283503795735053e-09
Fluorine,Emissions / Emissions to air,kilogram,4.2403257856983374e-09
Chloroform,Emissions / Emissions to water,kilogram,4.19175070977136e-09
Aniline,Emissions / Emissions to water,kilogram,4.168101745313155e-09
Naphthalene,Emissions / Emissions to water,kilogram,4.165286892125578e-09
Fenpropidin,Emissions / Emissions to soil,kilogram,4.056902582727116e-09
"Metals, unspecified",emissions to air / unspecified,kilogram,3.9166440659298735e-09
Carbon disulfide,Emissions / Emissions to air,kilogram,3.890732295310223e-09
Thorium,air,kilogram,3.6637755393609694e-09
Chlortoluron,Emissions / Emissions to soil,kilogram,3.643449409193211e-09
Thallium,Emissions / Emissions to water,kilogram,3.639743244088175e-09
Tert-butyl Methyl Ether,Emissions / Emissions to water,kilogram,3.446138811650745e-09
Dichloromethane,Emissions / Emissions to air,kilogram,3.441836692277409e-09
Phosphorus,Emissions / Emissions to air,kilogram,3.324449010176777e-09
Phenmedipham,Emissions / Emissions to soil,kilogram,3.2607031161009803e-09
Acenaphthylene,Emissions / Emissions to water,kilogram,3.2494505423862863e-09
Formic Acid,Emissions / Emissions to air,kilogram,3.219745550195748e-09
Azoxystrobin,Emissions / Emissions to soil,kilogram,3.2144278810920675e-09
Carbon disulfide,Emissions / Emissions to water,kilogram,3.174871866525705e-09
O-chlorotoluene,Emissions / Emissions to water,kilogram,3.11678971282183e-09
Methanol,Emissions / Emissions to water,kilogram,3.091055050592222e-09
Vinyl Acetate,Emissions / Emissions to water,kilogram,3.055625422868351e-09
HFC-152a,Emissions / Emissions to air,kilogram,3.0266811571198054e-09
Sulfuric acid,Emissions / Emissions to air,kilogram,2.9618682887509923e-09
Nitric Acid,Emissions / Emissions to water,kilogram,2.923423110926173e-09
Dichloromethane,Emissions / Emissions to air,kilogram,2.907775633802516e-09
Nitrobenzene,Emissions / Emissions to air,kilogram,2.892295834543838e-09
Chromium(3+),Emissions / Emissions to soil,kilogram,2.810496432044989e-09
Chlorodifluoromethane,Emissions / Emissions to air,kilogram,2.736947727632524e-09
Molybdenum,Emissions / Emissions to water,kilogram,2.6934854692710916e-09
Propionic Acid,Emissions / Emissions to air,kilogram,2.6196409155332617e-09
Flurtamone,Emissions / Emissions to soil,kilogram,2.586298665436394e-09
Triethylene Glycol,Emissions / Emissions to water,kilogram,2.5683523297079548e-09
Acetone,Emissions / Emissions to water,kilogram,2.5155886841542238e-09
