flow,compartment,unit,amount
Sulfate Ion,water,kilogram,0.03631938498802252
strontium,Emissions / Emissions to water,kilogram,0.03607828743308376
Magnesium,Emissions / Emissions to water,kilogram,0.03559236433179313
fluoride,Emissions / Emissions to water,kilogram,0.03529958805451012
"From Pasture/meadow, Intensive",Land use / Land transformation,square meter,0.035168595484432984
Arable,Land use / Land occupation,square meter-year,0.03507273012281936
Ammonia,Emissions / Emissions to air,kilogram,0.034304533470729155
Krypton-89,air,kilo Becquerel,0.03370310914262879
Calcium,Emissions / Emissions to water,kilogram,0.03332769905107106
Construction Site,Land use / Land occupation,square meter-year,0.02953952643212198
Chemical Oxygen Demand,water,kilogram,0.028829848759904804
From Arable,Land use / Land transformation,square meter,0.028280065465659667
Potassium,water,kilogram,0.02785734109799742
Non-methane Volatile Organic Compounds,Emissions / Emissions to air,kilogram,0.027205422981288543
Radon-220,air,kilo Becquerel,0.025757619881685463
zinc,Emissions / Emissions to water,kilogram,0.02484660836173062
Uranium-238,Emissions / Emissions to water,kilo Becquerel,0.02463062243336698
Potassium,water,kilogram,0.024555744731843805
To Water Bodies,land use,square meter,0.024373802677412577
Nitrate,Emissions / Emissions to water,kilogram,0.022708118088172604
Silicon,Emissions / Emissions to water,kilogram,0.02259114312602294
Xenon-135,air,kilo Becquerel,0.022571603090633115
Radon-220,air,kilo Becquerel,0.022413345171870193
Fluorspar,soil,kilogram,0.022186034440254753
nickel,Emissions / Emissions to water,kilogram,0.020548411642790688
Xenon-133m,air,kilo Becquerel,0.01902019721006515
To Dump Site,Land use / Land transformation,square meter,0.018667356465923414
"Energy, waste heat, air",resources / in air,megajoule,0.018127863335662468
Uranium-238,Emissions / Emissions to water,kilo Becquerel,0.01775621534061102
Particles (PM2.5),Emissions / Emissions to air,kilogram,0.01764906551975324
Water,Emissions / Emissions to water,cubic meter,0.017401104606271832
Aluminium,Emissions / Emissions to air,kilogram,0.017066938616493554
Hydrogen,air,kilogram,0.01683685505381115
Uranium alpha,emissions to air / low. pop.,kilo Becquerel,0.016510340371550667
Non-methane Volatile Organic Compounds,Emissions / Emissions to air,kilogram,0.01628678788136767
Methane (biogenic),Emissions / Emissions to air,kilogram,0.016207812515314394
Cobalt-58,Emissions / Emissions to water,kilo Becquerel,0.01620068848859545
"Noise, aircraft, passenger",non material emissions / unspecified,person kilometer,0.014920570908208058
Calcium,Emissions / Emissions to soil,kilogram,0.014812170430745406
Uranium-235,Emissions / Emissions to water,kilo Becquerel,0.014696042629749082
"DOC, Dissolved Organic Carbon",water,kilogram,0.014643562434993146
Cobalt-60,Emissions / Emissions to water,kilo Becquerel,0.014580815825556375
Silver-110,Emissions / Emissions to water,kilo Becquerel,0.0145475085060862
Chloride,Emissions / Emissions to water,kilogram,0.014415539927283188
From Seabed,land use,square meter,0.014151746519666983
Methane (fossil),Emissions / Emissions to air,kilogram,0.013967363360507865
Particles (PM10),Emissions / Emissions to air,kilogram,0.013872498859928827
titanium,Emissions / Emissions to water,kilogram,0.013496532744737309
Polonium-210,Emissions / Emissions to air,kilo Becquerel,0.013459028105329757
Phosphorus,Resources / Resources from ground,kilogram,0.01321404759257146
chloride,Emissions / Emissions to soil,kilogram,0.012959776279588131
Chemical Oxygen Demand,water,kilogram,0.012389019234890527
Methane (biogenic),Emissions / Emissions to air,kilogram,0.01236309631313257
Biological Oxygen Demand,water,kilogram,0.012219726179788035
Radium-226,Emissions / Emissions to air,kilo Becquerel,0.011951291091367503
"DOC, Dissolved Organic Carbon",water,kilogram,0.011332572794067639
Total Organic Carbon,water,kilogram,0.011149215148249415
Carbon,soil,kilogram,0.01110789773678664
"To Traffic Area, Road Network",Land use / Land transformation,square meter,0.010175985560426619
"Carbon, organic, in soil or biomass stock",resources / in ground,kilogram,0.009698005160161597
From Shrub Land,Land use / Land transformation,square meter,0.009495434409147801
barium,Emissions / Emissions to water,kilogram,0.009013077669554352
Butane,Emissions / Emissions to air,kilogram,0.008876496184524291
Barium sulfate,Emissions / Emissions to water,kilogram,0.008773205671041463
"Oils, Unspecified",Emissions / Emissions to water,kilogram,0.008622540984853926
Uranium-234,Emissions / Emissions to water,kilo Becquerel,0.008597999011882853
Particles (> PM10),air,kilogram,0.008477384234551908
Titanium,Resources / Resources from ground,kilogram,0.008405115188003307
Hydrogen-3,Emissions / Emissions to air,kilo Becquerel,0.008391902017238152
Strontium,Emissions / Emissions to water,kilogram,0.008306531834308723
Sodium,soil,kilogram,0.008239657569726645
Lead-210,Emissions / Emissions to air,kilo Becquerel,0.007766467627192064
Nitrous Oxide,Emissions / Emissions to air,kilogram,0.007726050696733567
boron,Emissions / Emissions to water,kilogram,0.007719904975916991
Hydrogen Chloride,Emissions / Emissions to air,kilogram,0.007505872770838587
iron,Emissions / Emissions to soil,kilogram,0.007408400145839003
Lead,Resources / Resources from ground,kilogram,0.0071434451571052845
Thorium-234,water,kilo Becquerel,0.007124700975630812
Protactinium-234,water,kilo Becquerel,0.00712337891973543
Carbonate Ion,water,kilogram,0.006791755456313462
Particles (PM10),Emissions / Emissions to air,kilogram,0.006716185235945582
Cesium-137,Emissions / Emissions to water,kilo Becquerel,0.006614532241638412
"From Forest, Natural",Land use / Land transformation,square meter,0.006612183865894866
Particles (> PM10),air,kilogram,0.006402279002490941
Pentane,Emissions / Emissions to air,kilogram,0.006401596374518803
Strontium,Emissions / Emissions to water,kilogram,0.00634680813860714
